Epoch,chi_Mean_0.25,chi_Mean_1.0,chi_Mean_4.0
1,-42.237611,-39.058731,-70.045253
2,-28.772667,-28.028084,-52.395439
3,-27.053437,-26.388494,-45.268335
4,-26.666866,-25.826133,-41.822235
5,-26.421478,-25.371929,-39.880535
6,-26.213336,-24.932803,-38.355765
7,-26.030904,-24.516663,-37.251533
8,-25.870460,-24.147737,-36.305124
9,-25.734000,-23.812961,-35.491225
10,-25.613074,-23.512432,-34.814051
11,-25.516792,-23.242440,-34.203369
12,-25.419690,-22.992521,-33.659045
13,-25.324593,-22.752785,-33.045503
14,-25.256690,-22.523532,-32.561115
15,-25.194581,-22.285792,-32.128467
16,-25.126814,-22.084058,-31.727925
17,-25.063290,-21.895220,-31.369816
18,-25.004095,-21.726776,-30.984398
19,-24.944236,-21.565326,-30.653604
20,-24.889896,-21.412283,-30.415264
21,-24.833597,-21.261639,-30.164242
22,-24.788450,-21.123369,-29.879544
23,-24.736718,-20.993993,-29.729304
24,-24.682957,-20.857026,-29.441394
25,-24.637196,-20.729924,-29.287676
26,-24.585597,-20.608391,-29.085446
27,-24.521715,-20.491425,-28.912205
28,-24.464407,-20.384539,-28.792191
29,-24.410520,-20.290057,-28.608905
30,-24.345714,-20.215825,-28.391993
31,-24.296596,-20.135085,-28.288807
32,-24.244075,-20.092931,-28.233756
33,-24.202064,-20.042360,-28.126457
34,-24.135325,-19.998530,-27.999478
35,-24.089509,-19.963225,-27.896413
36,-24.035378,-19.946618,-27.743205
37,-23.996328,-19.911253,-27.662802
38,-23.951347,-19.895264,-27.577826
39,-23.899127,-19.862498,-27.458178
40,-23.854935,-19.844175,-27.364465
41,-23.811994,-19.832701,-27.252921
42,-23.779786,-19.826014,-27.150320
43,-23.728545,-19.827342,-27.038434
44,-23.687195,-19.821605,-26.981491
45,-23.645442,-19.859506,-26.928500
46,-23.605767,-19.882926,-26.813139
47,-23.558546,-19.949711,-26.711894
48,-23.506627,-19.972084,-26.632292
49,-23.478508,-19.999768,-26.565986
50,-23.442276,-20.064876,-26.433487
51,-23.412898,-20.073592,-26.376064
52,-23.365186,-20.188002,-26.288338
53,-23.334069,-20.210293,-26.245312
54,-23.295829,-20.300239,-26.158892
55,-23.272336,-20.359004,-26.077134
56,-23.238732,-20.473709,-25.994523
57,-23.215443,-20.563262,-25.932063
58,-23.207952,-20.595864,-25.882585
59,-23.190865,-20.665316,-25.799719
60,-23.185824,-20.702594,-25.716468
61,-23.178569,-20.810221,-25.659581
62,-23.164075,-20.883776,-25.629906
63,-23.203822,-21.019268,-25.485440
64,-23.238524,-21.041280,-25.397360
65,-23.263741,-21.097137,-25.339769
66,-23.288799,-21.146990,-25.311407
67,-23.383558,-21.152178,-25.219977
68,-23.384057,-21.222023,-25.110069
69,-23.467172,-21.283689,-25.008264
70,-23.505725,-21.341908,-24.908449
71,-23.613824,-21.397661,-24.842710
72,-23.690039,-21.417720,-24.829420
73,-23.769818,-21.509406,-24.765129
74,-23.811188,-21.539247,-24.716093
75,-23.883262,-21.532520,-24.644534
76,-23.928876,-21.603109,-24.604112
77,-24.041437,-21.560612,-24.576478
78,-24.141505,-21.668118,-24.447742
79,-24.162397,-21.676704,-24.454150
80,-24.255216,-21.693669,-24.331767
81,-24.375315,-21.725859,-24.250648
82,-24.404516,-21.731519,-24.278645
83,-24.557572,-21.766016,-24.249710
84,-24.625183,-21.718407,-24.172216
85,-24.736400,-21.738061,-24.176537
86,-24.715380,-21.762609,-24.154724
87,-24.796563,-21.768734,-24.038080
88,-24.798805,-21.779978,-24.066351
89,-24.876674,-21.832699,-24.020166
90,-24.911021,-21.805347,-24.000076
91,-24.920838,-21.831651,-23.995730
92,-24.953556,-21.791445,-24.014529
93,-24.987779,-21.765157,-23.922077
94,-25.080284,-21.779772,-23.878307
95,-25.075290,-21.800744,-23.852228
96,-25.234457,-21.839637,-23.828349
97,-25.315430,-21.790264,-23.770455
98,-25.365582,-21.770922,-23.752726
99,-25.530333,-21.782936,-23.764094
100,-25.578450,-21.730822,-23.697662
101,-25.725684,-21.730085,-23.666565
102,-25.856818,-21.820152,-23.602600
103,-25.992047,-21.807851,-23.569511
104,-26.106346,-21.762755,-23.601089
105,-26.172558,-21.781485,-23.492205
106,-26.237206,-21.749163,-23.474624
107,-26.386842,-21.773902,-23.455972
108,-26.398509,-21.745809,-23.429876
109,-26.436217,-21.742241,-23.402391
110,-26.560073,-21.694779,-23.395971
111,-26.637825,-21.679637,-23.399709
112,-26.727917,-21.713160,-23.344519
113,-26.751460,-21.696627,-23.334305
114,-26.830173,-21.685946,-23.304269
115,-26.778500,-21.651071,-23.284002
116,-26.740179,-21.589363,-23.261508
117,-26.777484,-21.596879,-23.236688
118,-26.670429,-21.655788,-23.192943
119,-26.670529,-21.655750,-23.221023
120,-26.573563,-21.585900,-23.129208
121,-26.447964,-21.571944,-23.068754
122,-26.441736,-21.549435,-23.013804
123,-26.302972,-21.555432,-23.030884
124,-26.171224,-21.563804,-23.041851
125,-26.164406,-21.520147,-23.044224
126,-26.065878,-21.510325,-23.031567
127,-25.832763,-21.519994,-22.925327
128,-25.830428,-21.529278,-22.903968
129,-25.708215,-21.505753,-22.911737
130,-25.663233,-21.453166,-22.844446
131,-25.556799,-21.425701,-22.876583
132,-25.449185,-21.439973,-22.800827
133,-25.343981,-21.395511,-22.814444
134,-25.235517,-21.401004,-22.789919
135,-25.177319,-21.427684,-22.749513
136,-25.014549,-21.423653,-22.697097
137,-24.861865,-21.362612,-22.666637
138,-24.769500,-21.374149,-22.676779
139,-24.715741,-21.376899,-22.648953
140,-24.595186,-21.333530,-22.559575
141,-24.424955,-21.354572,-22.582547
142,-24.340375,-21.373732,-22.503993
143,-24.236629,-21.291112,-22.448991
144,-24.068866,-21.269628,-22.445157
145,-24.002792,-21.306559,-22.400353
146,-23.905132,-21.312080,-22.436850
147,-23.810029,-21.265576,-22.376580
148,-23.806838,-21.200846,-22.374924
149,-23.638575,-21.219242,-22.296080
150,-23.500887,-21.200151,-22.354164
151,-23.456354,-21.233861,-22.327304
152,-23.359729,-21.234384,-22.247332
153,-23.255632,-21.275912,-22.203529
154,-23.183871,-21.200240,-22.182916
155,-23.021713,-21.158497,-22.135609
156,-22.950271,-21.140349,-22.162716
157,-22.905329,-21.161319,-22.063715
158,-22.811140,-21.132165,-22.042649
159,-22.702367,-21.113371,-22.033526
160,-22.621610,-21.065262,-21.987142
161,-22.548108,-21.024289,-21.942605
162,-22.522405,-21.012155,-21.910771
163,-22.417447,-21.022610,-21.915698
164,-22.327944,-21.073464,-21.894583
165,-22.300608,-20.963451,-21.943439
166,-22.171507,-21.048405,-21.876819
167,-22.138984,-20.997193,-21.869326
168,-22.025938,-21.009660,-21.835066
169,-21.977758,-20.994704,-21.776190
170,-21.919380,-21.013376,-21.763134
171,-21.816050,-20.913414,-21.747655
172,-21.758608,-20.935336,-21.696869
173,-21.683856,-20.948201,-21.635431
