Epoch,chi_Mean_0.25,chi_Mean_1.0,chi_Mean_4.0
1,-39.712986,-35.698801,-69.277914
2,-26.213682,-25.419595,-56.997917
3,-23.363214,-22.893885,-50.959064
4,-22.482927,-21.958312,-47.713825
5,-22.000515,-21.364436,-45.833676
6,-21.609942,-20.861881,-44.565933
7,-21.270011,-20.444985,-43.585435
8,-20.971280,-20.112725,-42.814492
9,-20.713163,-19.828920,-42.164984
10,-20.483841,-19.602690,-41.587435
11,-20.272354,-19.400943,-41.084055
12,-20.090549,-19.226456,-40.635893
13,-19.919712,-19.093070,-40.274029
14,-19.762529,-18.971292,-39.931765
15,-19.640081,-18.846710,-39.621858
16,-19.539125,-18.746106,-39.415725
17,-19.420554,-18.637179,-39.246361
18,-19.326170,-18.546182,-39.057642
19,-19.249742,-18.459898,-38.900183
20,-19.169975,-18.376804,-38.814602
21,-19.090857,-18.302549,-38.729670
22,-19.020041,-18.222312,-38.620978
23,-18.949127,-18.151486,-38.570339
24,-18.899734,-18.091815,-38.413344
25,-18.849278,-18.029688,-38.347711
26,-18.803394,-17.976815,-38.219517
27,-18.740943,-17.923746,-38.188161
28,-18.704163,-17.878600,-38.118646
29,-18.665294,-17.816915,-38.018857
30,-18.616442,-17.783542,-37.938482
31,-18.579226,-17.739155,-37.884349
32,-18.536809,-17.702744,-37.821367
33,-18.504269,-17.655265,-37.789155
34,-18.456264,-17.625455,-37.746817
35,-18.427822,-17.603028,-37.633807
36,-18.387426,-17.582528,-37.569479
37,-18.363237,-17.544422,-37.481740
38,-18.328953,-17.524455,-37.380665
39,-18.301669,-17.490268,-37.411817
40,-18.264644,-17.459724,-37.342643
41,-18.230724,-17.436427,-37.281519
42,-18.192634,-17.408754,-37.211602
43,-18.165850,-17.380094,-37.214105
44,-18.130143,-17.365072,-37.117651
45,-18.105856,-17.345918,-37.102990
46,-18.087285,-17.330372,-37.061895
47,-18.064529,-17.301819,-37.033750
48,-18.036177,-17.274973,-36.978828
49,-18.009293,-17.241880,-36.953007
50,-17.985987,-17.226665,-36.918696
51,-17.962350,-17.209445,-36.839487
52,-17.948914,-17.180199,-36.783209
53,-17.928038,-17.166034,-36.718872
54,-17.907200,-17.145688,-36.664982
55,-17.890245,-17.125163,-36.654431
56,-17.871556,-17.107780,-36.563051
57,-17.852774,-17.077539,-36.535104
58,-17.839789,-17.070189,-36.447597
59,-17.819845,-17.045322,-36.349267
60,-17.806772,-17.027471,-36.326927
61,-17.795297,-17.005248,-36.257945
62,-17.776168,-16.997887,-36.226592
63,-17.758631,-16.987246,-36.202371
64,-17.749818,-16.980185,-36.152521
65,-17.728269,-16.963074,-36.107465
66,-17.722670,-16.943939,-36.017109
67,-17.709888,-16.935870,-36.001430
68,-17.699538,-16.922827,-35.968079
69,-17.684481,-16.911531,-35.949387
70,-17.671754,-16.909941,-35.856020
71,-17.661394,-16.898908,-35.811362
72,-17.651844,-16.882872,-35.751638
73,-17.643615,-16.877039,-35.712801
74,-17.632712,-16.868102,-35.653021
75,-17.625950,-16.859480,-35.630216
76,-17.618607,-16.848127,-35.570365
77,-17.607872,-16.840088,-35.585871
78,-17.598916,-16.835257,-35.537140
79,-17.594553,-16.830768,-35.476007
80,-17.582448,-16.823855,-35.456267
81,-17.570161,-16.825624,-35.435828
82,-17.556175,-16.809251,-35.382142
83,-17.545493,-16.798850,-35.367063
84,-17.541664,-16.789550,-35.316107
85,-17.530163,-16.778847,-35.313467
86,-17.523901,-16.778939,-35.278650
87,-17.512744,-16.775632,-35.260729
88,-17.503542,-16.769164,-35.169044
89,-17.492082,-16.757231,-35.145426
90,-17.483503,-16.748950,-35.156623
91,-17.475901,-16.752375,-35.107885
92,-17.466851,-16.741554,-35.092726
93,-17.467595,-16.732926,-35.049353
94,-17.463610,-16.728808,-35.005315
95,-17.450051,-16.725997,-34.982065
96,-17.444739,-16.726738,-34.952473
97,-17.438025,-16.721416,-34.900211
98,-17.436065,-16.708306,-34.840852
99,-17.430437,-16.702215,-34.779319
100,-17.422782,-16.701983,-34.752937
101,-17.416405,-16.705396,-34.740446
102,-17.407578,-16.691921,-34.680507
103,-17.407937,-16.692031,-34.713728
104,-17.401965,-16.694973,-34.622734
105,-17.395827,-16.681508,-34.554678
106,-17.395933,-16.681920,-34.506204
107,-17.391359,-16.678621,-34.505820
108,-17.384647,-16.675715,-34.486464
109,-17.378526,-16.664741,-34.411966
110,-17.377958,-16.661436,-34.393365
111,-17.376441,-16.658709,-34.321755
112,-17.378251,-16.655107,-34.248938
113,-17.377665,-16.652391,-34.242731
114,-17.372018,-16.646377,-34.118300
115,-17.365907,-16.649948,-34.078589
116,-17.362126,-16.646744,-34.029966
117,-17.357511,-16.647299,-33.981091
118,-17.353111,-16.637451,-33.916706
119,-17.355312,-16.632456,-33.886899
120,-17.348089,-16.631957,-33.839407
121,-17.349771,-16.638410,-33.790437
122,-17.346319,-16.637873,-33.778266
123,-17.346389,-16.635915,-33.737348
124,-17.338460,-16.624243,-33.618707
125,-17.338747,-16.614846,-33.523005
126,-17.338947,-16.615517,-33.513469
127,-17.335645,-16.611542,-33.408929
128,-17.342533,-16.608099,-33.354015
129,-17.335517,-16.610290,-33.351452
130,-17.334460,-16.610884,-33.289553
131,-17.326854,-16.609036,-33.251771
132,-17.331770,-16.608971,-33.114650
133,-17.324749,-16.614817,-33.096495
134,-17.327632,-16.609875,-33.000635
135,-17.324603,-16.603142,-32.962573
136,-17.320756,-16.602783,-32.900664
137,-17.318096,-16.602281,-32.762570
138,-17.317978,-16.596586,-32.705301
139,-17.315345,-16.592663,-32.633165
140,-17.308538,-16.588303,-32.582218
141,-17.304030,-16.588253,-32.472963
142,-17.302960,-16.587313,-32.430381
143,-17.301673,-16.601199,-32.343916
144,-17.295463,-16.602741,-32.277654
145,-17.291110,-16.600655,-32.183556
146,-17.285033,-16.593812,-32.165020
147,-17.279222,-16.595273,-32.092542
148,-17.278881,-16.591089,-32.065153
149,-17.273152,-16.600939,-31.981218
150,-17.272523,-16.588487,-31.941889
151,-17.268475,-16.585498,-31.915930
152,-17.270571,-16.584516,-31.831464
153,-17.269664,-16.581869,-31.789763
154,-17.269571,-16.583631,-31.688430
155,-17.265920,-16.580863,-31.655659
156,-17.264375,-16.574287,-31.597077
157,-17.260887,-16.574305,-31.519778
158,-17.265720,-16.574110,-31.464321
159,-17.258307,-16.565670,-31.436772
160,-17.248025,-16.557564,-31.377346
161,-17.253401,-16.553088,-31.322384
162,-17.251285,-16.557670,-31.281946
163,-17.254595,-16.556713,-31.230050
164,-17.252993,-16.561670,-31.213710
165,-17.249411,-16.555415,-31.152834
166,-17.247373,-16.549858,-31.138371
167,-17.246763,-16.542735,-31.125546
168,-17.240396,-16.544457,-31.047701
169,-17.240630,-16.547784,-30.980311
170,-17.243981,-16.547711,-30.919627
171,-17.239531,-16.542865,-30.891506
172,-17.233556,-16.540962,-30.837037
173,-17.221947,-16.539470,-30.805491
174,-17.219896,-16.536693,-30.766714
175,-17.211554,-16.535844,-30.725298
176,-17.198975,-16.528647,-30.678908
177,-17.188905,-16.518885,-30.649326
178,-17.180798,-16.519770,-30.627525
179,-17.167973,-16.522539,-30.602943
180,-17.171312,-16.514207,-30.570373
181,-17.166131,-16.517757,-30.517222
182,-17.149097,-16.513642,-30.489543
183,-17.142339,-16.514367,-30.448505
184,-17.142905,-16.499369,-30.431524
185,-17.136303,-16.500694,-30.392090
186,-17.136928,-16.488879,-30.369966
187,-17.119654,-16.482675,-30.338432
188,-17.122596,-16.485358,-30.272651
189,-17.114782,-16.481135,-30.248495
190,-17.108483,-16.482648,-30.233015
191,-17.102083,-16.491678,-30.201486
192,-17.103047,-16.481201,-30.161519
193,-17.097389,-16.472932,-30.129343
194,-17.099710,-16.461666,-30.103455
195,-17.086906,-16.455641,-30.057150
196,-17.084840,-16.451160,-30.033311
197,-17.088466,-16.450392,-29.991521
198,-17.088593,-16.454340,-29.965377
199,-17.089219,-16.440563,-29.907986
200,-17.088308,-16.444885,-29.920599
201,-17.086350,-16.437247,-29.870733
202,-17.085331,-16.440767,-29.834332
203,-17.090141,-16.435511,-29.790660
204,-17.085757,-16.431848,-29.756119
205,-17.080535,-16.428911,-29.716036
206,-17.078974,-16.425224,-29.667819
207,-17.080425,-16.425510,-29.651233
208,-17.078919,-16.419511,-29.628792
209,-17.071007,-16.412940,-29.618548
210,-17.074635,-16.406877,-29.590063
211,-17.075648,-16.413186,-29.579421
212,-17.072223,-16.413290,-29.554139
