Epoch,beta_max/4,beta_max,4beta_max
174,-12.170507,-12.149845,-12.553986
175,-12.167619,-12.146562,-12.547083
176,-12.163877,-12.143734,-12.539829
177,-12.161558,-12.140483,-12.532871
178,-12.162517,-12.138235,-12.526281
179,-12.157830,-12.132520,-12.519475
180,-12.154205,-12.126246,-12.512791
181,-12.150178,-12.122485,-12.506640
182,-12.146407,-12.120267,-12.500259
183,-12.143404,-12.116704,-12.494215
184,-12.140161,-12.112342,-12.488268
185,-12.137848,-12.109468,-12.482295
186,-12.134936,-12.109554,-12.476500
187,-12.131126,-12.105825,-12.471280
188,-12.128737,-12.101486,-12.465897
189,-12.124323,-12.096568,-12.460748
190,-12.120750,-12.093657,-12.454759
191,-12.118212,-12.088133,-12.449286
192,-12.116313,-12.084356,-12.444262
193,-12.114919,-12.081084,-12.438998
194,-12.113953,-12.075638,-12.433874
195,-12.110252,-12.072144,-12.428883
196,-12.105727,-12.069619,-12.423647
197,-12.101939,-12.066914,-12.418477
198,-12.099573,-12.063478,-12.413910
199,-12.097067,-12.061210,-12.408794
200,-12.093850,-12.057743,-12.404165
201,-12.089612,-12.053466,-12.399454
202,-12.086558,-12.050020,-12.394472
203,-12.084703,-12.047149,-12.390112
204,-12.084721,-12.045054,-12.385786
205,-12.081163,-12.041819,-12.381488
206,-12.076398,-12.037007,-12.377409
207,-12.073663,-12.031639,-12.372759
208,-12.070804,-12.029172,-12.368696
209,-12.069587,-12.026835,-12.364387
210,-12.068500,-12.024592,-12.359813
211,-12.065957,-12.018722,-12.355687
212,-12.060693,-12.014406,-12.351962
213,-12.057175,-12.010819,-12.348296
214,-12.054758,-12.008226,-12.343986
215,-12.053213,-12.008280,-12.340029
216,-12.049980,-12.007911,-12.336295
217,-12.045632,-12.003312,-12.332152
218,-12.043775,-11.999482,-12.327276
219,-12.041442,-11.994191,-12.323046
220,-12.037845,-11.989654,-12.319223
221,-12.035134,-11.985660,-12.315022
222,-12.034720,-11.981873,-12.310668
223,-12.031963,-11.979031,-12.307105
224,-12.028608,-11.977056,-12.303388
225,-12.026449,-11.972514,-12.300377
226,-12.024291,-11.970526,-12.296888
227,-12.020959,-11.966610,-12.293240
228,-12.016120,-11.962640,-12.289703
229,-12.013020,-11.958933,-12.286149
230,-12.011693,-11.955112,-12.282020
231,-12.009969,-11.953537,-12.278309
232,-12.009004,-11.951655,-12.274325
233,-12.005358,-11.948307,-12.270227
234,-12.003699,-11.944508,-12.266372
235,-12.001292,-11.942066,-12.262268
236,-11.995701,-11.936964,-12.259501
237,-11.992648,-11.935667,-12.256393
238,-11.990469,-11.927770,-12.253555
239,-11.987794,-11.925396,-12.249831
240,-11.984383,-11.923111,-12.246322
241,-11.981926,-11.921641,-12.242059
242,-11.978707,-11.919282,-12.237603
243,-11.974637,-11.915923,-12.234923
244,-11.972855,-11.913776,-12.231693
245,-11.969643,-11.909133,-12.228156
246,-11.966537,-11.903652,-12.224896
247,-11.964210,-11.899379,-12.222458
248,-11.961327,-11.894624,-12.220392
249,-11.960022,-11.893400,-12.217462
250,-11.957811,-11.889711,-12.212494
251,-11.956302,-11.886083,-12.208509
252,-11.950260,-11.884493,-12.204395
253,-11.947737,-11.879539,-12.200429
254,-11.946412,-11.873857,-12.196939
255,-11.943620,-11.868883,-12.193557
256,-11.943023,-11.866980,-12.190639
257,-11.942904,-11.865525,-12.187656
258,-11.937536,-11.861497,-12.184342
259,-11.934911,-11.858036,-12.179398
260,-11.927887,-11.857945,-12.175415
261,-11.925424,-11.857145,-12.172361
262,-11.923144,-11.852596,-12.169586
263,-11.922282,-11.848238,-12.166935
264,-11.917998,-11.845360,-12.162871
265,-11.912631,-11.843339,-12.159316
266,-11.906956,-11.839501,-12.155366
267,-11.905712,-11.836432,-12.152529
268,-11.902427,-11.832942,-12.150245
269,-11.900485,-11.829490,-12.147393
270,-11.899684,-11.826696,-12.143897
271,-11.895538,-11.823655,-12.140576
272,-11.892357,-11.819737,-12.137576
273,-11.887986,-11.814100,-12.134532
274,-11.884721,-11.810519,-12.130316
275,-11.882823,-11.807322,-12.126500
276,-11.879087,-11.806185,-12.123525
277,-11.876518,-11.803557,-12.121118
278,-11.875493,-11.799056,-12.117688
279,-11.870662,-11.795725,-12.113937
280,-11.867535,-11.793295,-12.110938
281,-11.864488,-11.790087,-12.108222
282,-11.861515,-11.787133,-12.104975
283,-11.858352,-11.781579,-12.101819
284,-11.856010,-11.779259,-12.097841
285,-11.853121,-11.777138,-12.094286
286,-11.852371,-11.776613,-12.090134
287,-11.849388,-11.774033,-12.086385
288,-11.846994,-11.770966,-12.083554
289,-11.841505,-11.769458,-12.081334
290,-11.839901,-11.765260,-12.078849
291,-11.836702,-11.763458,-12.074518
292,-11.834126,-11.760325,-12.070435
293,-11.830674,-11.757838,-12.067569
294,-11.829768,-11.753573,-12.064121
295,-11.825236,-11.751582,-12.061139
296,-11.821804,-11.747466,-12.058406
297,-11.819865,-11.740378,-12.055626
298,-11.816457,-11.737129,-12.051431
299,-11.814824,-11.734405,-12.049104
300,-11.808853,-11.732914,-12.046282
301,-11.801891,-11.731319,-12.042669
302,-11.799079,-11.730765,-12.039960
303,-11.798900,-11.726911,-12.037467
304,-11.797712,-11.722790,-12.035837
305,-11.795468,-11.721389,-12.030978
306,-11.792251,-11.716049,-12.027197
307,-11.791752,-11.712301,-12.023670
308,-11.791793,-11.710027,-12.020304
309,-11.789324,-11.706646,-12.018068
310,-11.785648,-11.703236,-12.013849
311,-11.781698,-11.702262,-12.010013
312,-11.779794,-11.700420,-12.006492
313,-11.775962,-11.696329,-12.001947
314,-11.776247,-11.692582,-11.999168
315,-11.774131,-11.689438,-11.996403
316,-11.770565,-11.685784,-11.992743
317,-11.763637,-11.680686,-11.990611
318,-11.759235,-11.681134,-11.987807
319,-11.757360,-11.680573,-11.984392
320,-11.752078,-11.676397,-11.980757
321,-11.750159,-11.676467,-11.977164
322,-11.749940,-11.671679,-11.975529
323,-11.747600,-11.668445,-11.972285
324,-11.743521,-11.667038,-11.969760
325,-11.738771,-11.662881,-11.965512
326,-11.737800,-11.663060,-11.961624
327,-11.732497,-11.660203,-11.957908
328,-11.729151,-11.656236,-11.955469
329,-11.726474,-11.653345,-11.953237
330,-11.725900,-11.649537,-11.950341
331,-11.723093,-11.645422,-11.948401
332,-11.721391,-11.640447,-11.944247
333,-11.720800,-11.636892,-11.939098
334,-11.714123,-11.637905,-11.935796
335,-11.710475,-11.634090,-11.932793
336,-11.710125,-11.628629,-11.929184
337,-11.705999,-11.626537,-11.925982
338,-11.703511,-11.625260,-11.922313
339,-11.702063,-11.623393,-11.919445
340,-11.699807,-11.621427,-11.916627
341,-11.700013,-11.616731,-11.912816
342,-11.698453,-11.612409,-11.910117
343,-11.694382,-11.608958,-11.906987
344,-11.690434,-11.608401,-11.905011
345,-11.688716,-11.607140,-11.901971
346,-11.683186,-11.606678,-11.898665
347,-11.678456,-11.605705,-11.895856
348,-11.675639,-11.602843,-11.892521
349,-11.673100,-11.598597,-11.889990
350,-11.671779,-11.596632,-11.885988
351,-11.669637,-11.591902,-11.881716
352,-11.666897,-11.589754,-11.879250
353,-11.663180,-11.589113,-11.878021
354,-11.661197,-11.586542,-11.874634
355,-11.658005,-11.583669,-11.871975
356,-11.656291,-11.580757,-11.868380
357,-11.652300,-11.578410,-11.865288
358,-11.648865,-11.576585,-11.862327
359,-11.646269,-11.574540,-11.857678
360,-11.648738,-11.573649,-11.854584
361,-11.646653,-11.572813,-11.851339
362,-11.644418,-11.567994,-11.848987
363,-11.640793,-11.565070,-11.846284
364,-11.637120,-11.561744,-11.843366
365,-11.633608,-11.557429,-11.840688
366,-11.629265,-11.556892,-11.836327
367,-11.628659,-11.556508,-11.834784
368,-11.627059,-11.556677,-11.834546
369,-11.627079,-11.553136,-11.832950
370,-11.623228,-11.549134,-11.827430
371,-11.619979,-11.548964,-11.822510
372,-11.616426,-11.546543,-11.819887
373,-11.615425,-11.540554,-11.817914
374,-11.612181,-11.538485,-11.815208
375,-11.611427,-11.535623,-11.811541
376,-11.613036,-11.529824,-11.809629
377,-11.609143,-11.529094,-11.806068
378,-11.602722,-11.529745,-11.802005
379,-11.599300,-11.529901,-11.801376
380,-11.598759,-11.523364,-11.801865
381,-11.597720,-11.519374,-11.798067
382,-11.592651,-11.519877,-11.791615
383,-11.588867,-11.522100,-11.786467
384,-11.584607,-11.513752,-11.783008
385,-11.584021,-11.511057,-11.778928
386,-11.581339,-11.506660,-11.776413
387,-11.577291,-11.503910,-11.775530
388,-11.573449,-11.503919,-11.771896
389,-11.569532,-11.502153,-11.768134
390,-11.568037,-11.496609,-11.767620
391,-11.565954,-11.496890,-11.764288
392,-11.564517,-11.493553,-11.761651
393,-11.559498,-11.492274,-11.756597
394,-11.557862,-11.493122,-11.753326
395,-11.555035,-11.492452,-11.752254
396,-11.556394,-11.489736,-11.750726
397,-11.556525,-11.485890,-11.746201
398,-11.556217,-11.483290,-11.741535
399,-11.552973,-11.477234,-11.738699
400,-11.548709,-11.476554,-11.735950
401,-11.546843,-11.476680,-11.732402
402,-11.546021,-11.474360,-11.729628
403,-11.541659,-11.471940,-11.726337
404,-11.540736,-11.466476,-11.724119
405,-11.536777,-11.461341,-11.723204
406,-11.534089,-11.459714,-11.723048
407,-11.534278,-11.458634,-11.718682
408,-11.527613,-11.456508,-11.715912
409,-11.523023,-11.451979,-11.713813
410,-11.518513,-11.451770,-11.712207
411,-11.517308,-11.450914,-11.707456
412,-11.519288,-11.454315,-11.702821
413,-11.518431,-11.451428,-11.699642
414,-11.516364,-11.446760,-11.694595
415,-11.514146,-11.443404,-11.690860
416,-11.510431,-11.441255,-11.690721
417,-11.509031,-11.438614,-11.688763
418,-11.507767,-11.437501,-11.687082
419,-11.505077,-11.436703,-11.684540
420,-11.499083,-11.431558,-11.681691
421,-11.496393,-11.425907,-11.678053
422,-11.493289,-11.427152,-11.678201
423,-11.490479,-11.426083,-11.673009
424,-11.489406,-11.428316,-11.671036
425,-11.487962,-11.426057,-11.666094
426,-11.486674,-11.422062,-11.660631
427,-11.486969,-11.417145,-11.657539
428,-11.482371,-11.415535,-11.656280
429,-11.478457,-11.417038,-11.651542
430,-11.475412,-11.414021,-11.648881
431,-11.475018,-11.410758,-11.646037
432,-11.473967,-11.407474,-11.644072
433,-11.474837,-11.406235,-11.643316
434,-11.476115,-11.404616,-11.640421
435,-11.473385,-11.404210,-11.639223
436,-11.472057,-11.404363,-11.635696
437,-11.466084,-11.398519,-11.633141
438,-11.462741,-11.396642,-11.627930
439,-11.456663,-11.392800,-11.625193
440,-11.453757,-11.391261,-11.625367
441,-11.454961,-11.384813,-11.622195
442,-11.451965,-11.381191,-11.617610
443,-11.446863,-11.379067,-11.613107
444,-11.445676,-11.379699,-11.610056
445,-11.443049,-11.379664,-11.607229
446,-11.439251,-11.378871,-11.605602
447,-11.439680,-11.377660,-11.604234
448,-11.437532,-11.374249,-11.599735
449,-11.432336,-11.370512,-11.597554
450,-11.429818,-11.364769,-11.592027
451,-11.424893,-11.362377,-11.587298
452,-11.422271,-11.363681,-11.586786
453,-11.422436,-11.363793,-11.585459
454,-11.424420,-11.362835,-11.584107
455,-11.426175,-11.360090,-11.581193
456,-11.424533,-11.357184,-11.578887
457,-11.422302,-11.351416,-11.574952
458,-11.420933,-11.352195,-11.572396
459,-11.419751,-11.353928,-11.572393
460,-11.415969,-11.354047,-11.569176
461,-11.414085,-11.352665,-11.563854
462,-11.410673,-11.349808,-11.560114
463,-11.409374,-11.344328,-11.557587
464,-11.405283,-11.341682,-11.554561
465,-11.402970,-11.340440,-11.554573
466,-11.398434,-11.340498,-11.553559
467,-11.391365,-11.335804,-11.550411
468,-11.391238,-11.329857,-11.544891
469,-11.394332,-11.326916,-11.540706
470,-11.391396,-11.326533,-11.538174
471,-11.390073,-11.329756,-11.535921
472,-11.384995,-11.328954,-11.531270
473,-11.379532,-11.327557,-11.527703
474,-11.377211,-11.325201,-11.526014
475,-11.372699,-11.325117,-11.524513
476,-11.373737,-11.324228,-11.525601
477,-11.372647,-11.315876,-11.523476
478,-11.368389,-11.310737,-11.517065
479,-11.369495,-11.307928,-11.512545
480,-11.367778,-11.310417,-11.513212
481,-11.369580,-11.308269,-11.511222
482,-11.368939,-11.306968,-11.508383
483,-11.366948,-11.305467,-11.505679
484,-11.362562,-11.302718,-11.503122
485,-11.360893,-11.304020,-11.499808
486,-11.356180,-11.304674,-11.496994
487,-11.354043,-11.301928,-11.492135
488,-11.351092,-11.296366,-11.488348
489,-11.352480,-11.291916,-11.485890
490,-11.354296,-11.290734,-11.483675
491,-11.354817,-11.292026,-11.479894
492,-11.349005,-11.289569,-11.480143
493,-11.347737,-11.287317,-11.479872
494,-11.343435,-11.283590,-11.477041
495,-11.343714,-11.279776,-11.471423
496,-11.341703,-11.272678,-11.468004
497,-11.338590,-11.271850,-11.465851
498,-11.335815,-11.271250,-11.459739
499,-11.332052,-11.268822,-11.453276
500,-11.331327,-11.268098,-11.450735
501,-11.324610,-11.265167,-11.448832
502,-11.321845,-11.261586,-11.449827
503,-11.318112,-11.258786,-11.448052
504,-11.316847,-11.257040,-11.444556
505,-11.315107,-11.260821,-11.443399
506,-11.311689,-11.258856,-11.441189
507,-11.310595,-11.255969,-11.440000
508,-11.311533,-11.251910,-11.438480
509,-11.310982,-11.249407,-11.437166
510,-11.307925,-11.253576,-11.435901
511,-11.305576,-11.255083,-11.434350
512,-11.301704,-11.251370,-11.429450
513,-11.297516,-11.246620,-11.427812
514,-11.293348,-11.245086,-11.424111
515,-11.291068,-11.239412,-11.421509
516,-11.290318,-11.235286,-11.418533
517,-11.290131,-11.231977,-11.414537
518,-11.287470,-11.233472,-11.410271
519,-11.286684,-11.230845,-11.411868
520,-11.286664,-11.227420,-11.409344
521,-11.280820,-11.225977,-11.403757
522,-11.277087,-11.223999,-11.398777
523,-11.274266,-11.224123,-11.394786
524,-11.272145,-11.223977,-11.395108
525,-11.272639,-11.221577,-11.391791
526,-11.272711,-11.214983,-11.387391
527,-11.271378,-11.212106,-11.386182
528,-11.271744,-11.212820,-11.386691
529,-11.270758,-11.216053,-11.383689
530,-11.265205,-11.215078,-11.382857
531,-11.258289,-11.215776,-11.381655
532,-11.256988,-11.213117,-11.378628
533,-11.258921,-11.210494,-11.373796
534,-11.254307,-11.205903,-11.373936
535,-11.256562,-11.202587,-11.372570
536,-11.256249,-11.200492,-11.365935
537,-11.253183,-11.196037,-11.360751
538,-11.248796,-11.194167,-11.358134
539,-11.244437,-11.192819,-11.358322
540,-11.242848,-11.193640,-11.352977
541,-11.241952,-11.189271,-11.350130
542,-11.241728,-11.187590,-11.348544
543,-11.243469,-11.184169,-11.344263
544,-11.239022,-11.179010,-11.348032
545,-11.233384,-11.176246,-11.349902
546,-11.229066,-11.175684,-11.346767
547,-11.227061,-11.172418,-11.341929
548,-11.228931,-11.173965,-11.340757
549,-11.227834,-11.178195,-11.337992
550,-11.222391,-11.176565,-11.334519
551,-11.217874,-11.175166,-11.334078
552,-11.217666,-11.173661,-11.328908
553,-11.215647,-11.171686,-11.327089
554,-11.214573,-11.169768,-11.323618
555,-11.209752,-11.165430,-11.316777
556,-11.205913,-11.162353,-11.315770
557,-11.204374,-11.157799,-11.313485
558,-11.203866,-11.156301,-11.312730
559,-11.200591,-11.152508,-11.309650
560,-11.200996,-11.149335,-11.304514
561,-11.198804,-11.148881,-11.300940
562,-11.200220,-11.144861,-11.299693
563,-11.197052,-11.142729,-11.302806
564,-11.189877,-11.142022,-11.300974
565,-11.185749,-11.140925,-11.293505
566,-11.188442,-11.135708,-11.288160
567,-11.187361,-11.130784,-11.283640
568,-11.187556,-11.131181,-11.281734
569,-11.187084,-11.133529,-11.282687
570,-11.184396,-11.133532,-11.282276
571,-11.178650,-11.131893,-11.281761
572,-11.178084,-11.132154,-11.280156
573,-11.178053,-11.133486,-11.277123
574,-11.172824,-11.130715,-11.278793
575,-11.172693,-11.128105,-11.275821
576,-11.171486,-11.124368,-11.272758
577,-11.167580,-11.118875,-11.270530
578,-11.164857,-11.117549,-11.267310
579,-11.164455,-11.119072,-11.266414
580,-11.163334,-11.117960,-11.263349
581,-11.163388,-11.115205,-11.259815
582,-11.161247,-11.113544,-11.257094
583,-11.158844,-11.111100,-11.257061
584,-11.158975,-11.109060,-11.255194
585,-11.153537,-11.108328,-11.252053
586,-11.147118,-11.104420,-11.248962
587,-11.146535,-11.101644,-11.247344
588,-11.146267,-11.099151,-11.243751
589,-11.145169,-11.096140,-11.241001
590,-11.143088,-11.094478,-11.237759
591,-11.140904,-11.095079,-11.232391
592,-11.139709,-11.090850,-11.228453
593,-11.133268,-11.088426,-11.226337
594,-11.131887,-11.090121,-11.223437
595,-11.130819,-11.091802,-11.225096
596,-11.127070,-11.086256,-11.224809
597,-11.125100,-11.083318,-11.223801
598,-11.123000,-11.084296,-11.218621
599,-11.122778,-11.085215,-11.214821
600,-11.120784,-11.082581,-11.210704
601,-11.121058,-11.080267,-11.210011
602,-11.122585,-11.076281,-11.208145
603,-11.122519,-11.073184,-11.207380
604,-11.118373,-11.067714,-11.205935
605,-11.116945,-11.066264,-11.203809
606,-11.113177,-11.066976,-11.203687
607,-11.114202,-11.065478,-11.201403
608,-11.110852,-11.061374,-11.195903
609,-11.108077,-11.058527,-11.193676
610,-11.101675,-11.055835,-11.192847
611,-11.098523,-11.054978,-11.191312
612,-11.097654,-11.054387,-11.188403
613,-11.099671,-11.052300,-11.185048
614,-11.100107,-11.052994,-11.180363
615,-11.096666,-11.054628,-11.181175
616,-11.095540,-11.053548,-11.180892
617,-11.094574,-11.053788,-11.176902
618,-11.090921,-11.050246,-11.174201
619,-11.086839,-11.046832,-11.176139
620,-11.083537,-11.047390,-11.174321
621,-11.082295,-11.045942,-11.170393
622,-11.077478,-11.041802,-11.168796
623,-11.076246,-11.037105,-11.165025
624,-11.074465,-11.036007,-11.159683
625,-11.074022,-11.039811,-11.156360
626,-11.073748,-11.037720,-11.156717
627,-11.073346,-11.033284,-11.157665
628,-11.072392,-11.027690,-11.156882
629,-11.069309,-11.025205,-11.151682
630,-11.070117,-11.026664,-11.145823
631,-11.073227,-11.025097,-11.141622
632,-11.066604,-11.023325,-11.140894
633,-11.064120,-11.025091,-11.140971
634,-11.063818,-11.024856,-11.142132
635,-11.063452,-11.019877,-11.139687
636,-11.060843,-11.016301,-11.138615
637,-11.056485,-11.013756,-11.136209
638,-11.049883,-11.011400,-11.137478
639,-11.048035,-11.011275,-11.138178
640,-11.046035,-11.011629,-11.136961
641,-11.047961,-11.007800,-11.131209
642,-11.048021,-11.003049,-11.124073
643,-11.043469,-11.005309,-11.120945
644,-11.040585,-11.003142,-11.119700
645,-11.041032,-11.002928,-11.116366
646,-11.038259,-10.998113,-11.116249
647,-11.036699,-10.998820,-11.116861
648,-11.029665,-10.997047,-11.116672
649,-11.027716,-10.997615,-11.112291
650,-11.025579,-10.994663,-11.109803
651,-11.024921,-10.992599,-11.105748
652,-11.024967,-10.987012,-11.101562
653,-11.023009,-10.984399,-11.099697
654,-11.019634,-10.985629,-11.096378
655,-11.016591,-10.985745,-11.095822
656,-11.015602,-10.981595,-11.093412
657,-11.012689,-10.977921,-11.090864
658,-11.010723,-10.976707,-11.089121
659,-11.012448,-10.976366,-11.090517
660,-11.015370,-10.973202,-11.088375
661,-11.015991,-10.973797,-11.082239
662,-11.012262,-10.973739,-11.077919
663,-11.008770,-10.972674,-11.076681
664,-11.002458,-10.969908,-11.074792
665,-11.001129,-10.970476,-11.075894
666,-11.000146,-10.968836,-11.073609
667,-11.000616,-10.967023,-11.072289
668,-11.001415,-10.960157,-11.068870
669,-10.999122,-10.958513,-11.067769
670,-10.993096,-10.956860,-11.065682
671,-10.991942,-10.956746,-11.065568
672,-10.988991,-10.954330,-11.060776
673,-10.986228,-10.955069,-11.055658
674,-10.988214,-10.954555,-11.053408
675,-10.986123,-10.953696,-11.053920
676,-10.981615,-10.951134,-11.050190
677,-10.978736,-10.949404,-11.049800
678,-10.978840,-10.951897,-11.050217
679,-10.976927,-10.948984,-11.049544
680,-10.975574,-10.947479,-11.049409
681,-10.971296,-10.943962,-11.046838
682,-10.972121,-10.942315,-11.043938
683,-10.971261,-10.939514,-11.043311
684,-10.969365,-10.937560,-11.043279
685,-10.969657,-10.936951,-11.036915
686,-10.966193,-10.930765,-11.034819
687,-10.964076,-10.927732,-11.030803
688,-10.963640,-10.926328,-11.026761
689,-10.963358,-10.923991,-11.021644
690,-10.965155,-10.922613,-11.019705
691,-10.963284,-10.924507,-11.019232
692,-10.959643,-10.926878,-11.018366
693,-10.956186,-10.924722,-11.019960
694,-10.952002,-10.924389,-11.016579
695,-10.949637,-10.928542,-11.012395
696,-10.944663,-10.922469,-11.008824
697,-10.942593,-10.917542,-11.010220
