Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
159,-29.864206,-28.255211,-44.313665
160,-29.879852,-28.177619,-44.303241
161,-29.955312,-28.245965,-44.246359
162,-29.922028,-28.275314,-44.253049
163,-29.804226,-28.303901,-44.277413
164,-29.907256,-28.284119,-44.278760
165,-29.903503,-28.251699,-44.266400
166,-29.922771,-28.302034,-44.283723
167,-29.879290,-28.274911,-44.264142
168,-29.917399,-28.234989,-44.328406
169,-29.925979,-28.276501,-44.276375
170,-29.928750,-28.306494,-44.261697
171,-29.938524,-28.285499,-44.283257
172,-29.879048,-28.270090,-44.238669
173,-29.838198,-28.269259,-44.255052
174,-29.879948,-28.239118,-44.156562
175,-29.848393,-28.193351,-44.124451
176,-29.874282,-28.323154,-44.196538
177,-29.869277,-28.266951,-44.127520
178,-29.883649,-28.310095,-44.160926
179,-29.844763,-28.345558,-44.157664
180,-29.808158,-28.260675,-44.075556
181,-29.869659,-28.253605,-44.059850
182,-29.804773,-28.304295,-44.114490
183,-29.904597,-28.260353,-44.072443
184,-29.835881,-28.304986,-44.099588
185,-29.798897,-28.344712,-44.045855
186,-29.897803,-28.274948,-44.044872
187,-29.899235,-28.307004,-44.035821
188,-29.945986,-28.303167,-44.024675
189,-29.933206,-28.291228,-44.140843
190,-29.874036,-28.359416,-44.168535
191,-29.842600,-28.310365,-44.087932
192,-29.923212,-28.250815,-44.042156
193,-29.956993,-28.192943,-44.094361
194,-29.883290,-28.282673,-44.054415
195,-29.833277,-28.368624,-44.027708
196,-29.847576,-28.265456,-43.959456
197,-29.920449,-28.291994,-43.985673
198,-29.868526,-28.380869,-44.010118
199,-29.902238,-28.292918,-44.052747
200,-29.865891,-28.273375,-44.029095
