Epoch,chi_Mean_0.25,chi_Mean_1.0,chi_Mean_4.0
79,-14.680843,-14.308573,-23.018591
80,-14.663748,-14.295539,-22.961443
81,-14.648742,-14.283900,-22.902048
82,-14.632197,-14.272874,-22.837779
83,-14.615966,-14.260967,-22.715706
84,-14.598905,-14.248955,-22.697515
85,-14.583647,-14.237480,-22.588864
86,-14.569494,-14.225215,-22.528065
87,-14.555125,-14.213284,-22.451582
88,-14.538782,-14.201607,-22.411288
89,-14.522953,-14.188881,-22.348200
90,-14.506701,-14.177506,-22.286738
91,-14.491597,-14.164996,-22.210336
92,-14.478315,-14.154748,-22.117744
93,-14.461836,-14.143233,-22.087710
94,-14.450920,-14.133714,-22.000033
95,-14.439334,-14.125783,-21.934898
96,-14.429990,-14.115494,-21.839259
97,-14.420622,-14.108131,-21.830247
98,-14.411903,-14.100235,-21.746277
99,-14.402342,-14.091159,-21.687049
100,-14.394893,-14.084055,-21.602834
101,-14.386306,-14.073857,-21.543804
102,-14.377958,-14.066525,-21.479224
103,-14.369926,-14.056124,-21.432730
104,-14.362699,-14.047570,-21.400940
105,-14.354101,-14.037253,-21.343766
106,-14.344355,-14.028867,-21.303127
107,-14.333347,-14.020426,-21.235743
108,-14.319724,-14.012275,-21.209132
109,-14.306130,-14.003133,-21.168827
110,-14.295582,-13.995781,-21.098711
111,-14.287728,-13.989512,-21.040558
112,-14.281266,-13.984979,-20.989842
113,-14.274341,-13.978811,-20.909197
114,-14.265335,-13.973304,-20.918382
115,-14.259480,-13.968094,-20.858461
116,-14.252604,-13.962714,-20.784274
117,-14.242702,-13.957783,-20.734298
118,-14.235741,-13.953608,-20.693260
119,-14.229548,-13.948563,-20.651331
120,-14.223465,-13.943015,-20.588364
121,-14.217418,-13.940018,-20.556685
122,-14.212014,-13.934769,-20.534625
123,-14.207252,-13.930647,-20.520914
124,-14.201234,-13.926335,-20.441808
125,-14.197747,-13.923300,-20.397152
126,-14.191233,-13.919803,-20.367913
127,-14.184941,-13.915146,-20.303473
128,-14.177081,-13.911040,-20.275696
129,-14.167151,-13.906861,-20.216637
130,-14.158669,-13.903362,-20.202412
131,-14.150434,-13.899766,-20.158469
132,-14.142198,-13.897390,-20.095201
133,-14.136824,-13.892757,-20.057700
134,-14.129527,-13.890704,-20.035750
135,-14.123228,-13.887372,-19.958810
136,-14.114026,-13.884279,-19.948762
137,-14.105173,-13.882724,-19.914089
138,-14.095290,-13.876994,-19.866500
139,-14.088456,-13.872449,-19.863362
140,-14.084207,-13.869926,-19.812627
141,-14.080376,-13.868138,-19.800008
142,-14.076575,-13.863789,-19.748834
143,-14.072201,-13.861121,-19.683661
144,-14.069299,-13.857237,-19.635311
145,-14.065791,-13.854907,-19.587984
146,-14.063023,-13.852453,-19.548252
147,-14.059131,-13.847495,-19.536422
148,-14.056990,-13.845136,-19.479768
149,-14.052107,-13.842379,-19.478643
150,-14.050438,-13.839042,-19.443933
151,-14.047735,-13.835380,-19.388990
152,-14.044856,-13.832323,-19.332891
153,-14.041920,-13.829436,-19.294515
154,-14.038112,-13.826867,-19.233519
155,-14.031974,-13.822779,-19.262158
156,-14.025934,-13.821443,-19.233028
157,-14.021949,-13.819906,-19.204052
158,-14.018596,-13.816450,-19.157012
159,-14.015229,-13.815731,-19.094899
160,-14.012873,-13.814131,-19.076939
161,-14.011567,-13.811207,-19.036372
162,-14.008934,-13.808162,-19.026581
163,-14.007041,-13.806621,-18.964090
164,-14.003430,-13.804231,-18.927074
165,-14.000152,-13.803975,-18.912969
166,-13.997731,-13.802160,-18.897190
167,-13.995415,-13.801561,-18.861894
168,-13.989170,-13.799029,-18.807914
169,-13.985132,-13.797414,-18.788989
170,-13.979474,-13.796385,-18.746528
171,-13.976496,-13.793255,-18.710759
172,-13.973853,-13.792988,-18.654368
173,-13.969895,-13.792053,-18.625843
174,-13.968992,-13.790138,-18.622558
175,-13.968745,-13.789392,-18.613730
176,-13.965907,-13.788230,-18.569177
177,-13.964314,-13.786573,-18.562413
178,-13.962719,-13.784490,-18.519991
179,-13.960479,-13.784328,-18.491607
180,-13.959991,-13.781490,-18.495038
181,-13.958834,-13.781181,-18.423642
182,-13.957431,-13.778624,-18.400156
183,-13.955504,-13.778576,-18.380489
184,-13.954699,-13.777204,-18.368667
185,-13.952166,-13.776198,-18.306137
186,-13.951610,-13.775959,-18.295434
187,-13.950675,-13.773552,-18.260484
188,-13.950237,-13.772547,-18.245294
189,-13.949162,-13.770394,-18.200582
190,-13.949202,-13.769737,-18.191848
191,-13.947331,-13.768751,-18.188631
192,-13.947979,-13.768566,-18.126283
193,-13.945237,-13.768027,-18.083076
194,-13.944666,-13.766467,-18.056320
195,-13.942199,-13.764460,-18.039272
196,-13.942447,-13.762635,-17.997562
197,-13.941602,-13.762386,-17.996967
198,-13.940519,-13.762748,-17.960235
199,-13.940976,-13.760929,-17.926165
200,-13.939802,-13.761179,-17.893966
