Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
159,-18.076688,-19.282132,-39.178256
160,-18.052125,-19.285635,-39.052630
161,-18.053992,-19.315644,-39.053302
162,-18.038364,-19.283426,-39.075633
163,-18.081708,-19.281337,-39.111399
164,-18.068979,-19.331784,-39.037628
165,-18.069056,-19.329002,-39.126126
166,-18.030622,-19.291052,-39.013507
167,-18.011548,-19.284916,-38.972527
168,-18.028527,-19.254030,-38.948560
169,-18.063289,-19.280995,-38.968428
170,-17.970324,-19.270294,-38.964707
171,-17.938599,-19.245364,-38.935829
172,-17.932409,-19.216684,-38.913719
173,-17.957484,-19.198463,-38.896322
174,-17.992272,-19.268630,-38.821320
175,-17.959108,-19.225843,-38.808168
176,-18.014345,-19.257337,-38.902413
177,-17.973019,-19.228879,-38.855367
178,-17.978826,-19.234666,-38.821537
179,-17.994044,-19.241951,-38.776081
180,-17.964519,-19.254168,-38.726555
181,-17.915132,-19.140179,-38.738998
182,-17.880929,-19.211889,-38.674218
183,-17.918684,-19.225224,-38.590273
184,-17.906877,-19.150770,-38.583965
185,-17.871305,-19.196741,-38.539846
186,-17.860582,-19.213999,-38.519589
187,-17.817259,-19.214139,-38.538042
188,-17.882400,-19.165547,-38.608127
189,-17.848228,-19.162845,-38.467053
190,-17.853932,-19.178242,-38.470914
191,-17.903808,-19.200353,-38.493897
192,-17.821098,-19.162276,-38.479997
193,-17.777293,-19.186255,-38.468117
194,-17.785896,-19.085609,-38.525958
195,-17.810602,-19.088811,-38.481698
196,-17.778125,-19.114202,-38.503256
197,-17.733873,-19.176122,-38.529559
198,-17.697726,-19.144198,-38.426722
199,-17.761130,-19.159617,-38.358151
200,-17.753166,-19.141578,-38.431557
