Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
1,-34.906358,-33.204537,-47.038956
2,-31.303791,-30.118179,-37.926840
3,-30.714849,-29.432208,-36.595447
4,-30.172334,-28.856185,-36.498896
5,-29.547156,-28.235563,-36.876451
6,-28.876587,-27.657601,-37.164980
7,-28.225427,-27.146569,-37.629420
8,-27.534375,-26.691055,-38.251467
9,-26.930625,-26.290056,-38.542334
10,-26.386489,-25.943150,-38.778309
11,-25.912103,-25.639497,-39.059024
12,-25.516374,-25.351347,-39.485970
13,-25.164862,-25.099131,-39.520835
14,-24.874882,-24.853115,-39.570985
15,-24.565884,-24.656473,-39.858511
16,-24.319634,-24.470425,-39.910590
17,-24.115028,-24.317740,-40.084929
18,-23.944602,-24.171663,-40.129456
19,-23.769152,-24.024199,-40.218976
20,-23.633885,-23.909790,-40.081675
21,-23.496096,-23.793285,-40.022156
22,-23.383045,-23.694671,-40.197244
23,-23.273066,-23.619122,-40.179689
24,-23.178351,-23.556975,-40.028375
25,-23.126499,-23.495802,-40.250058
26,-23.044757,-23.403594,-40.111513
27,-22.972154,-23.362715,-40.038124
28,-22.924046,-23.321280,-39.979789
29,-22.876161,-23.288428,-39.821835
30,-22.828357,-23.235166,-39.785351
31,-22.767989,-23.189959,-39.733153
32,-22.766038,-23.148128,-39.644995
33,-22.717798,-23.113659,-39.401514
34,-22.655230,-23.097826,-39.350270
35,-22.652169,-23.063958,-39.312287
36,-22.627338,-23.050966,-39.023010
37,-22.607071,-23.020717,-38.924125
38,-22.625507,-23.008039,-38.924497
39,-22.583633,-22.988414,-38.717221
40,-22.565680,-22.931585,-38.580385
41,-22.557686,-22.933069,-38.414128
42,-22.546519,-22.932829,-38.360873
43,-22.513172,-22.920613,-38.024541
44,-22.508843,-22.919227,-37.962146
45,-22.491544,-22.907448,-37.862386
46,-22.492963,-22.862454,-37.728410
47,-22.499599,-22.868379,-37.497413
48,-22.499357,-22.886285,-37.219394
49,-22.511295,-22.881384,-37.131264
50,-22.500599,-22.895694,-36.894841
51,-22.496410,-22.868228,-36.776338
52,-22.507857,-22.875562,-36.532707
53,-22.506535,-22.887908,-36.296856
54,-22.494919,-22.865475,-36.053583
55,-22.476120,-22.864563,-35.818165
56,-22.483244,-22.841455,-35.718239
57,-22.487060,-22.850016,-35.527613
58,-22.471449,-22.841822,-35.371901
59,-22.450010,-22.820656,-35.301281
60,-22.453087,-22.794145,-35.081358
61,-22.458595,-22.747761,-34.927598
62,-22.433590,-22.768696,-34.705824
63,-22.458872,-22.730242,-34.573205
64,-22.470060,-22.724343,-34.510416
65,-22.484653,-22.722132,-34.258552
66,-22.472678,-22.724088,-34.299366
67,-22.458311,-22.723317,-34.176619
68,-22.453520,-22.708991,-33.988129
69,-22.466515,-22.711410,-33.941837
70,-22.461719,-22.665704,-33.800738
71,-22.464248,-22.651773,-33.681737
72,-22.461113,-22.654650,-33.615170
73,-22.476017,-22.675981,-33.403187
74,-22.456411,-22.631856,-33.243237
75,-22.452282,-22.618268,-33.300446
76,-22.462463,-22.639471,-33.151095
77,-22.462998,-22.626318,-33.038164
78,-22.440832,-22.605290,-33.042146
79,-22.452511,-22.626527,-32.840203
80,-22.482278,-22.610374,-32.763377
81,-22.452449,-22.608878,-32.720557
82,-22.443203,-22.622311,-32.592680
83,-22.449723,-22.618650,-32.515682
84,-22.428676,-22.619612,-32.454050
85,-22.432496,-22.610704,-32.283469
86,-22.397768,-22.593603,-32.191570
87,-22.431132,-22.592344,-32.238279
88,-22.403739,-22.576510,-32.104347
89,-22.422863,-22.593252,-32.022011
90,-22.402535,-22.572423,-31.803942
91,-22.432016,-22.567674,-31.723703
92,-22.404495,-22.556017,-31.712807
93,-22.413563,-22.573674,-31.658741
94,-22.430774,-22.550006,-31.506430
95,-22.417701,-22.510544,-31.539468
96,-22.432863,-22.533337,-31.464162
97,-22.435528,-22.509972,-31.376066
98,-22.402273,-22.544741,-31.365353
99,-22.411937,-22.506179,-31.201829
100,-22.390598,-22.527864,-31.155320
101,-22.410589,-22.494784,-31.055599
102,-22.411750,-22.467549,-30.985756
103,-22.410733,-22.469178,-30.847360
104,-22.397271,-22.462857,-30.845741
105,-22.392636,-22.454183,-30.756783
106,-22.413024,-22.414214,-30.706434
107,-22.403363,-22.425285,-30.730197
108,-22.410528,-22.455369,-30.638941
109,-22.388074,-22.401578,-30.639936
110,-22.401012,-22.403238,-30.622027
111,-22.407324,-22.394628,-30.478139
112,-22.403468,-22.397408,-30.447596
113,-22.406666,-22.373010,-30.481957
114,-22.411380,-22.377189,-30.364070
115,-22.381609,-22.373491,-30.266996
116,-22.401358,-22.362530,-30.194128
117,-22.389705,-22.384905,-30.155594
118,-22.385495,-22.353003,-30.080093
119,-22.390292,-22.336729,-30.020990
120,-22.388601,-22.310964,-29.978237
121,-22.421468,-22.327080,-29.947056
122,-22.388849,-22.311729,-29.892228
123,-22.385767,-22.319088,-29.880232
124,-22.381671,-22.320116,-29.754128
125,-22.409154,-22.308179,-29.806439
126,-22.383603,-22.291745,-29.739649
127,-22.362473,-22.308244,-29.742273
128,-22.380500,-22.291561,-29.697343
129,-22.364428,-22.313980,-29.632926
130,-22.378113,-22.297639,-29.570799
131,-22.377787,-22.317274,-29.509749
132,-22.358513,-22.284448,-29.453014
133,-22.355178,-22.283457,-29.406935
134,-22.366166,-22.291294,-29.409366
