Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
159,-18.600043,-17.471318,-21.320088
160,-18.523179,-17.422077,-21.309516
161,-18.458402,-17.424163,-21.298473
162,-18.504231,-17.387125,-21.281804
163,-18.509065,-17.357985,-21.184078
164,-18.416876,-17.390079,-21.244791
165,-18.468146,-17.336972,-21.263041
166,-18.433783,-17.336168,-21.197330
167,-18.448700,-17.373234,-21.238056
168,-18.359573,-17.339063,-21.227652
169,-18.385081,-17.338628,-21.126692
170,-18.417700,-17.392620,-21.150097
171,-18.464877,-17.365877,-21.212033
172,-18.352616,-17.353395,-21.196784
173,-18.389878,-17.329968,-21.154390
174,-18.306707,-17.311896,-21.249855
175,-18.317752,-17.317053,-21.159989
176,-18.232607,-17.268719,-21.230624
177,-18.198764,-17.266303,-21.160702
178,-18.180060,-17.266778,-21.186372
179,-18.168550,-17.254893,-21.185313
180,-18.133365,-17.271569,-21.067237
181,-18.121331,-17.264245,-21.094989
182,-18.071420,-17.292057,-21.113995
183,-18.128186,-17.288964,-21.097696
184,-18.103144,-17.262589,-21.016115
185,-18.052952,-17.215170,-21.018944
186,-18.073026,-17.171551,-21.076357
187,-18.035832,-17.166672,-21.068340
188,-17.955601,-17.197522,-21.060237
189,-17.963144,-17.186857,-21.063307
190,-17.976775,-17.220956,-21.070095
191,-17.875965,-17.202663,-20.975078
192,-17.961476,-17.239005,-21.055348
193,-17.891711,-17.179933,-21.033987
194,-17.913053,-17.197137,-21.057006
195,-17.874500,-17.245013,-21.061359
196,-17.822110,-17.202730,-21.085277
197,-17.839273,-17.195017,-21.052082
198,-17.799294,-17.179531,-21.045204
199,-17.822673,-17.152793,-21.048293
200,-17.834043,-17.160307,-20.995280
201,-17.791708,-17.178924,-21.047575
202,-17.819819,-17.148245,-20.962358
203,-17.792863,-17.137449,-20.942159
204,-17.805948,-17.138968,-20.919620
205,-17.761863,-17.167725,-20.965399
206,-17.751804,-17.145042,-20.955476
207,-17.726769,-17.125728,-20.874735
208,-17.694469,-17.156656,-20.838728
209,-17.741144,-17.086890,-20.858366
210,-17.751574,-17.134437,-20.834710
211,-17.673299,-17.132294,-20.895920
212,-17.679408,-17.129228,-20.927066
213,-17.708188,-17.126838,-20.859025
214,-17.669350,-17.137440,-20.913163
215,-17.671248,-17.132161,-20.825485
216,-17.634921,-17.104396,-20.815614
217,-17.687027,-17.065444,-20.828774
218,-17.715346,-17.124787,-20.769207
219,-17.680695,-17.048414,-20.849628
220,-17.635233,-17.074839,-20.787001
221,-17.664889,-17.070419,-20.796194
222,-17.629349,-17.100365,-20.831328
223,-17.622678,-17.100240,-20.758866
224,-17.638321,-17.072348,-20.741413
225,-17.619598,-17.060702,-20.804472
226,-17.607968,-17.075793,-20.765969
227,-17.603738,-17.089230,-20.755960
228,-17.543830,-17.052411,-20.798528
229,-17.576958,-17.044022,-20.816904
230,-17.578049,-17.049527,-20.751387
231,-17.551215,-17.008161,-20.727307
232,-17.601464,-17.017433,-20.792948
233,-17.618041,-17.026061,-20.740574
234,-17.618961,-16.989147,-20.732879
235,-17.597660,-17.010378,-20.792058
236,-17.602447,-17.061411,-20.737942
237,-17.540778,-17.024073,-20.686177
238,-17.543213,-17.011508,-20.607790
239,-17.526466,-17.017604,-20.655462
240,-17.558494,-17.001285,-20.571204
241,-17.550149,-17.019914,-20.591618
242,-17.492111,-16.999872,-20.584292
243,-17.493848,-16.989413,-20.522036
244,-17.532005,-17.057862,-20.498195
245,-17.507874,-17.028972,-20.544509
246,-17.509825,-17.009658,-20.532498
247,-17.504895,-16.983179,-20.480872
248,-17.505145,-16.963330,-20.507155
249,-17.519452,-17.002423,-20.480920
250,-17.523428,-17.015376,-20.547988
251,-17.442569,-16.988923,-20.519056
252,-17.445717,-16.985962,-20.501443
253,-17.391863,-17.009939,-20.527112
254,-17.453714,-17.005827,-20.444325
255,-17.470519,-17.040130,-20.518969
256,-17.435042,-17.053796,-20.416300
257,-17.378130,-17.045259,-20.480098
258,-17.461567,-16.999826,-20.501359
259,-17.366393,-17.006412,-20.514539
260,-17.356253,-16.989085,-20.507644
261,-17.399189,-16.990201,-20.491878
262,-17.389669,-17.000767,-20.474801
263,-17.375677,-16.981093,-20.434724
264,-17.386983,-16.966562,-20.512381
265,-17.338344,-16.924212,-20.536375
266,-17.368056,-16.992704,-20.500087
267,-17.376978,-16.969807,-20.411384
268,-17.383191,-16.956855,-20.421386
269,-17.395646,-16.963350,-20.429418
270,-17.400279,-16.954556,-20.376566
271,-17.349733,-16.977764,-20.322424
272,-17.332226,-16.923747,-20.372628
273,-17.385668,-16.989082,-20.365014
274,-17.379768,-16.976139,-20.393789
275,-17.374424,-16.977340,-20.338224
276,-17.436312,-16.930015,-20.341531
277,-17.394395,-16.969485,-20.377023
278,-17.338288,-16.985290,-20.373743
279,-17.344577,-16.955490,-20.353941
280,-17.311745,-16.980548,-20.358454
281,-17.346020,-17.006916,-20.296458
282,-17.325442,-16.935658,-20.297369
283,-17.303739,-16.930610,-20.331754
284,-17.343219,-16.978671,-20.229464
285,-17.381768,-16.939988,-20.230771
286,-17.358215,-16.971255,-20.275312
287,-17.335843,-16.958000,-20.251783
288,-17.349752,-16.949767,-20.293216
289,-17.386526,-16.943989,-20.286797
290,-17.360593,-16.979079,-20.195813
291,-17.359037,-16.998997,-20.201484
292,-17.376857,-16.983038,-20.208628
293,-17.360762,-17.015705,-20.226618
294,-17.322832,-17.027882,-20.214089
295,-17.342166,-16.963991,-20.228611
296,-17.342357,-16.950197,-20.203596
297,-17.341002,-16.938620,-20.124586
298,-17.358788,-16.945976,-20.170631
299,-17.307764,-16.931620,-20.149008
300,-17.290936,-16.934349,-20.135925
301,-17.282750,-16.979479,-20.107759
302,-17.352139,-16.951079,-20.140373
303,-17.304964,-16.961677,-20.114115
304,-17.255864,-16.933317,-20.085253
305,-17.303650,-16.956181,-20.074408
306,-17.275432,-16.954274,-20.119799
307,-17.307541,-16.921445,-20.101624
308,-17.345435,-16.941790,-20.051657
309,-17.268700,-16.935602,-20.053080
310,-17.311967,-16.948731,-20.061678
311,-17.303748,-16.940786,-20.025564
312,-17.284928,-16.925878,-20.027365
313,-17.284404,-16.932671,-20.038399
314,-17.242853,-16.987532,-19.930563
315,-17.272385,-16.898388,-20.004793
316,-17.269957,-16.893710,-20.005746
317,-17.273542,-16.950084,-19.977089
318,-17.266770,-16.949401,-19.913910
319,-17.356261,-16.939309,-20.003883
320,-17.285553,-16.879567,-20.010231
321,-17.264176,-16.923879,-19.983823
322,-17.334960,-16.939749,-19.929792
323,-17.265167,-16.890932,-19.923995
324,-17.227561,-16.880960,-19.949638
325,-17.247914,-16.887693,-19.990332
326,-17.225836,-16.894015,-19.864872
327,-17.231789,-16.916946,-19.889405
328,-17.213581,-16.936539,-19.903476
329,-17.232303,-16.894500,-19.840539
330,-17.251467,-16.890243,-19.852435
331,-17.264490,-16.883285,-19.882265
332,-17.247341,-16.878794,-19.800834
333,-17.234669,-16.899619,-19.822853
334,-17.231310,-16.872850,-19.761937
335,-17.270396,-16.852988,-19.768721
336,-17.221708,-16.911383,-19.727473
337,-17.232516,-16.933001,-19.826160
338,-17.265441,-16.929408,-19.802261
339,-17.221100,-16.920075,-19.758808
340,-17.222917,-16.876210,-19.759262
341,-17.230486,-16.881386,-19.772755
342,-17.179703,-16.922703,-19.758657
343,-17.167472,-16.878636,-19.725433
344,-17.213506,-16.890993,-19.645624
345,-17.215665,-16.901168,-19.667002
346,-17.177080,-16.897027,-19.686724
347,-17.245433,-16.886020,-19.668666
348,-17.188657,-16.913202,-19.705116
349,-17.156700,-16.922433,-19.719337
350,-17.139386,-16.916012,-19.617505
351,-17.155876,-16.891572,-19.634651
352,-17.160835,-16.886331,-19.609141
353,-17.132688,-16.883857,-19.605399
354,-17.154403,-16.919521,-19.593824
355,-17.203562,-16.918311,-19.607925
356,-17.172400,-16.933369,-19.597304
357,-17.163883,-16.933829,-19.644485
358,-17.138880,-16.895075,-19.650405
359,-17.171070,-16.872088,-19.600045
360,-17.178996,-16.878940,-19.562194
361,-17.122227,-16.872481,-19.591923
362,-17.139544,-16.914061,-19.583706
363,-17.134207,-16.898116,-19.590498
364,-17.119535,-16.868575,-19.570834
365,-17.134377,-16.903167,-19.552750
366,-17.143392,-16.896450,-19.559739
367,-17.144631,-16.885606,-19.472058
368,-17.132608,-16.879505,-19.481553
369,-17.162891,-16.878366,-19.533283
370,-17.109616,-16.837021,-19.512362
371,-17.084121,-16.843138,-19.406003
372,-17.097710,-16.890363,-19.497420
373,-17.110646,-16.894056,-19.444117
374,-17.121485,-16.911127,-19.468136
375,-17.127653,-16.870261,-19.423375
376,-17.105456,-16.885705,-19.414452
377,-17.129241,-16.859642,-19.413420
378,-17.117003,-16.865999,-19.439247
379,-17.085910,-16.855088,-19.494307
380,-17.088206,-16.891600,-19.430473
381,-17.115614,-16.884736,-19.443822
382,-17.073256,-16.860926,-19.369997
383,-17.063875,-16.875700,-19.376446
384,-17.011333,-16.885602,-19.411469
385,-17.052063,-16.907799,-19.365548
386,-17.075504,-16.879617,-19.383153
387,-17.066985,-16.913389,-19.335824
388,-17.100168,-16.916234,-19.296789
389,-17.109032,-16.890772,-19.323207
390,-17.076837,-16.901949,-19.341291
391,-17.080586,-16.889810,-19.371181
392,-17.029818,-16.881133,-19.360976
393,-17.108804,-16.876233,-19.363999
394,-17.075485,-16.929063,-19.338552
395,-17.059561,-16.907222,-19.305362
396,-17.060453,-16.875435,-19.313306
397,-17.045880,-16.896672,-19.281983
398,-17.007195,-16.899903,-19.228684
399,-17.025512,-16.899521,-19.256524
400,-17.015777,-16.863134,-19.226508
401,-16.989662,-16.858252,-19.143318
402,-17.041322,-16.888603,-19.175760
403,-17.052566,-16.875863,-19.150934
404,-17.008162,-16.905564,-19.178225
405,-17.022918,-16.874061,-19.152265
406,-17.052951,-16.890094,-19.186546
407,-17.022339,-16.907173,-19.198482
408,-17.024972,-16.883260,-19.193904
409,-17.023080,-16.873279,-19.196985
410,-17.029437,-16.877717,-19.155095
411,-17.031227,-16.900013,-19.130987
412,-17.011448,-16.887019,-19.165047
413,-16.993250,-16.900702,-19.151590
414,-17.000731,-16.876491,-19.094078
415,-16.970438,-16.910978,-19.124265
416,-16.993950,-16.907209,-19.170095
417,-17.016119,-16.907078,-19.062332
418,-17.014331,-16.893809,-19.116070
419,-17.041129,-16.885230,-19.119934
420,-17.017444,-16.863071,-19.103449
421,-17.000775,-16.895671,-19.041717
422,-16.984367,-16.900955,-19.040952
423,-17.016413,-16.890724,-19.078897
424,-17.035221,-16.886883,-19.067703
425,-17.010658,-16.922310,-19.035205
426,-16.994637,-16.891998,-19.042340
427,-17.014570,-16.895428,-19.015219
428,-16.959218,-16.896068,-18.986895
429,-16.999008,-16.879211,-18.974686
430,-16.963606,-16.891241,-18.983001
431,-16.918530,-16.922014,-18.955159
432,-16.978470,-16.901527,-18.980577
433,-16.985182,-16.857628,-18.912735
434,-17.007025,-16.885213,-18.950047
435,-16.995495,-16.882050,-18.935272
436,-16.967263,-16.925424,-18.969999
437,-16.966535,-16.889059,-18.979464
438,-16.957955,-16.884786,-18.968319
439,-16.975554,-16.891243,-18.925182
440,-16.984903,-16.922688,-18.938070
441,-16.999226,-16.928166,-18.918477
442,-16.948356,-16.872595,-18.911613
443,-16.974158,-16.889568,-18.958646
444,-16.968370,-16.889704,-19.026198
445,-16.957815,-16.885448,-18.977818
446,-16.992142,-16.942416,-18.946681
447,-16.964644,-16.902254,-18.993863
448,-16.945029,-16.930756,-19.013465
449,-16.967339,-16.904730,-18.974785
450,-16.979956,-16.937253,-18.972625
451,-17.003675,-16.926678,-18.907595
452,-16.996821,-16.902672,-18.891320
453,-17.027701,-16.909668,-18.849871
454,-16.988579,-16.923979,-18.885346
455,-16.982307,-16.897808,-18.835138
456,-16.997390,-16.912467,-18.861722
457,-16.964103,-16.914979,-18.890987
458,-17.007574,-16.931300,-18.843249
459,-16.984411,-16.915864,-18.866702
460,-17.013362,-16.902851,-18.850777
461,-16.988790,-16.887277,-18.898530
462,-16.980607,-16.911440,-18.931795
463,-16.982724,-16.912053,-18.854911
464,-16.999362,-16.939167,-18.833656
465,-17.048049,-16.872793,-18.858810
466,-17.014086,-16.916913,-18.810192
467,-16.988515,-16.901191,-18.864749
468,-17.013365,-16.895325,-18.794183
469,-17.036966,-16.852031,-18.786252
470,-17.035675,-16.871302,-18.813207
471,-17.002270,-16.900960,-18.840502
472,-16.987184,-16.890418,-18.826732
473,-17.010378,-16.880567,-18.758674
474,-16.958504,-16.872329,-18.813250
475,-17.001742,-16.872515,-18.761198
476,-17.034412,-16.879379,-18.775038
477,-17.030530,-16.951576,-18.839999
478,-17.003858,-16.918666,-18.721897
479,-17.018586,-16.886131,-18.761273
480,-17.030002,-16.868288,-18.782638
481,-16.988666,-16.881710,-18.763361
482,-17.001235,-16.912197,-18.786763
483,-17.027321,-16.898242,-18.762960
484,-17.064926,-16.888658,-18.751631
485,-17.015067,-16.870221,-18.760581
486,-16.985419,-16.884068,-18.785122
487,-16.996292,-16.885682,-18.737079
488,-17.020487,-16.909115,-18.685090
489,-16.997045,-16.897647,-18.703476
490,-17.002984,-16.913655,-18.721796
491,-16.980734,-16.929009,-18.677001
492,-17.014604,-16.903717,-18.787309
493,-17.027127,-16.884274,-18.715177
494,-16.987408,-16.907090,-18.775654
495,-17.039530,-16.911580,-18.710765
496,-17.018307,-16.950325,-18.685910
497,-17.020612,-16.922163,-18.699632
498,-17.024761,-16.897775,-18.706265
499,-17.018278,-16.933604,-18.653846
500,-17.050090,-16.917187,-18.682316
501,-17.073181,-16.880986,-18.656225
502,-17.024993,-16.901053,-18.689458
503,-17.030043,-16.890475,-18.692554
504,-17.048104,-16.914881,-18.659366
