Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
1,-55.981670,-49.853267,-70.504008
2,-42.471522,-40.021729,-54.399877
3,-35.421736,-33.951356,-48.875431
4,-30.324855,-29.522244,-46.770819
5,-26.947064,-26.602230,-45.803119
6,-24.768576,-24.685385,-45.074312
7,-23.378500,-23.494315,-44.630299
8,-22.512164,-22.734253,-44.288098
9,-21.929580,-22.212988,-44.007798
10,-21.550788,-21.779320,-43.806289
11,-21.298748,-21.604651,-43.639540
12,-21.167335,-21.447636,-43.442815
13,-20.979940,-21.298377,-43.302346
14,-20.885368,-21.134354,-43.120432
15,-20.815839,-21.064126,-42.924196
16,-20.744341,-20.974882,-42.765172
17,-20.728420,-20.941678,-42.702476
18,-20.607911,-20.848105,-42.575277
19,-20.570143,-20.774404,-42.518354
20,-20.515320,-20.692058,-42.428554
21,-20.430481,-20.619059,-42.221531
22,-20.419984,-20.591195,-42.070503
23,-20.377218,-20.532295,-42.020859
24,-20.266859,-20.483252,-41.830603
25,-20.262382,-20.412112,-41.722312
26,-20.226478,-20.408714,-41.598732
27,-20.178504,-20.325466,-41.585130
28,-20.173763,-20.259532,-41.535180
29,-20.130433,-20.211350,-41.376411
30,-20.064888,-20.194915,-41.337915
31,-20.051294,-20.138960,-41.337887
32,-19.970659,-20.016730,-41.208799
33,-19.922706,-20.039815,-41.111291
34,-19.876869,-19.978755,-41.027066
35,-19.851426,-19.898189,-40.957983
36,-19.847423,-19.875970,-40.855324
37,-19.799380,-19.840451,-40.697288
38,-19.727140,-19.820896,-40.666227
39,-19.738028,-19.770235,-40.595380
40,-19.646200,-19.714235,-40.551932
41,-19.618773,-19.703482,-40.424760
42,-19.609197,-19.648621,-40.362614
43,-19.548296,-19.613010,-40.264857
44,-19.512833,-19.575364,-40.270008
45,-19.479555,-19.539967,-40.141321
46,-19.485187,-19.509559,-40.152341
47,-19.367093,-19.508049,-40.111716
48,-19.396496,-19.419281,-40.004856
49,-19.311351,-19.371202,-40.065257
50,-19.327502,-19.372995,-40.011220
51,-19.308946,-19.300078,-39.924777
52,-19.231719,-19.270268,-40.013764
53,-19.175753,-19.283170,-39.968083
54,-19.196915,-19.211885,-39.986017
55,-19.139387,-19.223195,-40.064751
56,-19.095337,-19.135868,-39.841139
57,-19.074676,-19.164231,-39.864256
58,-19.050444,-19.158056,-39.870483
59,-19.033079,-19.082102,-39.911859
60,-18.960992,-19.024522,-39.927868
61,-18.963269,-19.023744,-39.821213
62,-18.920564,-18.966088,-39.786566
63,-18.906955,-18.903772,-39.881180
64,-18.858017,-18.894294,-39.973857
65,-18.827404,-18.837764,-39.828577
66,-18.815624,-18.807771,-39.768141
67,-18.793821,-18.822968,-39.905580
68,-18.756716,-18.831197,-39.900586
69,-18.746468,-18.743956,-39.859769
70,-18.703397,-18.738267,-39.880723
71,-18.654985,-18.674644,-39.839054
72,-18.645884,-18.648684,-39.750856
73,-18.619405,-18.584024,-39.842454
74,-18.598977,-18.629561,-39.841619
75,-18.576001,-18.590061,-39.832564
76,-18.517625,-18.570219,-39.774910
77,-18.507521,-18.552082,-39.789598
78,-18.491097,-18.493840,-39.791147
79,-18.415239,-18.484859,-39.752524
80,-18.427316,-18.467483,-39.719033
81,-18.377106,-18.445919,-39.597147
82,-18.390029,-18.409952,-39.537475
83,-18.346814,-18.404938,-39.504564
84,-18.304871,-18.368040,-39.606006
85,-18.313951,-18.384729,-39.586185
86,-18.278542,-18.301947,-39.476887
87,-18.266302,-18.300484,-39.551512
88,-18.238850,-18.283159,-39.444298
89,-18.216011,-18.202471,-39.410548
90,-18.178342,-18.214279,-39.350281
91,-18.207735,-18.221457,-39.303183
92,-18.153522,-18.138165,-39.204345
93,-18.123447,-18.153298,-39.236750
94,-18.103867,-18.136281,-39.191379
95,-18.054363,-18.116071,-39.296389
96,-18.061725,-18.088419,-39.180555
97,-18.025476,-18.097327,-39.232047
98,-17.985355,-18.029366,-39.145914
99,-17.981055,-17.980809,-39.082217
100,-17.990164,-17.985120,-38.945885
101,-18.011616,-17.945318,-38.993088
102,-17.908653,-17.969239,-38.913029
103,-17.889038,-17.938215,-39.014066
104,-17.867791,-17.886195,-38.940500
105,-17.846710,-17.884294,-38.943698
106,-17.824607,-17.868782,-38.882333
107,-17.812710,-17.836755,-38.852542
108,-17.805995,-17.839054,-38.681784
109,-17.776785,-17.832729,-38.646088
110,-17.754387,-17.797773,-38.778225
111,-17.707986,-17.782374,-38.731435
112,-17.705682,-17.770880,-38.599247
113,-17.700183,-17.741946,-38.644299
114,-17.693182,-17.742675,-38.542025
115,-17.687560,-17.688204,-38.595358
116,-17.650191,-17.685757,-38.515340
117,-17.642873,-17.712667,-38.492280
