Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
1,-22.631722,-22.113563,-23.996324
2,-19.031306,-18.881555,-18.808311
3,-18.856983,-18.714927,-18.469569
4,-18.847265,-18.715555,-18.450708
5,-18.851407,-18.716948,-18.457690
6,-18.851788,-18.723865,-18.468548
7,-18.851866,-18.728644,-18.477099
8,-18.857463,-18.732655,-18.488986
9,-18.856757,-18.741677,-18.495726
10,-18.858706,-18.743651,-18.506157
11,-18.861391,-18.748432,-18.516546
12,-18.865047,-18.756160,-18.527069
13,-18.864263,-18.761242,-18.538655
14,-18.866065,-18.766870,-18.548397
15,-18.869350,-18.773319,-18.562784
16,-18.873721,-18.779327,-18.572369
17,-18.875996,-18.783399,-18.583320
18,-18.877486,-18.790164,-18.595218
19,-18.879148,-18.796774,-18.607608
20,-18.884750,-18.802248,-18.617777
21,-18.886725,-18.808888,-18.631452
22,-18.888947,-18.811542,-18.643046
23,-18.893250,-18.817895,-18.655202
24,-18.896969,-18.823865,-18.665984
25,-18.902655,-18.829386,-18.676561
26,-18.903450,-18.834978,-18.688053
27,-18.905899,-18.841749,-18.699103
28,-18.909557,-18.847581,-18.709560
29,-18.914309,-18.852956,-18.721026
30,-18.914013,-18.860840,-18.736393
31,-18.918390,-18.863823,-18.744593
32,-18.923126,-18.870604,-18.753489
33,-18.928886,-18.873402,-18.766091
34,-18.929630,-18.880177,-18.776714
35,-18.930007,-18.885549,-18.784536
36,-18.934918,-18.887961,-18.801107
37,-18.934981,-18.896161,-18.810109
38,-18.937161,-18.900638,-18.822287
39,-18.941892,-18.904096,-18.830172
40,-18.943618,-18.908092,-18.840686
41,-18.944500,-18.914863,-18.846687
42,-18.950040,-18.917914,-18.857175
43,-18.953681,-18.922918,-18.860963
44,-18.954984,-18.926841,-18.867605
45,-18.955721,-18.930266,-18.875569
46,-18.958969,-18.935930,-18.885588
47,-18.960496,-18.938799,-18.892936
48,-18.966476,-18.944353,-18.900544
49,-18.966562,-18.948854,-18.909388
50,-18.970509,-18.952450,-18.916883
51,-18.968607,-18.957133,-18.929345
52,-18.972655,-18.960649,-18.931348
53,-18.972697,-18.961030,-18.940083
54,-18.977932,-18.964593,-18.952175
55,-18.977711,-18.970228,-18.954848
56,-18.981617,-18.974128,-18.962799
57,-18.979109,-18.978511,-18.974025
58,-18.983916,-18.979090,-18.975373
59,-18.983062,-18.981652,-18.986331
