Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
1,-37.476272,-36.757905,-43.552545
2,-33.121449,-33.008085,-36.988200
3,-32.655572,-32.536859,-36.582403
4,-32.282292,-32.169171,-36.830131
5,-31.948630,-31.828890,-36.960686
6,-31.634948,-31.494332,-37.049170
7,-31.361382,-31.177292,-37.201456
8,-31.107130,-30.812157,-37.254869
9,-30.872746,-30.552417,-37.408678
10,-30.651133,-30.319673,-37.610015
11,-30.449577,-30.114000,-38.487209
12,-30.273725,-29.915498,-39.061459
13,-30.102283,-29.723353,-39.696073
14,-29.929804,-29.552888,-40.339826
15,-29.769206,-29.399892,-40.857438
16,-29.608269,-29.255320,-41.363388
17,-29.480797,-29.115752,-42.137364
18,-29.350228,-28.991443,-43.011253
19,-29.221732,-28.876814,-43.980627
20,-29.110531,-28.772071,-44.645772
21,-28.994141,-28.656449,-45.291590
22,-28.884813,-28.544859,-45.914887
23,-28.767822,-28.432829,-46.580416
24,-28.672865,-28.341932,-47.168625
25,-28.564610,-28.254723,-47.714113
26,-28.469327,-28.156722,-48.234674
27,-28.368386,-28.055868,-48.801025
28,-28.298413,-27.927907,-49.100416
29,-28.205190,-27.814926,-49.562246
30,-28.110099,-27.740862,-50.187874
31,-28.040075,-27.665326,-50.430850
32,-27.959731,-27.575534,-50.689291
33,-27.876006,-27.494815,-51.162237
34,-27.801551,-27.387735,-51.527544
35,-27.722318,-27.297545,-51.815170
36,-27.639125,-27.208999,-51.932616
37,-27.580289,-27.129587,-52.012210
38,-27.514979,-27.065108,-52.143297
39,-27.460377,-26.998053,-52.343821
40,-27.385267,-26.919711,-52.519268
41,-27.334632,-26.863726,-52.674423
42,-27.259397,-26.800910,-52.846254
43,-27.200973,-26.744426,-52.998606
44,-27.162107,-26.685679,-53.140026
45,-27.089728,-26.636632,-53.395424
46,-27.031055,-26.589677,-53.554041
47,-26.992774,-26.523757,-53.562415
48,-26.940556,-26.483878,-53.733121
49,-26.881941,-26.422637,-53.798310
50,-26.827578,-26.356599,-54.006481
51,-26.791819,-26.333971,-54.129322
52,-26.733219,-26.301286,-54.191086
53,-26.691403,-26.230599,-53.998526
54,-26.637580,-26.167785,-54.124544
55,-26.610368,-26.183405,-54.234913
56,-26.546394,-26.130508,-54.384208
57,-26.519410,-26.074300,-54.431354
58,-26.473939,-26.045350,-54.518566
59,-26.428668,-26.001793,-54.424775
60,-26.386529,-25.949651,-54.305467
61,-26.346984,-25.918736,-54.220801
62,-26.309338,-25.886747,-54.403006
63,-26.268010,-25.838218,-54.160546
64,-26.236688,-25.810594,-54.169341
65,-26.207033,-25.740422,-54.124428
66,-26.157595,-25.638506,-54.141259
67,-26.137050,-25.564455,-53.939253
68,-26.108813,-25.429465,-54.010081
69,-26.079904,-25.377940,-53.829419
70,-26.036118,-25.295844,-53.801657
71,-26.013863,-25.202554,-53.829344
72,-25.963517,-25.139718,-53.830649
73,-25.957134,-25.065771,-53.784677
74,-25.904953,-25.051752,-53.631755
75,-25.892241,-24.974788,-53.581662
76,-25.845641,-24.954375,-53.515926
77,-25.820375,-24.892515,-53.531031
78,-25.781946,-24.841927,-53.619789
79,-25.760926,-24.798965,-53.576207
80,-25.745328,-24.724455,-53.710354
81,-25.698899,-24.643420,-53.669848
82,-25.681798,-24.579927,-53.693401
83,-25.660434,-24.492043,-53.952365
84,-25.657692,-24.464225,-54.005107
85,-25.618854,-24.402080,-53.928663
86,-25.576447,-24.398723,-54.061285
87,-25.565141,-24.320171,-54.055044
88,-25.540439,-24.268468,-54.146574
