Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
1,-57.040927,-50.099650,-57.772938
2,-47.991316,-38.549443,-46.845880
3,-43.640996,-34.262169,-43.669387
4,-41.067672,-32.148638,-41.746148
5,-39.480228,-30.937106,-40.747858
6,-38.419746,-30.118273,-40.548190
7,-37.686673,-29.499480,-40.466359
8,-37.183896,-28.983398,-40.848883
9,-36.749527,-28.598478,-41.423533
10,-36.307975,-28.224590,-41.722992
11,-35.945153,-28.001467,-42.049216
12,-35.627511,-27.753787,-42.342871
13,-35.010844,-27.525068,-42.701669
14,-34.548973,-27.249794,-42.532821
15,-34.061443,-27.110061,-42.895376
16,-33.605551,-26.916777,-42.880377
17,-33.059034,-26.721899,-42.948946
18,-32.578161,-26.479114,-42.934861
19,-32.079618,-26.301642,-42.897162
20,-31.696673,-26.067432,-43.043374
21,-31.288419,-25.913629,-42.966361
22,-30.827362,-25.708391,-42.942673
23,-30.488108,-25.502820,-43.105645
24,-29.994777,-25.370346,-43.099426
25,-29.605548,-25.166960,-43.083638
26,-29.329105,-25.045417,-42.842719
27,-29.025278,-24.914141,-42.958146
28,-28.717686,-24.753656,-43.040834
29,-28.438863,-24.631844,-43.123694
30,-28.163131,-24.578856,-42.909667
31,-27.822517,-24.486837,-42.834332
32,-27.639342,-24.396187,-42.699118
33,-27.459317,-24.344146,-42.585376
34,-27.220049,-24.281250,-42.702575
35,-26.955174,-24.193650,-42.562159
36,-26.749374,-24.040325,-42.361007
37,-26.597842,-23.891974,-42.313848
38,-26.463609,-23.885288,-42.299147
39,-26.252224,-23.711215,-42.150514
40,-26.030493,-23.697574,-41.892164
41,-25.936784,-23.625431,-41.815984
42,-25.797652,-23.542408,-41.734086
43,-25.616541,-23.512793,-41.567708
44,-25.515267,-23.412712,-41.274733
45,-25.426656,-23.341305,-41.239590
46,-25.266541,-23.242256,-41.277602
47,-25.177374,-23.212348,-41.188315
48,-25.073407,-23.107237,-41.004445
49,-24.939209,-23.059494,-40.839055
50,-24.842645,-22.989104,-40.692999
51,-24.737210,-22.940702,-40.512742
52,-24.656277,-22.894907,-40.312938
53,-24.538175,-22.803394,-40.187180
54,-24.525029,-22.790092,-40.140685
55,-24.402809,-22.769658,-39.856613
56,-24.314088,-22.702116,-39.887033
57,-24.191117,-22.656918,-39.766078
58,-24.112361,-22.585994,-39.589114
59,-24.064045,-22.500725,-39.495384
60,-23.967417,-22.433526,-39.497862
61,-23.944384,-22.432386,-39.288687
62,-23.945289,-22.396818,-39.060629
63,-23.833289,-22.231621,-38.844851
64,-23.816422,-22.190301,-39.001648
65,-23.723357,-22.171732,-38.860938
66,-23.730214,-22.148017,-38.770214
67,-23.583513,-22.039319,-38.479684
68,-23.571604,-21.978987,-38.504188
69,-23.465568,-21.936542,-38.370416
70,-23.558603,-21.921714,-38.330857
71,-23.427842,-21.970708,-38.122436
72,-23.441278,-21.836214,-38.009107
73,-23.345889,-21.866664,-37.963554
74,-23.299823,-21.776660,-37.832033
75,-23.187394,-21.762575,-37.767240
76,-23.228069,-21.788697,-37.655990
77,-23.164220,-21.832314,-37.525843
78,-23.074836,-21.796348,-37.581517
79,-23.062731,-21.896350,-37.283688
80,-23.025478,-21.874679,-37.157498
