Epoch,chi_Mean_0.235,chi_Mean_0.94,chi_Mean_3.76
1,-21.636006,-21.038110,-23.862881
2,-18.671001,-18.398331,-19.351931
3,-18.606102,-18.338626,-19.152855
4,-18.629576,-18.368554,-19.188067
5,-18.649608,-18.402513,-19.272509
6,-18.668341,-18.430899,-19.359480
7,-18.686196,-18.461042,-19.445565
8,-18.707558,-18.485658,-19.492663
9,-18.724336,-18.511239,-19.527748
10,-18.741636,-18.540331,-19.613577
11,-18.760229,-18.564603,-19.684863
12,-18.777542,-18.584528,-19.697910
13,-18.791291,-18.613871,-19.753240
14,-18.804681,-18.633103,-19.833460
15,-18.817377,-18.652224,-19.901020
16,-18.831548,-18.674262,-19.930505
17,-18.839835,-18.693631,-20.013753
18,-18.853296,-18.709810,-20.077466
19,-18.866308,-18.734583,-20.132519
20,-18.876508,-18.750006,-20.190839
21,-18.884920,-18.768924,-20.233358
22,-18.894554,-18.787945,-20.364711
23,-18.905202,-18.798588,-20.422115
24,-18.913904,-18.815965,-20.505673
25,-18.920845,-18.830093,-20.619059
26,-18.928524,-18.845101,-20.693139
27,-18.939851,-18.856587,-20.795211
28,-18.942011,-18.869553,-20.858211
29,-18.951619,-18.883170,-21.039258
30,-18.955770,-18.893580,-21.084410
31,-18.960094,-18.905994,-21.210150
32,-18.968499,-18.917391,-21.286036
33,-18.972856,-18.925984,-21.420000
34,-18.972292,-18.940554,-21.569831
35,-18.982681,-18.947605,-21.576292
36,-18.991492,-18.956809,-21.669977
37,-18.991723,-18.963129,-21.771035
38,-18.996765,-18.968004,-21.891005
39,-18.998793,-18.979445,-21.906287
40,-19.006060,-18.985205,-21.994542
41,-19.005976,-18.995782,-22.168294
42,-19.012621,-18.997521,-22.238554
43,-19.013660,-19.005609,-22.401943
44,-19.019248,-19.009238,-22.347863
45,-19.015919,-19.018356,-22.494066
46,-19.019204,-19.019341,-22.591749
47,-19.020973,-19.028931,-22.683485
48,-19.026434,-19.032409,-22.723522
49,-19.029888,-19.039136,-22.835245
50,-19.029939,-19.040976,-22.971731
51,-19.030049,-19.043728,-23.126377
52,-19.033355,-19.050443,-23.262061
53,-19.036925,-19.053833,-23.547532
54,-19.034639,-19.056479,-23.683970
55,-19.033782,-19.059336,-23.896619
56,-19.034210,-19.066225,-23.891205
57,-19.033306,-19.066788,-24.180548
58,-19.031088,-19.070192,-24.362260
59,-19.037432,-19.074220,-24.649338
60,-19.032774,-19.078136,-24.884940
61,-19.031921,-19.080027,-24.984227
62,-19.030884,-19.085225,-25.272516
63,-19.034073,-19.088457,-25.509663
64,-19.036448,-19.092609,-25.552313
65,-19.033013,-19.090212,-25.769684
66,-19.034039,-19.092300,-26.025993
67,-19.032927,-19.094961,-26.124577
68,-19.035074,-19.092652,-26.249121
69,-19.030265,-19.094380,-26.548173
70,-19.032299,-19.099193,-26.586473
71,-19.029699,-19.098961,-26.795726
72,-19.030357,-19.099941,-26.829887
73,-19.029645,-19.104355,-27.212138
74,-19.029063,-19.103091,-27.297565
75,-19.030177,-19.106565,-27.292932
76,-19.029818,-19.102315,-27.577525
77,-19.027673,-19.101169,-27.717175
78,-19.025187,-19.104085,-27.873577
79,-19.025756,-19.111487,-27.935131
80,-19.026597,-19.106644,-28.110116
81,-19.025595,-19.105508,-28.296729
82,-19.022660,-19.108299,-28.333445
83,-19.025504,-19.105921,-28.476582
84,-19.021193,-19.109735,-28.619913
85,-19.019341,-19.109784,-28.862416
86,-19.015066,-19.103628,-28.956747
87,-19.013827,-19.106211,-29.083200
88,-19.012151,-19.104614,-29.278988
89,-19.010535,-19.108113,-29.269701
90,-19.013979,-19.105184,-29.370367
91,-19.009133,-19.106991,-29.519972
92,-19.006665,-19.103742,-29.889895
93,-19.009854,-19.105925,-29.876577
94,-19.003671,-19.100873,-29.919860
95,-19.007496,-19.103781,-29.977098
96,-19.000929,-19.105514,-30.237226
97,-19.003258,-19.099113,-30.207474
98,-18.999995,-19.101621,-30.365303
99,-19.000788,-19.107136,-30.425053
100,-19.000695,-19.105339,-30.600690
101,-19.001886,-19.100111,-30.692635
102,-19.001122,-19.101448,-30.970752
103,-19.000526,-19.103947,-30.866899
104,-18.997569,-19.104067,-31.010090
105,-18.993061,-19.101940,-31.245071
106,-18.995977,-19.100061,-31.314407
107,-18.998561,-19.103151,-31.373844
108,-18.997602,-19.098334,-31.351780
109,-18.993125,-19.098416,-31.687505
110,-18.996248,-19.103945,-31.581222
111,-18.988886,-19.098944,-31.696380
112,-18.993112,-19.101419,-31.773952
113,-18.991565,-19.100630,-31.865614
114,-18.989995,-19.100333,-31.843484
115,-18.990875,-19.097301,-31.996980
116,-18.990443,-19.098103,-32.241311
117,-18.985157,-19.103491,-32.071397
118,-18.984512,-19.098239,-32.237598
119,-18.983317,-19.095445,-32.204357
120,-18.985067,-19.094793,-32.349963
121,-18.983414,-19.096706,-32.451306
122,-18.984701,-19.097035,-32.589888
123,-18.981671,-19.092827,-32.602303
124,-18.980192,-19.094813,-32.687180
125,-18.976877,-19.091474,-32.715827
126,-18.978387,-19.094255,-32.921465
127,-18.978802,-19.091478,-32.957958
128,-18.978324,-19.093754,-33.076788
129,-18.976943,-19.093599,-33.206027
130,-18.974623,-19.092680,-33.274203
131,-18.975684,-19.092273,-33.279546
132,-18.975830,-19.090324,-33.288382
133,-18.970481,-19.092811,-33.481679
134,-18.974019,-19.092965,-33.418982
135,-18.976155,-19.088980,-33.472951
136,-18.969449,-19.090303,-33.549650
137,-18.968755,-19.091741,-33.615793
138,-18.968210,-19.088117,-33.706939
139,-18.970987,-19.089077,-33.756083
140,-18.973466,-19.087423,-33.870892
141,-18.969112,-19.086435,-33.979755
142,-18.973756,-19.089103,-33.873616
143,-18.972271,-19.089216,-34.061374
144,-18.966328,-19.086258,-34.010485
145,-18.969897,-19.081882,-34.185451
146,-18.967424,-19.085328,-34.329837
147,-18.968879,-19.087380,-34.276743
148,-18.966609,-19.085383,-34.202534
149,-18.965456,-19.086776,-34.293410
150,-18.965604,-19.081695,-34.438470
151,-18.963950,-19.080852,-34.598862
152,-18.962262,-19.084118,-34.670441
153,-18.967790,-19.082771,-34.692776
154,-18.965577,-19.084301,-34.702335
155,-18.964529,-19.081285,-34.643888
156,-18.964349,-19.083794,-34.680709
157,-18.964201,-19.080603,-34.906572
158,-18.961073,-19.081654,-34.746438
159,-18.962795,-19.081453,-35.099828
160,-18.964243,-19.084016,-35.105324
161,-18.964318,-19.080486,-35.139377
162,-18.962125,-19.083953,-35.225117
163,-18.961369,-19.089162,-35.111661
164,-18.961112,-19.085640,-35.207568
165,-18.961152,-19.083380,-35.272186
166,-18.958920,-19.081396,-35.263276
167,-18.958994,-19.079612,-35.347327
168,-18.961969,-19.085500,-35.587429
169,-18.959993,-19.086675,-35.738000
170,-18.963574,-19.082581,-35.781786
171,-18.958260,-19.083721,-35.813395
172,-18.960491,-19.080356,-35.855552
173,-18.957765,-19.084203,-35.965421
174,-18.961853,-19.082788,-35.939932
175,-18.962997,-19.082339,-35.933987
176,-18.961411,-19.085814,-36.177195
177,-18.966919,-19.082770,-36.251889
178,-18.960972,-19.079034,-36.364622
179,-18.959263,-19.079966,-36.451827
180,-18.961523,-19.081199,-36.450169
181,-18.963798,-19.082799,-36.466541
182,-18.963478,-19.079371,-36.858689
183,-18.958928,-19.081091,-36.668358
184,-18.964679,-19.078152,-36.876882
185,-18.959405,-19.080262,-36.761614
186,-18.960186,-19.084801,-36.748248
187,-18.955983,-19.083252,-36.870703
188,-18.963281,-19.081659,-37.012461
189,-18.962159,-19.082689,-36.913568
190,-18.961980,-19.086969,-37.171833
191,-18.959945,-19.082388,-37.013555
192,-18.959644,-19.082530,-36.908030
193,-18.966059,-19.086197,-37.228942
194,-18.962150,-19.085509,-37.528102
195,-18.962532,-19.089180,-37.238799
196,-18.963759,-19.086525,-37.417195
197,-18.964269,-19.085833,-37.521995
198,-18.963401,-19.086175,-37.463630
199,-18.967286,-19.090582,-37.656401
200,-18.965496,-19.084736,-37.774453
201,-18.961932,-19.085429,-37.951129
202,-18.963492,-19.087599,-37.901683
203,-18.965047,-19.087413,-37.951006
204,-18.961620,-19.083904,-37.951561
205,-18.967410,-19.087633,-37.971368
206,-18.964891,-19.086933,-37.954085
207,-18.962602,-19.082974,-38.221593
208,-18.963350,-19.090185,-38.242109
209,-18.966268,-19.085767,-37.992611
210,-18.964748,-19.086068,-38.205833
211,-18.963789,-19.090009,-38.260507
212,-18.959931,-19.087183,-38.312550
213,-18.967018,-19.090080,-38.327735
214,-18.966828,-19.088821,-38.436731
215,-18.965677,-19.088217,-38.506295
216,-18.965899,-19.089153,-38.585401
217,-18.971912,-19.087581,-38.614430
218,-18.969280,-19.092612,-38.505964
219,-18.975316,-19.093282,-38.744145
220,-18.973016,-19.086835,-38.695500
221,-18.970414,-19.084011,-38.872780
222,-18.973072,-19.092836,-38.815405
223,-18.974641,-19.089895,-38.961343
224,-18.972358,-19.089709,-38.699717
225,-18.970905,-19.093421,-38.891085
226,-18.973159,-19.089527,-39.033621
227,-18.970430,-19.088306,-38.902837
228,-18.968917,-19.090747,-39.143179
229,-18.969850,-19.087372,-39.243855
230,-18.972403,-19.089637,-39.192902
231,-18.973364,-19.091949,-39.187937
232,-18.971460,-19.093560,-39.083575
233,-18.973464,-19.090203,-39.413971
234,-18.975377,-19.089835,-39.331939
235,-18.977349,-19.093563,-39.212177
236,-18.971576,-19.092983,-39.310194
237,-18.976493,-19.091601,-39.495909
238,-18.975825,-19.093245,-39.443710
239,-18.972550,-19.090403,-39.495098
240,-18.977660,-19.092268,-39.368306
241,-18.974096,-19.093249,-39.479807
242,-18.979187,-19.089088,-39.685822
243,-18.977166,-19.092748,-39.593351
244,-18.979043,-19.092674,-39.698601
245,-18.983651,-19.094396,-39.517826
246,-18.983622,-19.100776,-39.570020
247,-18.979406,-19.100745,-39.575447
248,-18.979760,-19.099346,-39.755296
249,-18.981467,-19.095947,-39.713623
250,-18.985883,-19.095305,-39.595570
251,-18.985090,-19.099109,-39.705418
252,-18.983706,-19.100446,-39.946373
253,-18.980755,-19.101863,-39.877438
254,-18.983400,-19.105665,-39.927363
255,-18.980972,-19.102571,-39.925545
256,-18.983707,-19.106922,-40.085011
257,-18.987404,-19.101049,-40.152455
258,-18.987712,-19.100116,-40.052889
259,-18.989605,-19.106578,-40.201633
260,-18.986006,-19.103555,-40.154511
261,-18.990674,-19.107640,-39.962689
262,-18.989062,-19.103817,-40.126172
263,-18.986200,-19.105908,-40.107195
264,-18.987582,-19.105155,-40.263141
265,-18.990332,-19.105157,-40.245270
266,-18.991803,-19.108092,-40.166050
267,-18.993501,-19.108928,-40.118900
268,-18.996906,-19.108963,-40.051983
269,-18.996487,-19.105391,-40.308888
270,-18.989928,-19.102409,-40.125178
271,-18.994293,-19.106297,-40.078236
272,-18.991957,-19.103901,-40.429923
273,-18.993585,-19.108826,-40.387821
