Epoch,beta_max/4,beta_max,4beta_max
73,-13.425096,-13.391766,-15.390191
74,-13.419023,-13.385708,-15.335854
75,-13.413197,-13.379555,-15.283834
76,-13.407664,-13.373639,-15.231996
77,-13.402432,-13.367671,-15.182402
78,-13.396979,-13.362210,-15.134585
79,-13.391700,-13.356490,-15.088236
80,-13.387171,-13.351180,-15.043474
81,-13.382893,-13.345913,-14.999180
82,-13.378731,-13.340799,-14.956290
83,-13.374533,-13.335925,-14.914417
84,-13.370610,-13.331245,-14.873471
85,-13.366699,-13.326656,-14.833873
86,-13.363212,-13.322136,-14.794615
87,-13.359778,-13.317762,-14.757105
88,-13.356316,-13.313373,-14.720807
89,-13.352752,-13.309197,-14.684788
90,-13.349586,-13.305186,-14.649561
91,-13.346553,-13.301137,-14.614532
92,-13.343604,-13.297170,-14.581489
93,-13.340752,-13.293422,-14.549024
94,-13.338117,-13.289671,-14.517352
95,-13.335587,-13.285937,-14.486286
96,-13.332953,-13.282384,-14.455391
97,-13.330424,-13.278741,-14.426154
98,-13.328064,-13.275337,-14.397593
99,-13.325715,-13.271927,-14.369085
100,-13.323479,-13.268585,-14.340962
101,-13.321263,-13.265240,-14.314019
102,-13.319247,-13.262085,-14.288035
103,-13.317157,-13.258917,-14.261931
104,-13.315163,-13.255741,-14.236828
105,-13.313245,-13.252713,-14.211987
106,-13.311283,-13.249747,-14.187575
107,-13.309356,-13.246731,-14.163760
108,-13.307523,-13.243779,-14.140535
109,-13.305706,-13.240902,-14.117747
110,-13.303894,-13.238121,-14.095982
111,-13.302090,-13.235312,-14.074102
112,-13.300356,-13.232596,-14.052968
113,-13.298592,-13.229866,-14.032677
114,-13.296986,-13.227204,-14.012260
115,-13.295396,-13.224477,-13.992289
116,-13.293787,-13.221928,-13.972454
117,-13.292158,-13.219356,-13.953370
118,-13.290650,-13.216816,-13.935332
119,-13.289090,-13.214312,-13.917640
120,-13.287546,-13.211902,-13.899798
121,-13.286009,-13.209409,-13.881618
122,-13.284556,-13.206984,-13.864878
123,-13.283008,-13.204562,-13.847858
124,-13.281502,-13.202232,-13.831238
125,-13.280048,-13.199979,-13.815129
126,-13.278591,-13.197689,-13.799966
127,-13.277177,-13.195440,-13.785136
128,-13.275780,-13.193189,-13.770651
129,-13.274382,-13.190936,-13.756281
130,-13.272989,-13.188669,-13.742193
131,-13.271628,-13.186515,-13.728156
132,-13.270225,-13.184352,-13.714138
133,-13.268859,-13.182200,-13.700546
134,-13.267502,-13.180079,-13.687467
135,-13.266143,-13.177916,-13.674423
136,-13.264777,-13.175875,-13.661898
137,-13.263436,-13.173809,-13.649243
138,-13.262057,-13.171765,-13.637385
139,-13.260734,-13.169797,-13.625659
140,-13.259416,-13.167746,-13.613715
141,-13.258086,-13.165782,-13.601728
142,-13.256820,-13.163795,-13.590537
143,-13.255485,-13.161866,-13.579693
144,-13.254162,-13.159892,-13.568715
145,-13.252813,-13.157965,-13.557673
146,-13.251511,-13.156018,-13.546942
147,-13.250251,-13.154142,-13.537016
148,-13.248944,-13.152303,-13.527111
149,-13.247632,-13.150440,-13.517243
150,-13.246367,-13.148607,-13.507453
151,-13.245058,-13.146795,-13.498144
152,-13.243807,-13.144980,-13.489023
153,-13.242510,-13.143173,-13.479631
154,-13.241274,-13.141355,-13.470963
155,-13.240020,-13.139513,-13.462431
156,-13.238789,-13.137696,-13.453752
157,-13.237507,-13.135925,-13.445160
158,-13.236228,-13.134202,-13.436630
159,-13.234973,-13.132442,-13.428468
160,-13.233696,-13.130700,-13.420453
161,-13.232434,-13.128969,-13.412683
162,-13.231202,-13.127195,-13.405072
163,-13.229977,-13.125445,-13.397478
164,-13.228717,-13.123813,-13.389616
165,-13.227444,-13.122102,-13.382637
166,-13.226198,-13.120412,-13.375127
167,-13.224968,-13.118710,-13.367863
168,-13.223732,-13.117043,-13.360682
169,-13.222531,-13.115337,-13.353716
170,-13.221304,-13.113666,-13.346858
171,-13.220070,-13.112023,-13.340533
172,-13.218829,-13.110393,-13.333820
173,-13.217602,-13.108760,-13.327264
174,-13.216375,-13.107096,-13.320707
175,-13.215177,-13.105475,-13.314579
176,-13.213961,-13.103848,-13.308046
177,-13.212771,-13.102248,-13.301890
178,-13.211552,-13.100631,-13.296010
179,-13.210350,-13.099083,-13.290196
180,-13.209117,-13.097511,-13.284459
181,-13.207910,-13.095968,-13.278951
182,-13.206673,-13.094386,-13.273422
183,-13.205430,-13.092880,-13.267805
184,-13.204221,-13.091309,-13.262556
185,-13.203021,-13.089759,-13.257192
186,-13.201794,-13.088182,-13.251654
187,-13.200561,-13.086685,-13.246688
188,-13.199392,-13.085091,-13.241292
189,-13.198195,-13.083578,-13.236276
190,-13.197012,-13.082052,-13.231275
191,-13.195787,-13.080559,-13.226634
192,-13.194573,-13.079085,-13.221785
193,-13.193370,-13.077591,-13.217038
194,-13.192189,-13.076093,-13.212552
195,-13.190989,-13.074610,-13.208024
196,-13.189810,-13.073137,-13.203298
197,-13.188638,-13.071666,-13.198681
198,-13.187518,-13.070193,-13.194422
199,-13.186330,-13.068722,-13.189893
200,-13.185159,-13.067271,-13.185524
201,-13.184010,-13.065784,-13.181309
202,-13.182832,-13.064376,-13.177112
203,-13.181715,-13.062945,-13.172840
204,-13.180544,-13.061546,-13.168646
205,-13.179393,-13.060152,-13.164619
206,-13.178240,-13.058764,-13.160450
207,-13.177067,-13.057348,-13.156682
208,-13.175924,-13.055961,-13.152779
209,-13.174725,-13.054575,-13.149027
210,-13.173572,-13.053154,-13.145079
211,-13.172379,-13.051732,-13.141201
212,-13.171216,-13.050358,-13.137378
213,-13.170099,-13.049009,-13.133664
214,-13.168940,-13.047707,-13.129822
215,-13.167785,-13.046341,-13.126257
216,-13.166613,-13.045002,-13.122678
217,-13.165488,-13.043679,-13.119079
218,-13.164374,-13.042326,-13.115665
219,-13.163234,-13.040958,-13.112387
220,-13.162088,-13.039623,-13.109089
221,-13.160917,-13.038278,-13.105493
222,-13.159757,-13.036944,-13.102129
223,-13.158628,-13.035593,-13.098844
224,-13.157518,-13.034290,-13.095682
225,-13.156405,-13.032974,-13.092479
226,-13.155244,-13.031665,-13.089149
227,-13.154078,-13.030380,-13.085982
228,-13.152931,-13.029095,-13.082924
229,-13.151770,-13.027756,-13.079961
230,-13.150603,-13.026489,-13.076877
231,-13.149487,-13.025219,-13.073763
232,-13.148412,-13.023929,-13.070825
233,-13.147299,-13.022624,-13.067934
234,-13.146165,-13.021328,-13.065099
235,-13.145057,-13.020054,-13.062253
236,-13.143954,-13.018793,-13.059337
237,-13.142865,-13.017511,-13.056539
238,-13.141732,-13.016252,-13.053598
239,-13.140653,-13.014981,-13.050617
240,-13.139536,-13.013681,-13.047950
241,-13.138436,-13.012483,-13.045090
242,-13.137342,-13.011240,-13.042426
243,-13.136242,-13.010021,-13.039745
244,-13.135190,-13.008801,-13.037033
245,-13.134078,-13.007563,-13.034269
246,-13.132961,-13.006292,-13.031790
247,-13.131860,-13.005083,-13.029188
248,-13.130732,-13.003861,-13.026694
249,-13.129643,-13.002640,-13.024195
250,-13.128523,-13.001379,-13.021725
251,-13.127452,-13.000121,-13.019018
252,-13.126361,-12.998930,-13.016477
253,-13.125274,-12.997756,-13.013848
254,-13.124137,-12.996529,-13.011312
255,-13.123090,-12.995303,-13.008870
256,-13.121987,-12.994114,-13.006427
257,-13.120908,-12.992908,-13.004119
258,-13.119811,-12.991738,-13.001924
259,-13.118725,-12.990585,-12.999657
260,-13.117672,-12.989380,-12.997316
261,-13.116596,-12.988257,-12.995157
262,-13.115525,-12.987099,-12.992820
263,-13.114419,-12.985900,-12.990579
264,-13.113339,-12.984729,-12.988308
265,-13.112265,-12.983577,-12.986068
266,-13.111172,-12.982410,-12.983917
267,-13.110066,-12.981246,-12.981681
268,-13.108967,-12.980099,-12.979312
269,-13.107868,-12.978910,-12.977044
270,-13.106803,-12.977788,-12.974866
271,-13.105713,-12.976606,-12.972829
272,-13.104630,-12.975457,-12.970738
273,-13.103587,-12.974262,-12.968657
274,-13.102513,-12.973110,-12.966529
275,-13.101378,-12.971979,-12.964312
276,-13.100320,-12.970839,-12.962256
277,-13.099260,-12.969758,-12.960105
278,-13.098208,-12.968619,-12.958150
279,-13.097116,-12.967492,-12.956066
280,-13.096035,-12.966372,-12.954221
281,-13.094973,-12.965272,-12.952206
282,-13.093931,-12.964104,-12.950228
283,-13.092888,-12.962993,-12.948316
284,-13.091833,-12.961892,-12.946248
285,-13.090790,-12.960749,-12.944478
286,-13.089726,-12.959673,-12.942666
287,-13.088678,-12.958542,-12.940574
288,-13.087634,-12.957451,-12.938650
289,-13.086576,-12.956346,-12.936785
290,-13.085515,-12.955196,-12.935016
291,-13.084489,-12.954143,-12.933061
292,-13.083462,-12.953099,-12.931242
293,-13.082408,-12.952025,-12.929443
294,-13.081391,-12.950930,-12.927621
295,-13.080326,-12.949839,-12.925860
296,-13.079335,-12.948718,-12.924030
297,-13.078298,-12.947623,-12.922277
298,-13.077233,-12.946581,-12.920494
299,-13.076236,-12.945510,-12.918783
300,-13.075249,-12.944455,-12.917171
301,-13.074239,-12.943372,-12.915489
302,-13.073180,-12.942282,-12.913856
303,-13.072130,-12.941202,-12.912212
304,-13.071071,-12.940193,-12.910511
305,-13.070068,-12.939126,-12.908888
306,-13.069022,-12.938117,-12.907213
307,-13.067938,-12.937122,-12.905455
308,-13.066940,-12.936032,-12.903791
309,-13.065944,-12.935004,-12.902111
310,-13.064882,-12.933957,-12.900471
311,-13.063829,-12.932875,-12.898896
312,-13.062796,-12.931815,-12.897364
313,-13.061779,-12.930790,-12.895668
314,-13.060781,-12.929771,-12.894099
315,-13.059798,-12.928748,-12.892377
316,-13.058769,-12.927735,-12.890875
317,-13.057765,-12.926678,-12.889242
318,-13.056755,-12.925689,-12.887588
319,-13.055746,-12.924654,-12.886052
320,-13.054726,-12.923605,-12.884630
321,-13.053716,-12.922602,-12.883190
322,-13.052678,-12.921592,-12.881676
323,-13.051723,-12.920618,-12.880189
324,-13.050689,-12.919598,-12.878692
325,-13.049704,-12.918637,-12.876956
326,-13.048718,-12.917656,-12.875668
327,-13.047681,-12.916663,-12.874314
328,-13.046649,-12.915679,-12.872866
329,-13.045683,-12.914663,-12.871423
330,-13.044705,-12.913701,-12.870001
331,-13.043716,-12.912728,-12.868443
332,-13.042722,-12.911834,-12.867061
333,-13.041717,-12.910824,-12.865783
334,-13.040761,-12.909838,-12.864313
335,-13.039802,-12.908893,-12.862831
336,-13.038790,-12.907916,-12.861548
337,-13.037797,-12.906953,-12.860215
338,-13.036777,-12.905930,-12.858848
339,-13.035797,-12.904983,-12.857322
340,-13.034821,-12.904024,-12.855940
341,-13.033830,-12.903038,-12.854600
342,-13.032908,-12.902085,-12.853328
343,-13.031924,-12.901202,-12.852006
344,-13.030957,-12.900221,-12.850581
345,-13.029997,-12.899352,-12.849188
346,-13.029080,-12.898391,-12.847971
347,-13.028133,-12.897476,-12.846696
348,-13.027181,-12.896535,-12.845208
349,-13.026176,-12.895547,-12.843883
350,-13.025241,-12.894575,-12.842650
351,-13.024194,-12.893646,-12.841165
352,-13.023160,-12.892794,-12.840110
353,-13.022206,-12.891910,-12.838972
354,-13.021218,-12.890872,-12.837755
355,-13.020264,-12.889935,-12.836340
356,-13.019291,-12.888949,-12.834981
357,-13.018340,-12.887985,-12.833639
358,-13.017385,-12.887032,-12.832384
359,-13.016370,-12.886172,-12.831009
360,-13.015414,-12.885255,-12.829589
361,-13.014420,-12.884342,-12.828460
362,-13.013456,-12.883429,-12.827292
363,-13.012478,-12.882492,-12.825995
364,-13.011500,-12.881599,-12.824556
365,-13.010519,-12.880722,-12.823264
366,-13.009580,-12.879858,-12.821969
367,-13.008645,-12.879006,-12.820738
368,-13.007674,-12.878056,-12.819285
369,-13.006683,-12.877192,-12.817995
370,-13.005747,-12.876298,-12.816799
371,-13.004814,-12.875463,-12.815704
372,-13.003896,-12.874538,-12.814521
373,-13.002951,-12.873614,-12.813135
374,-13.002022,-12.872724,-12.811981
375,-13.001107,-12.871790,-12.810825
376,-13.000189,-12.870883,-12.809608
377,-12.999256,-12.870024,-12.808403
378,-12.998310,-12.869114,-12.807167
379,-12.997382,-12.868257,-12.805998
380,-12.996431,-12.867366,-12.804764
381,-12.995471,-12.866523,-12.803920
382,-12.994618,-12.865633,-12.802848
383,-12.993701,-12.864779,-12.801823
384,-12.992777,-12.863949,-12.800867
385,-12.991853,-12.863061,-12.799768
386,-12.990927,-12.862184,-12.798547
387,-12.990024,-12.861257,-12.797358
388,-12.989164,-12.860435,-12.796301
389,-12.988237,-12.859601,-12.795042
390,-12.987280,-12.858710,-12.794058
391,-12.986374,-12.857907,-12.793087
392,-12.985433,-12.857029,-12.791885
393,-12.984499,-12.856204,-12.790881
394,-12.983535,-12.855401,-12.789836
395,-12.982667,-12.854544,-12.788720
396,-12.981746,-12.853712,-12.787691
397,-12.980798,-12.852788,-12.787032
398,-12.979921,-12.851975,-12.786024
399,-12.979011,-12.851156,-12.784923
400,-12.978061,-12.850324,-12.783790
401,-12.977182,-12.849476,-12.782755
402,-12.976272,-12.848622,-12.781714
403,-12.975404,-12.847763,-12.780811
404,-12.974532,-12.846905,-12.779917
405,-12.973618,-12.846106,-12.778693
406,-12.972677,-12.845301,-12.777940
407,-12.971802,-12.844450,-12.777091
408,-12.970937,-12.843620,-12.776038
409,-12.970048,-12.842856,-12.774972
410,-12.969133,-12.842025,-12.773990
411,-12.968203,-12.841139,-12.772928
412,-12.967248,-12.840244,-12.771969
413,-12.966330,-12.839467,-12.771094
414,-12.965491,-12.838650,-12.770109
415,-12.964607,-12.837741,-12.769080
416,-12.963669,-12.836994,-12.768334
417,-12.962774,-12.836195,-12.767323
418,-12.961873,-12.835363,-12.766450
419,-12.961013,-12.834500,-12.765675
420,-12.960109,-12.833727,-12.764602
421,-12.959256,-12.832877,-12.763363
422,-12.958413,-12.832121,-12.762401
423,-12.957526,-12.831312,-12.761481
424,-12.956675,-12.830479,-12.760352
425,-12.955825,-12.829793,-12.759278
426,-12.954976,-12.829086,-12.758554
427,-12.954095,-12.828324,-12.757894
428,-12.953208,-12.827610,-12.756993
429,-12.952324,-12.826807,-12.755991
430,-12.951491,-12.826107,-12.755129
431,-12.950671,-12.825302,-12.754077
432,-12.949850,-12.824427,-12.753138
433,-12.948992,-12.823539,-12.752242
434,-12.948132,-12.822806,-12.751254
435,-12.947182,-12.822023,-12.750523
436,-12.946317,-12.821237,-12.749517
437,-12.945458,-12.820495,-12.748627
438,-12.944588,-12.819746,-12.747632
439,-12.943742,-12.818911,-12.746682
440,-12.942927,-12.818162,-12.746040
441,-12.942120,-12.817399,-12.745099
442,-12.941236,-12.816702,-12.744322
443,-12.940375,-12.815891,-12.743321
444,-12.939535,-12.815130,-12.742641
445,-12.938646,-12.814412,-12.741894
446,-12.937788,-12.813623,-12.741135
447,-12.936976,-12.812843,-12.740148
448,-12.936178,-12.812031,-12.739233
449,-12.935388,-12.811256,-12.738344
450,-12.934584,-12.810499,-12.737410
451,-12.933744,-12.809863,-12.736768
452,-12.932866,-12.809145,-12.735867
453,-12.932025,-12.808417,-12.734906
454,-12.931231,-12.807721,-12.734127
455,-12.930369,-12.806922,-12.733324
456,-12.929520,-12.806105,-12.732283
457,-12.928641,-12.805364,-12.731288
458,-12.927815,-12.804646,-12.730626
459,-12.927032,-12.803909,-12.729738
460,-12.926230,-12.803203,-12.729094
461,-12.925394,-12.802523,-12.728227
462,-12.924545,-12.801790,-12.727356
463,-12.923711,-12.800962,-12.726390
464,-12.922888,-12.800171,-12.725558
465,-12.922097,-12.799426,-12.724780
466,-12.921225,-12.798737,-12.724151
467,-12.920486,-12.798047,-12.723225
468,-12.919683,-12.797324,-12.722553
469,-12.918984,-12.796580,-12.721786
470,-12.918137,-12.795791,-12.721040
471,-12.917339,-12.795006,-12.720174
472,-12.916541,-12.794307,-12.719251
473,-12.915715,-12.793602,-12.718575
474,-12.914925,-12.792892,-12.717861
475,-12.914154,-12.792227,-12.717225
476,-12.913321,-12.791505,-12.716437
477,-12.912599,-12.790868,-12.715869
478,-12.911842,-12.790210,-12.714711
479,-12.911078,-12.789503,-12.713754
480,-12.910248,-12.788797,-12.713078
481,-12.909457,-12.788153,-12.712337
482,-12.908685,-12.787454,-12.711584
483,-12.907886,-12.786794,-12.710831
484,-12.907146,-12.786071,-12.709972
485,-12.906367,-12.785374,-12.709336
486,-12.905574,-12.784654,-12.708759
487,-12.904762,-12.784025,-12.707755
488,-12.903985,-12.783343,-12.706832
489,-12.903233,-12.782672,-12.705989
490,-12.902494,-12.781969,-12.705182
491,-12.901671,-12.781338,-12.704624
492,-12.900882,-12.780732,-12.703967
493,-12.900182,-12.780057,-12.703421
494,-12.899373,-12.779357,-12.702733
495,-12.898655,-12.778649,-12.702181
496,-12.897920,-12.778013,-12.701590
497,-12.897159,-12.777302,-12.700780
498,-12.896391,-12.776684,-12.699907
499,-12.895616,-12.775953,-12.699072
500,-12.894902,-12.775203,-12.698261
501,-12.894126,-12.774427,-12.697609
502,-12.893388,-12.773893,-12.696730
503,-12.892650,-12.773196,-12.696105
504,-12.891907,-12.772511,-12.695409
505,-12.891179,-12.771801,-12.694762
506,-12.890471,-12.771191,-12.694085
507,-12.889758,-12.770496,-12.693484
508,-12.888994,-12.769786,-12.692770
509,-12.888252,-12.769174,-12.692397
510,-12.887496,-12.768503,-12.691732
511,-12.886772,-12.767781,-12.690970
512,-12.885968,-12.767077,-12.690378
513,-12.885249,-12.766389,-12.689864
514,-12.884572,-12.765677,-12.689430
515,-12.883794,-12.765027,-12.688560
516,-12.883022,-12.764367,-12.687792
517,-12.882239,-12.763691,-12.687141
518,-12.881598,-12.763010,-12.686381
519,-12.880863,-12.762382,-12.685707
520,-12.880119,-12.761682,-12.684982
521,-12.879395,-12.761075,-12.684185
522,-12.878670,-12.760380,-12.683572
523,-12.877936,-12.759802,-12.682687
524,-12.877114,-12.759201,-12.682094
525,-12.876410,-12.758615,-12.681400
526,-12.875715,-12.757975,-12.680795
527,-12.874964,-12.757392,-12.680104
528,-12.874221,-12.756784,-12.679549
529,-12.873545,-12.756169,-12.678664
530,-12.872889,-12.755512,-12.678215
531,-12.872249,-12.754874,-12.677723
532,-12.871521,-12.754203,-12.677045
533,-12.870764,-12.753520,-12.676677
534,-12.870005,-12.752930,-12.676168
535,-12.869295,-12.752283,-12.675619
536,-12.868548,-12.751615,-12.674962
537,-12.867818,-12.751042,-12.674124
538,-12.867143,-12.750506,-12.673680
539,-12.866429,-12.749859,-12.672904
540,-12.865701,-12.749189,-12.672242
541,-12.864932,-12.748546,-12.671768
542,-12.864268,-12.747938,-12.671044
543,-12.863561,-12.747327,-12.670371
544,-12.862897,-12.746655,-12.669746
545,-12.862240,-12.746048,-12.669144
546,-12.861547,-12.745499,-12.668266
547,-12.860865,-12.744847,-12.667725
548,-12.860168,-12.744300,-12.667037
549,-12.859457,-12.743700,-12.666377
550,-12.858827,-12.743039,-12.666174
551,-12.858196,-12.742369,-12.665621
552,-12.857570,-12.741781,-12.664980
553,-12.856855,-12.741176,-12.664455
554,-12.856126,-12.740492,-12.663790
555,-12.855405,-12.739908,-12.663215
556,-12.854721,-12.739295,-12.662408
557,-12.854065,-12.738724,-12.661807
558,-12.853371,-12.738205,-12.661263
559,-12.852710,-12.737628,-12.660624
560,-12.852048,-12.736973,-12.660088
561,-12.851328,-12.736411,-12.659496
562,-12.850691,-12.735880,-12.659026
563,-12.850064,-12.735298,-12.658360
564,-12.849402,-12.734606,-12.657522
565,-12.848764,-12.733935,-12.657244
566,-12.848076,-12.733469,-12.656642
567,-12.847425,-12.732875,-12.655971
568,-12.846711,-12.732278,-12.655416
569,-12.846137,-12.731765,-12.654822
570,-12.845463,-12.731233,-12.654184
571,-12.844691,-12.730606,-12.653447
572,-12.844068,-12.730042,-12.653021
573,-12.843295,-12.729454,-12.652460
574,-12.842527,-12.728877,-12.651869
575,-12.841815,-12.728443,-12.651059
576,-12.841133,-12.727886,-12.650400
577,-12.840493,-12.727253,-12.649938
578,-12.839785,-12.726625,-12.649581
579,-12.839095,-12.726090,-12.648883
580,-12.838440,-12.725598,-12.648075
581,-12.837774,-12.725038,-12.647426
582,-12.837098,-12.724597,-12.646743
583,-12.836369,-12.724060,-12.645961
584,-12.835702,-12.723563,-12.645408
585,-12.835080,-12.722856,-12.645073
586,-12.834479,-12.722291,-12.644368
587,-12.833873,-12.721731,-12.643803
588,-12.833277,-12.721163,-12.643031
589,-12.832748,-12.720572,-12.642324
590,-12.832146,-12.720020,-12.641904
591,-12.831554,-12.719498,-12.641317
592,-12.830873,-12.718940,-12.640822
593,-12.830273,-12.718414,-12.640447
594,-12.829629,-12.717698,-12.639773
595,-12.829006,-12.717167,-12.639278
596,-12.828323,-12.716541,-12.639077
597,-12.827573,-12.715900,-12.638938
598,-12.826950,-12.715303,-12.638234
599,-12.826366,-12.714696,-12.637745
600,-12.825768,-12.714155,-12.637075
601,-12.825145,-12.713601,-12.636336
602,-12.824544,-12.713105,-12.636040
603,-12.823972,-12.712558,-12.635557
604,-12.823353,-12.711924,-12.634988
605,-12.822695,-12.711378,-12.634407
606,-12.822028,-12.710813,-12.633792
607,-12.821433,-12.710284,-12.633265
608,-12.820779,-12.709732,-12.632589
609,-12.820167,-12.709194,-12.632110
610,-12.819610,-12.708677,-12.631757
611,-12.819081,-12.708156,-12.631028
612,-12.818498,-12.707713,-12.630267
613,-12.817948,-12.707179,-12.629855
614,-12.817372,-12.706573,-12.629394
615,-12.816769,-12.706042,-12.628685
616,-12.816230,-12.705554,-12.628062
617,-12.815603,-12.705083,-12.627589
618,-12.815001,-12.704523,-12.627096
619,-12.814342,-12.704019,-12.626489
620,-12.813693,-12.703500,-12.625842
621,-12.813135,-12.703015,-12.625566
622,-12.812510,-12.702526,-12.625258
623,-12.811869,-12.701965,-12.624585
624,-12.811286,-12.701420,-12.624045
625,-12.810679,-12.700858,-12.623479
626,-12.810057,-12.700271,-12.622883
627,-12.809389,-12.699741,-12.622429
628,-12.808741,-12.699254,-12.622091
629,-12.808026,-12.698718,-12.621632
630,-12.807534,-12.698272,-12.621254
631,-12.806933,-12.697795,-12.620799
632,-12.806350,-12.697300,-12.620399
633,-12.805761,-12.696706,-12.620130
634,-12.805164,-12.696225,-12.619558
635,-12.804599,-12.695692,-12.618962
636,-12.804003,-12.695247,-12.618421
637,-12.803448,-12.694707,-12.617750
638,-12.802912,-12.694185,-12.617226
639,-12.802288,-12.693661,-12.616749
640,-12.801603,-12.693185,-12.616483
641,-12.801058,-12.692650,-12.616061
642,-12.800501,-12.692144,-12.615355
643,-12.799956,-12.691647,-12.614931
644,-12.799367,-12.691144,-12.614373
645,-12.798799,-12.690777,-12.613692
646,-12.798187,-12.690239,-12.612933
647,-12.797593,-12.689716,-12.612374
648,-12.796962,-12.689255,-12.611850
649,-12.796400,-12.688743,-12.611312
650,-12.795734,-12.688238,-12.610992
651,-12.795057,-12.687700,-12.610389
652,-12.794458,-12.687244,-12.610047
653,-12.793923,-12.686795,-12.609692
654,-12.793330,-12.686263,-12.609259
655,-12.792761,-12.685804,-12.608876
656,-12.792167,-12.685345,-12.608341
657,-12.791636,-12.684836,-12.607785
658,-12.791110,-12.684346,-12.607241
659,-12.790565,-12.683839,-12.606915
660,-12.789997,-12.683330,-12.606293
661,-12.789351,-12.682852,-12.605686
662,-12.788792,-12.682338,-12.605258
663,-12.788314,-12.681933,-12.604623
664,-12.787867,-12.681444,-12.604445
665,-12.787313,-12.681023,-12.604092
666,-12.786681,-12.680474,-12.603685
667,-12.786102,-12.680011,-12.603131
668,-12.785497,-12.679559,-12.602727
669,-12.784966,-12.679066,-12.602127
670,-12.784407,-12.678556,-12.601864
671,-12.783916,-12.678168,-12.601492
672,-12.783330,-12.677664,-12.601147
673,-12.782818,-12.677321,-12.600637
674,-12.782279,-12.676901,-12.600110
675,-12.781698,-12.676353,-12.599626
676,-12.781182,-12.675972,-12.599271
677,-12.780677,-12.675659,-12.598836
678,-12.780282,-12.675131,-12.598370
679,-12.779663,-12.674594,-12.598083
680,-12.779142,-12.674087,-12.597655
681,-12.778591,-12.673565,-12.597313
682,-12.777987,-12.673178,-12.596965
683,-12.777485,-12.672847,-12.596526
684,-12.776882,-12.672309,-12.596062
685,-12.776425,-12.671779,-12.595674
686,-12.775842,-12.671277,-12.595263
687,-12.775336,-12.670757,-12.594909
688,-12.774779,-12.670274,-12.594535
689,-12.774157,-12.669857,-12.594124
690,-12.773652,-12.669327,-12.593670
691,-12.773063,-12.668785,-12.593168
692,-12.772556,-12.668199,-12.592514
693,-12.771964,-12.667753,-12.592056
694,-12.771391,-12.667304,-12.591559
695,-12.770797,-12.666836,-12.591059
696,-12.770224,-12.666343,-12.590450
697,-12.769679,-12.665936,-12.589976
