Epoch,beta_max/4,beta_max,4beta_max
218,-13.110288,-12.920356,-12.764820
219,-13.108884,-12.918740,-12.762271
220,-13.107424,-12.917095,-12.759564
221,-13.105960,-12.915522,-12.757124
222,-13.104556,-12.913941,-12.754292
223,-13.103054,-12.912310,-12.751888
224,-13.101583,-12.910701,-12.749408
225,-13.100153,-12.909070,-12.746560
226,-13.098736,-12.907459,-12.744013
227,-13.097284,-12.905833,-12.741556
228,-13.095876,-12.904190,-12.738680
229,-13.094417,-12.902569,-12.736129
230,-13.093014,-12.900974,-12.733691
231,-13.091511,-12.899411,-12.731430
232,-13.090116,-12.897824,-12.729281
233,-13.088698,-12.896273,-12.727339
234,-13.087227,-12.894701,-12.724852
235,-13.085762,-12.893166,-12.722134
236,-13.084344,-12.891591,-12.720381
237,-13.082937,-12.890027,-12.718066
238,-13.081511,-12.888545,-12.715485
239,-13.080071,-12.886998,-12.713010
240,-13.078662,-12.885449,-12.710947
241,-13.077258,-12.883909,-12.708660
242,-13.075878,-12.882453,-12.706398
243,-13.074505,-12.880857,-12.703376
244,-13.073077,-12.879354,-12.701415
245,-13.071681,-12.877863,-12.698881
246,-13.070287,-12.876335,-12.696378
247,-13.068867,-12.874776,-12.694925
248,-13.067461,-12.873268,-12.692998
249,-13.066054,-12.871838,-12.690218
250,-13.064676,-12.870361,-12.688361
251,-13.063264,-12.868913,-12.686082
252,-13.061875,-12.867527,-12.683769
253,-13.060449,-12.865995,-12.682059
254,-13.059067,-12.864481,-12.679872
255,-13.057666,-12.863029,-12.677262
256,-13.056225,-12.861584,-12.675238
257,-13.054859,-12.860182,-12.673247
258,-13.053487,-12.858806,-12.671581
259,-13.052023,-12.857376,-12.669952
260,-13.050681,-12.855901,-12.668083
261,-13.049326,-12.854447,-12.666079
262,-13.047965,-12.852974,-12.664046
263,-13.046619,-12.851558,-12.662186
264,-13.045179,-12.850241,-12.660004
265,-13.043769,-12.848835,-12.658565
266,-13.042309,-12.847365,-12.656780
267,-13.040967,-12.845948,-12.654686
268,-13.039493,-12.844605,-12.652663
269,-13.038112,-12.843263,-12.650850
270,-13.036713,-12.841875,-12.648692
271,-13.035269,-12.840468,-12.647134
272,-13.033899,-12.839087,-12.645172
273,-13.032532,-12.837742,-12.643630
274,-13.031153,-12.836364,-12.641985
275,-13.029742,-12.834944,-12.639645
276,-13.028320,-12.833557,-12.637508
277,-13.026916,-12.832068,-12.635815
278,-13.025492,-12.830669,-12.634299
279,-13.024077,-12.829290,-12.632224
280,-13.022697,-12.827970,-12.630657
281,-13.021284,-12.826587,-12.629237
282,-13.019879,-12.825238,-12.627730
283,-13.018503,-12.823868,-12.625818
284,-13.017164,-12.822601,-12.624418
285,-13.015802,-12.821246,-12.622748
286,-13.014492,-12.819972,-12.621227
287,-13.013165,-12.818599,-12.619318
288,-13.011733,-12.817246,-12.618046
289,-13.010329,-12.815936,-12.616272
290,-13.008914,-12.814590,-12.614355
291,-13.007567,-12.813313,-12.612939
292,-13.006171,-12.811921,-12.611249
293,-13.004835,-12.810624,-12.609736
294,-13.003420,-12.809319,-12.608292
295,-13.002055,-12.808071,-12.606720
296,-13.000660,-12.806699,-12.604808
297,-12.999345,-12.805523,-12.603671
298,-12.997937,-12.804233,-12.602023
299,-12.996577,-12.803000,-12.600864
300,-12.995248,-12.801686,-12.599409
301,-12.993883,-12.800301,-12.598338
302,-12.992628,-12.799033,-12.596844
303,-12.991244,-12.797705,-12.594875
304,-12.989909,-12.796412,-12.593131
305,-12.988565,-12.795004,-12.592121
306,-12.987108,-12.793665,-12.590327
307,-12.985726,-12.792448,-12.589403
308,-12.984405,-12.791152,-12.587988
309,-12.983096,-12.789862,-12.586459
310,-12.981735,-12.788609,-12.585149
311,-12.980379,-12.787359,-12.583609
312,-12.979040,-12.786154,-12.582100
313,-12.977651,-12.784800,-12.580847
314,-12.976338,-12.783518,-12.579239
315,-12.975074,-12.782273,-12.578352
316,-12.973794,-12.781050,-12.577121
317,-12.972514,-12.779799,-12.575440
318,-12.971249,-12.778535,-12.573940
319,-12.969925,-12.777306,-12.572252
320,-12.968600,-12.776153,-12.570884
321,-12.967173,-12.774941,-12.569638
322,-12.965780,-12.773702,-12.568199
323,-12.964473,-12.772437,-12.566741
324,-12.963130,-12.771149,-12.565459
325,-12.961807,-12.769988,-12.564281
326,-12.960522,-12.768745,-12.562987
327,-12.959223,-12.767470,-12.560741
328,-12.957861,-12.766223,-12.559153
329,-12.956478,-12.764936,-12.557390
330,-12.955098,-12.763702,-12.556442
331,-12.953765,-12.762414,-12.555388
332,-12.952529,-12.761145,-12.554032
333,-12.951163,-12.759857,-12.552708
334,-12.949934,-12.758694,-12.551198
335,-12.948647,-12.757514,-12.549754
336,-12.947373,-12.756361,-12.548487
337,-12.946155,-12.755156,-12.547145
338,-12.944795,-12.753891,-12.546030
339,-12.943520,-12.752660,-12.544864
340,-12.942300,-12.751501,-12.544004
341,-12.941019,-12.750309,-12.542277
342,-12.939727,-12.749135,-12.541347
343,-12.938361,-12.747926,-12.539431
344,-12.937054,-12.746794,-12.537970
345,-12.935804,-12.745678,-12.536368
346,-12.934429,-12.744429,-12.535620
347,-12.933165,-12.743292,-12.534798
348,-12.931933,-12.742123,-12.533495
349,-12.930594,-12.740988,-12.532072
350,-12.929327,-12.739866,-12.530351
351,-12.928018,-12.738735,-12.529007
352,-12.926734,-12.737516,-12.527721
353,-12.925441,-12.736376,-12.526663
354,-12.924214,-12.735217,-12.525581
355,-12.922940,-12.733955,-12.524534
356,-12.921713,-12.732785,-12.522904
357,-12.920487,-12.731573,-12.521578
