Epoch,beta_max/4,beta_max,4beta_max
263,-12.984521,-12.766521,-12.433177
264,-12.982917,-12.764899,-12.431112
265,-12.981303,-12.763224,-12.429372
266,-12.979803,-12.761636,-12.426568
267,-12.978157,-12.760061,-12.425492
268,-12.976634,-12.758407,-12.423997
269,-12.975016,-12.756775,-12.423087
270,-12.973457,-12.755239,-12.420888
271,-12.971883,-12.753748,-12.419320
272,-12.970343,-12.752183,-12.417729
273,-12.968872,-12.750577,-12.415584
274,-12.967283,-12.749035,-12.414665
275,-12.965643,-12.747386,-12.412644
276,-12.964093,-12.745808,-12.411617
277,-12.962544,-12.744271,-12.410479
278,-12.960983,-12.742725,-12.408963
279,-12.959396,-12.741087,-12.407184
280,-12.957831,-12.739628,-12.404828
281,-12.956338,-12.738054,-12.403755
282,-12.954686,-12.736489,-12.402215
283,-12.953161,-12.734930,-12.400070
284,-12.951692,-12.733326,-12.397739
285,-12.950219,-12.731782,-12.396758
286,-12.948691,-12.730255,-12.394770
287,-12.947209,-12.728688,-12.393230
288,-12.945695,-12.727170,-12.392265
289,-12.944114,-12.725658,-12.391108
290,-12.942475,-12.724151,-12.390088
291,-12.940977,-12.722588,-12.388892
292,-12.939439,-12.721126,-12.386215
293,-12.937871,-12.719646,-12.384418
294,-12.936368,-12.718133,-12.382689
295,-12.934901,-12.716730,-12.380963
296,-12.933386,-12.715140,-12.379960
297,-12.931865,-12.713599,-12.378642
298,-12.930366,-12.712084,-12.377124
299,-12.928788,-12.710591,-12.375659
300,-12.927344,-12.709093,-12.374685
301,-12.925910,-12.707602,-12.373479
302,-12.924340,-12.706138,-12.371560
303,-12.922773,-12.704668,-12.369725
304,-12.921275,-12.703239,-12.367622
305,-12.919699,-12.701642,-12.367279
306,-12.918163,-12.700188,-12.366248
307,-12.916638,-12.698733,-12.365735
308,-12.915154,-12.697265,-12.364428
309,-12.913650,-12.695734,-12.362658
310,-12.912144,-12.694281,-12.361830
311,-12.910563,-12.692901,-12.360188
312,-12.909098,-12.691532,-12.357753
313,-12.907584,-12.689957,-12.355784
314,-12.906090,-12.688497,-12.354589
315,-12.904594,-12.687061,-12.353775
316,-12.903164,-12.685565,-12.352564
317,-12.901616,-12.684158,-12.351387
318,-12.900111,-12.682661,-12.349641
319,-12.898684,-12.681327,-12.348416
320,-12.897228,-12.679877,-12.347159
321,-12.895736,-12.678493,-12.346287
322,-12.894236,-12.677035,-12.344784
323,-12.892646,-12.675546,-12.343845
324,-12.891149,-12.674067,-12.341945
325,-12.889695,-12.672602,-12.339667
326,-12.888133,-12.671281,-12.338677
327,-12.886627,-12.669867,-12.338163
328,-12.885184,-12.668525,-12.336891
329,-12.883688,-12.667034,-12.335212
330,-12.882277,-12.665694,-12.334126
331,-12.880779,-12.664275,-12.331938
332,-12.879319,-12.662958,-12.330998
333,-12.877879,-12.661593,-12.329346
334,-12.876423,-12.660034,-12.328748
335,-12.874989,-12.658627,-12.327325
336,-12.873525,-12.657153,-12.327102
337,-12.872074,-12.655880,-12.326022
338,-12.870596,-12.654472,-12.324585
339,-12.869076,-12.653150,-12.323532
340,-12.867567,-12.651708,-12.321890
341,-12.866136,-12.650267,-12.320289
342,-12.864730,-12.648938,-12.319718
343,-12.863310,-12.647594,-12.319065
344,-12.861866,-12.646244,-12.317993
345,-12.860466,-12.644955,-12.316843
346,-12.859078,-12.643516,-12.315458
347,-12.857541,-12.642124,-12.314086
348,-12.856170,-12.640776,-12.313278
349,-12.854769,-12.639560,-12.312082
350,-12.853287,-12.638139,-12.311235
351,-12.851801,-12.636711,-12.310121
352,-12.850297,-12.635384,-12.308605
353,-12.848824,-12.634215,-12.308447
354,-12.847390,-12.632661,-12.307330
355,-12.846018,-12.631372,-12.306017
356,-12.844565,-12.630080,-12.304967
357,-12.843120,-12.628717,-12.302924
358,-12.841705,-12.627486,-12.301641
359,-12.840322,-12.626128,-12.301067
360,-12.838855,-12.624662,-12.300475
361,-12.837414,-12.623251,-12.298174
362,-12.835942,-12.621906,-12.297194
363,-12.834518,-12.620629,-12.297599
364,-12.833048,-12.619352,-12.296210
365,-12.831666,-12.618092,-12.295343
366,-12.830276,-12.616881,-12.293858
