Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
1,-31.673036,-29.540320,-59.184403
2,-21.414508,-21.105579,-49.740300
3,-18.405473,-18.377613,-43.939918
4,-17.498564,-17.446917,-40.164322
5,-17.200310,-17.098807,-37.594848
6,-17.088467,-16.958065,-35.804590
7,-17.036257,-16.895820,-34.382284
8,-17.002235,-16.863180,-33.350270
9,-16.978779,-16.840338,-32.496559
10,-16.950545,-16.821233,-31.796658
11,-16.924276,-16.798135,-31.206804
12,-16.896197,-16.777294,-30.704587
13,-16.865243,-16.754190,-30.237540
14,-16.838043,-16.731382,-29.834018
15,-16.808923,-16.709995,-29.466645
16,-16.775911,-16.685049,-29.145302
17,-16.749645,-16.667925,-28.844306
18,-16.721119,-16.645099,-28.560404
19,-16.691899,-16.620389,-28.298290
20,-16.663288,-16.595626,-28.041809
21,-16.634059,-16.576114,-27.805350
22,-16.608151,-16.552044,-27.577702
23,-16.585217,-16.531822,-27.400836
24,-16.563615,-16.510546,-27.183323
25,-16.542841,-16.488802,-26.989488
26,-16.521479,-16.471161,-26.772351
27,-16.497481,-16.453916,-26.565782
28,-16.474575,-16.434592,-26.417775
29,-16.452650,-16.416258,-26.263474
30,-16.435425,-16.397610,-26.078562
31,-16.415645,-16.379783,-25.947768
32,-16.395703,-16.357588,-25.799071
33,-16.377166,-16.341260,-25.657970
34,-16.358098,-16.328317,-25.518868
35,-16.339630,-16.309462,-25.347592
36,-16.319948,-16.294421,-25.229663
37,-16.303232,-16.283857,-25.091779
38,-16.285965,-16.263969,-24.934186
39,-16.268197,-16.246440,-24.821776
40,-16.254177,-16.230334,-24.723981
41,-16.236596,-16.219184,-24.619180
42,-16.221290,-16.202404,-24.470767
43,-16.208112,-16.186371,-24.352721
44,-16.193720,-16.170203,-24.227029
45,-16.176616,-16.156413,-24.125398
46,-16.163816,-16.144831,-24.008012
47,-16.147088,-16.127979,-23.869806
48,-16.128999,-16.116890,-23.769889
49,-16.114108,-16.103052,-23.661090
50,-16.101432,-16.093875,-23.548896
51,-16.086411,-16.080134,-23.467413
52,-16.075572,-16.067127,-23.384671
53,-16.061621,-16.052459,-23.266653
54,-16.049011,-16.040817,-23.175735
55,-16.036072,-16.030241,-23.081251
56,-16.023928,-16.015470,-22.997547
57,-16.013901,-16.007575,-22.902418
58,-15.999741,-15.994716,-22.804002
59,-15.986532,-15.981156,-22.724315
60,-15.976924,-15.971893,-22.639383
61,-15.968997,-15.958500,-22.541292
62,-15.955804,-15.949083,-22.462822
63,-15.940402,-15.939675,-22.377840
64,-15.931091,-15.927672,-22.300114
65,-15.922308,-15.916645,-22.204408
66,-15.914511,-15.903669,-22.109496
67,-15.902883,-15.896529,-22.041306
68,-15.892906,-15.885608,-21.963854
69,-15.877549,-15.877857,-21.895771
70,-15.860791,-15.867905,-21.843021
71,-15.852164,-15.856906,-21.770177
72,-15.842345,-15.843239,-21.696800
73,-15.829538,-15.828996,-21.617127
74,-15.818934,-15.819856,-21.557884
75,-15.813741,-15.810591,-21.460695
76,-15.801093,-15.797043,-21.407630
77,-15.794621,-15.784525,-21.350271
78,-15.785095,-15.777842,-21.299148
79,-15.774152,-15.766339,-21.215037
80,-15.765715,-15.756501,-21.163728
81,-15.755117,-15.746574,-21.104173
82,-15.743245,-15.737352,-21.055004
83,-15.737220,-15.730803,-21.005132
84,-15.726747,-15.718521,-20.933520
85,-15.718864,-15.706558,-20.903252
86,-15.708363,-15.701964,-20.841733
87,-15.694731,-15.692886,-20.776763
88,-15.688037,-15.688967,-20.735550
89,-15.680954,-15.680061,-20.697387
90,-15.676684,-15.670669,-20.631418
91,-15.668719,-15.660382,-20.576298
92,-15.655244,-15.652693,-20.539516
93,-15.647570,-15.645571,-20.530215
94,-15.638812,-15.635555,-20.454762
95,-15.629243,-15.629428,-20.411610
96,-15.625002,-15.621335,-20.350440
97,-15.615300,-15.609340,-20.286233
98,-15.614562,-15.602297,-20.251866
99,-15.600571,-15.597012,-20.214587
100,-15.593639,-15.584120,-20.158169
101,-15.586800,-15.575399,-20.128467
102,-15.582807,-15.566104,-20.076965
103,-15.576969,-15.561605,-20.008204
104,-15.567507,-15.550745,-19.984737
105,-15.561605,-15.545537,-19.949545
106,-15.551069,-15.537312,-19.915407
107,-15.545690,-15.531349,-19.881026
108,-15.539614,-15.520760,-19.855807
109,-15.534338,-15.512392,-19.820471
110,-15.525232,-15.509203,-19.784847
111,-15.521117,-15.507663,-19.745918
112,-15.516582,-15.498828,-19.705022
113,-15.505360,-15.490160,-19.669334
114,-15.498481,-15.486173,-19.635300
115,-15.494399,-15.478912,-19.606358
116,-15.489994,-15.468742,-19.549322
117,-15.484235,-15.460459,-19.507331
118,-15.477578,-15.455895,-19.467455
119,-15.468279,-15.446643,-19.432280
120,-15.462386,-15.444447,-19.401541
121,-15.455205,-15.435899,-19.374104
122,-15.455229,-15.428193,-19.343352
123,-15.448435,-15.426283,-19.314774
124,-15.444146,-15.418352,-19.290959
125,-15.440255,-15.410645,-19.279189
126,-15.432893,-15.406868,-19.239392
127,-15.429554,-15.400068,-19.209710
128,-15.421642,-15.396148,-19.195819
129,-15.415132,-15.392726,-19.160549
130,-15.409206,-15.387627,-19.135135
131,-15.404331,-15.383089,-19.097243
132,-15.396171,-15.381259,-19.068152
133,-15.393339,-15.377278,-19.046850
134,-15.386957,-15.370637,-19.011316
135,-15.382208,-15.366916,-18.957218
136,-15.386333,-15.364225,-18.942315
137,-15.381310,-15.361079,-18.919455
138,-15.373691,-15.355833,-18.901559
139,-15.365358,-15.349502,-18.868539
140,-15.360577,-15.346144,-18.849941
141,-15.352705,-15.341183,-18.818761
142,-15.350179,-15.336409,-18.798270
143,-15.351060,-15.336642,-18.769559
144,-15.346328,-15.329025,-18.740293
145,-15.339194,-15.327542,-18.719405
146,-15.341588,-15.325753,-18.706373
147,-15.339161,-15.320089,-18.683843
148,-15.335342,-15.319425,-18.668700
149,-15.328188,-15.318703,-18.662876
150,-15.323971,-15.310656,-18.649761
151,-15.321441,-15.308022,-18.605509
152,-15.319886,-15.305891,-18.576879
153,-15.315169,-15.301302,-18.549519
154,-15.311418,-15.297434,-18.544905
155,-15.306376,-15.293755,-18.529119
156,-15.307303,-15.287515,-18.495724
157,-15.307108,-15.287449,-18.473942
158,-15.306257,-15.287625,-18.445759
159,-15.302718,-15.283404,-18.433933
160,-15.302260,-15.285026,-18.424746
161,-15.294455,-15.279786,-18.387229
162,-15.291369,-15.275504,-18.382137
163,-15.286753,-15.276150,-18.371424
164,-15.284410,-15.271266,-18.344909
165,-15.284455,-15.270027,-18.338732
166,-15.287196,-15.263730,-18.314487
167,-15.278212,-15.259562,-18.280280
168,-15.273095,-15.258512,-18.271361
169,-15.267231,-15.254036,-18.242946
170,-15.268213,-15.246313,-18.227834
171,-15.262892,-15.247466,-18.212200
172,-15.262664,-15.245109,-18.195134
173,-15.260342,-15.249041,-18.166292
174,-15.257889,-15.245789,-18.152757
175,-15.254410,-15.242935,-18.141617
176,-15.251614,-15.242938,-18.114591
177,-15.251962,-15.241583,-18.099142
178,-15.248961,-15.237445,-18.079693
179,-15.247379,-15.232998,-18.069297
180,-15.243776,-15.230684,-18.054406
181,-15.243231,-15.232384,-18.041830
182,-15.241393,-15.228199,-18.040604
183,-15.234598,-15.228147,-18.027742
184,-15.237541,-15.226003,-18.001911
185,-15.234239,-15.225984,-17.984219
186,-15.230149,-15.222498,-17.970505
187,-15.229767,-15.221236,-17.936518
188,-15.229543,-15.215806,-17.931364
189,-15.226471,-15.215526,-17.912846
