Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
1,-48.059742,-43.694745,-63.145763
2,-29.436296,-28.307323,-48.193464
3,-22.594512,-22.391940,-39.455945
4,-20.232905,-20.206034,-34.526740
5,-19.422622,-19.360879,-31.824064
6,-19.093997,-18.978609,-30.398979
7,-18.897034,-18.746823,-29.581864
8,-18.736311,-18.578862,-29.103793
9,-18.583185,-18.435630,-28.778142
10,-18.440138,-18.303974,-28.537333
11,-18.300449,-18.185402,-28.354848
12,-18.177711,-18.065378,-28.204807
13,-18.060457,-17.952825,-28.142824
14,-17.949827,-17.863547,-28.066059
15,-17.850612,-17.773780,-28.020256
16,-17.759599,-17.693956,-27.994552
17,-17.679477,-17.625574,-27.993492
18,-17.598935,-17.553521,-27.982450
19,-17.525446,-17.491929,-27.993489
20,-17.456055,-17.430352,-28.004378
21,-17.394149,-17.386461,-27.986565
22,-17.337397,-17.338870,-28.004320
23,-17.293970,-17.288515,-28.005560
24,-17.250732,-17.251915,-28.045051
25,-17.200905,-17.211537,-28.009602
26,-17.158052,-17.179763,-27.997846
27,-17.126158,-17.150602,-27.976117
28,-17.090924,-17.120639,-27.992255
29,-17.063718,-17.090520,-27.971142
30,-17.033025,-17.058140,-27.951469
31,-17.007884,-17.036019,-27.920107
32,-16.984142,-17.015692,-27.890246
33,-16.961592,-16.996263,-27.862529
34,-16.943561,-16.983111,-27.865577
35,-16.924831,-16.961428,-27.842250
36,-16.902272,-16.945233,-27.808639
37,-16.883386,-16.924139,-27.767924
38,-16.872506,-16.907869,-27.751859
39,-16.855161,-16.900340,-27.715002
40,-16.834572,-16.894720,-27.691079
41,-16.814473,-16.883199,-27.661467
42,-16.800766,-16.869817,-27.640671
43,-16.789723,-16.851363,-27.623107
44,-16.776973,-16.836830,-27.560772
45,-16.765980,-16.830742,-27.544927
46,-16.757217,-16.821824,-27.493662
47,-16.748777,-16.813337,-27.472007
48,-16.737329,-16.802220,-27.445183
49,-16.726024,-16.790518,-27.402557
50,-16.721552,-16.781078,-27.334460
51,-16.707427,-16.771903,-27.291604
52,-16.697574,-16.758389,-27.260315
53,-16.687802,-16.751358,-27.228502
54,-16.685194,-16.739502,-27.197896
55,-16.679199,-16.734150,-27.163389
56,-16.668825,-16.725914,-27.124357
57,-16.657869,-16.726554,-27.088769
58,-16.650042,-16.716716,-27.030493
59,-16.635942,-16.705065,-26.981382
60,-16.628749,-16.703080,-26.949602
61,-16.626607,-16.696825,-26.904971
