Epoch,beta_max/4,beta_max,4beta_max
376,-14.398825,-14.398005,-14.537715
377,-14.397919,-14.394769,-14.533914
378,-14.397245,-14.387334,-14.530561
379,-14.400331,-14.382385,-14.530329
380,-14.396157,-14.374727,-14.529352
381,-14.391166,-14.373219,-14.524633
382,-14.384234,-14.371940,-14.518987
383,-14.378169,-14.374529,-14.514800
384,-14.373979,-14.373934,-14.510729
385,-14.372047,-14.369342,-14.507256
386,-14.371735,-14.364936,-14.502763
387,-14.376552,-14.364168,-14.498795
388,-14.376289,-14.361710,-14.494611
389,-14.376443,-14.356704,-14.490052
390,-14.373857,-14.356878,-14.483777
391,-14.371345,-14.357376,-14.480998
392,-14.371795,-14.358730,-14.478281
393,-14.370761,-14.360582,-14.476547
394,-14.364186,-14.360260,-14.474821
395,-14.361140,-14.355573,-14.473256
396,-14.358654,-14.351968,-14.473377
397,-14.357293,-14.350694,-14.471508
398,-14.357591,-14.349275,-14.471000
399,-14.355985,-14.344372,-14.467618
400,-14.349572,-14.339544,-14.463504
401,-14.342350,-14.331531,-14.458936
402,-14.336921,-14.326659,-14.459653
403,-14.332474,-14.327300,-14.456817
404,-14.327443,-14.326104,-14.455174
405,-14.321691,-14.323207,-14.456891
406,-14.318503,-14.323158,-14.451126
407,-14.316405,-14.322292,-14.445358
408,-14.312681,-14.321120,-14.444387
409,-14.305724,-14.321167,-14.444926
410,-14.299313,-14.317225,-14.442592
411,-14.295171,-14.314934,-14.442297
412,-14.291472,-14.311880,-14.438848
413,-14.290918,-14.311018,-14.433648
414,-14.291292,-14.309681,-14.431192
415,-14.290796,-14.306538,-14.426187
416,-14.291808,-14.302244,-14.417188
417,-14.294231,-14.301390,-14.413930
418,-14.296980,-14.300750,-14.408686
419,-14.299687,-14.298232,-14.405430
420,-14.299244,-14.293494,-14.402933
421,-14.301668,-14.290392,-14.399703
422,-14.301674,-14.289155,-14.395753
423,-14.301873,-14.287483,-14.394956
424,-14.293840,-14.283336,-14.391087
425,-14.289425,-14.280920,-14.386449
426,-14.284396,-14.279358,-14.381540
427,-14.283074,-14.274689,-14.376274
428,-14.284694,-14.268528,-14.373476
429,-14.287076,-14.264805,-14.371748
430,-14.283005,-14.260886,-14.373768
431,-14.276852,-14.258391,-14.374584
432,-14.271708,-14.254288,-14.371294
433,-14.266204,-14.252641,-14.366026
434,-14.265540,-14.248369,-14.363980
435,-14.264972,-14.245078,-14.363669
436,-14.264200,-14.241330,-14.363152
437,-14.263080,-14.240806,-14.359408
438,-14.262667,-14.238755,-14.355617
439,-14.261296,-14.237287,-14.353547
440,-14.260852,-14.236037,-14.350751
441,-14.256732,-14.233951,-14.349509
442,-14.249309,-14.230482,-14.351501
443,-14.247282,-14.228101,-14.355094
444,-14.242654,-14.225225,-14.356103
445,-14.240737,-14.223359,-14.353909
446,-14.238841,-14.220580,-14.351933
447,-14.234796,-14.219254,-14.348340
448,-14.234734,-14.219193,-14.345324
449,-14.235536,-14.219020,-14.339557
450,-14.235021,-14.219867,-14.334206
451,-14.236328,-14.217063,-14.329038
452,-14.236865,-14.213839,-14.328506
453,-14.236096,-14.216550,-14.325797
454,-14.236572,-14.216924,-14.323502
455,-14.230068,-14.214829,-14.321615
456,-14.226115,-14.210785,-14.321944
457,-14.223981,-14.213356,-14.323113
458,-14.224949,-14.210768,-14.324720
459,-14.219644,-14.209196,-14.324566
460,-14.214958,-14.205305,-14.321251
461,-14.213245,-14.197472,-14.315886
462,-14.210744,-14.193915,-14.314643
463,-14.213899,-14.191238,-14.314225
464,-14.214683,-14.191085,-14.313091
465,-14.208718,-14.190705,-14.310974
466,-14.202896,-14.193619,-14.308840
467,-14.201632,-14.192644,-14.303822
468,-14.200378,-14.188282,-14.299770
469,-14.196223,-14.186686,-14.294466
470,-14.196226,-14.186795,-14.293560
471,-14.194896,-14.183617,-14.292569
472,-14.192971,-14.182687,-14.294039
473,-14.189691,-14.182658,-14.289070
474,-14.182611,-14.182161,-14.284772
475,-14.181287,-14.179193,-14.279598
476,-14.181984,-14.180482,-14.280106
477,-14.184760,-14.182351,-14.279069
478,-14.186792,-14.184384,-14.276106
479,-14.187987,-14.185324,-14.274472
480,-14.185262,-14.185200,-14.277750
481,-14.183512,-14.180941,-14.276118
482,-14.180448,-14.176909,-14.273515
483,-14.179531,-14.175045,-14.267976
484,-14.180719,-14.169159,-14.261951
485,-14.183366,-14.165036,-14.257647
486,-14.185648,-14.161478,-14.253438
487,-14.180034,-14.160240,-14.251478
488,-14.178755,-14.160280,-14.246449
489,-14.174139,-14.160334,-14.239927
490,-14.173204,-14.158671,-14.241355
491,-14.171224,-14.156754,-14.243865
492,-14.166691,-14.154206,-14.244492
493,-14.163498,-14.154588,-14.242960
494,-14.164735,-14.156289,-14.240714
495,-14.165412,-14.151482,-14.238200
496,-14.163796,-14.146740,-14.237633
497,-14.166188,-14.145415,-14.238856
498,-14.166061,-14.146353,-14.234187
499,-14.160942,-14.148989,-14.230695
500,-14.153244,-14.148723,-14.226644
501,-14.150285,-14.148063,-14.224375
502,-14.147432,-14.145541,-14.225522
503,-14.145505,-14.139007,-14.221627
504,-14.146136,-14.133054,-14.219925
505,-14.146553,-14.130003,-14.224172
506,-14.140599,-14.130269,-14.225404
507,-14.137519,-14.127320,-14.225499
508,-14.133737,-14.124488,-14.221917
509,-14.128731,-14.123151,-14.220178
510,-14.126078,-14.122376,-14.222692
511,-14.123251,-14.120920,-14.219209
512,-14.124710,-14.118737,-14.218312
513,-14.126155,-14.116458,-14.212818
514,-14.129965,-14.116865,-14.207324
515,-14.132594,-14.120609,-14.205614
516,-14.133843,-14.120453,-14.201304
517,-14.133867,-14.115256,-14.199061
518,-14.131448,-14.112057,-14.199166
519,-14.127596,-14.105970,-14.201802
520,-14.126741,-14.104601,-14.202714
521,-14.122895,-14.105325,-14.201064
522,-14.124306,-14.103399,-14.198202
523,-14.126558,-14.099626,-14.196040
524,-14.123549,-14.098697,-14.196090
525,-14.124610,-14.099461,-14.196787
526,-14.121219,-14.096359,-14.197993
527,-14.111294,-14.096113,-14.196119
528,-14.104378,-14.094770,-14.199900
529,-14.101858,-14.095124,-14.199094
530,-14.103583,-14.096517,-14.188216
