Epoch,beta_max/4,beta_max,4beta_max
150,-15.544869,-15.539514,-17.262125
151,-15.538556,-15.533050,-17.220781
152,-15.532280,-15.526765,-17.180238
153,-15.525074,-15.520275,-17.142958
154,-15.519054,-15.512898,-17.107491
155,-15.512831,-15.505939,-17.069073
156,-15.505497,-15.499040,-17.031240
157,-15.498661,-15.493466,-16.992506
158,-15.492544,-15.486056,-16.956531
159,-15.486600,-15.480632,-16.921965
160,-15.481507,-15.475862,-16.888207
161,-15.475917,-15.471207,-16.858800
162,-15.469616,-15.465248,-16.827602
163,-15.462736,-15.457284,-16.794557
164,-15.458199,-15.451288,-16.760851
165,-15.451637,-15.445779,-16.729960
166,-15.446770,-15.439348,-16.701299
167,-15.440743,-15.433748,-16.674637
168,-15.435061,-15.427995,-16.647613
169,-15.428761,-15.422686,-16.618598
170,-15.420944,-15.415367,-16.594339
171,-15.414855,-15.409231,-16.567617
172,-15.409733,-15.403966,-16.539406
173,-15.405156,-15.397809,-16.512185
174,-15.400159,-15.391601,-16.482766
175,-15.395038,-15.385445,-16.456681
176,-15.388032,-15.380128,-16.434465
177,-15.381743,-15.375389,-16.412413
178,-15.374120,-15.369823,-16.387820
179,-15.367978,-15.364560,-16.363047
180,-15.361061,-15.357353,-16.339515
181,-15.354748,-15.352014,-16.316708
182,-15.348228,-15.346880,-16.293452
183,-15.342485,-15.342073,-16.271267
184,-15.335303,-15.336525,-16.250736
185,-15.329265,-15.330113,-16.228913
186,-15.325148,-15.323899,-16.206859
187,-15.320418,-15.319220,-16.185801
188,-15.318735,-15.315841,-16.168153
189,-15.314689,-15.310583,-16.148006
190,-15.309286,-15.305399,-16.126989
191,-15.304530,-15.302181,-16.109628
192,-15.297648,-15.296880,-16.091848
193,-15.291548,-15.291827,-16.073020
194,-15.283450,-15.288468,-16.054619
195,-15.277270,-15.283441,-16.036110
196,-15.271919,-15.277955,-16.018422
197,-15.268059,-15.273408,-16.001244
198,-15.262954,-15.267937,-15.985017
199,-15.258657,-15.262745,-15.969141
200,-15.252557,-15.257486,-15.952700
201,-15.246441,-15.251907,-15.936695
202,-15.242230,-15.245938,-15.920153
203,-15.236948,-15.240357,-15.904336
204,-15.233066,-15.235760,-15.890808
205,-15.229155,-15.231276,-15.877726
206,-15.223152,-15.227165,-15.866004
207,-15.218207,-15.221563,-15.854823
208,-15.214676,-15.215294,-15.841504
209,-15.211612,-15.210334,-15.828320
210,-15.207208,-15.205074,-15.815944
211,-15.203665,-15.199033,-15.804580
212,-15.200415,-15.194107,-15.792323
213,-15.195404,-15.189468,-15.778909
214,-15.191507,-15.184003,-15.765045
215,-15.187890,-15.179005,-15.753845
216,-15.183900,-15.174369,-15.741399
217,-15.179957,-15.171529,-15.728992
218,-15.176593,-15.169103,-15.717796
219,-15.172656,-15.165554,-15.705779
220,-15.167832,-15.159144,-15.694834
221,-15.163195,-15.153132,-15.684115
222,-15.160345,-15.149354,-15.671818
223,-15.156411,-15.146690,-15.660011
224,-15.152980,-15.143593,-15.648512
225,-15.150044,-15.139289,-15.640054
226,-15.147388,-15.133918,-15.632964
227,-15.144249,-15.129370,-15.623666
228,-15.138976,-15.123612,-15.616266
229,-15.131694,-15.117507,-15.609020
230,-15.126248,-15.111558,-15.598543
231,-15.119604,-15.106475,-15.587770
232,-15.113510,-15.101391,-15.578872
233,-15.107911,-15.096408,-15.569990
234,-15.103852,-15.091549,-15.560802
235,-15.099771,-15.088010,-15.551453
236,-15.095936,-15.085847,-15.543025
237,-15.092022,-15.084375,-15.534506
238,-15.089162,-15.079865,-15.526885
239,-15.085302,-15.077369,-15.519088
240,-15.083118,-15.073903,-15.511034
241,-15.082428,-15.070326,-15.501514
242,-15.079056,-15.067080,-15.495030
243,-15.075404,-15.062996,-15.487987
244,-15.072395,-15.058319,-15.478964
245,-15.066760,-15.054594,-15.471602
246,-15.063158,-15.050665,-15.463078
247,-15.058971,-15.047655,-15.454917
248,-15.053758,-15.044557,-15.447072
249,-15.049270,-15.040534,-15.440141
250,-15.045443,-15.036202,-15.433348
251,-15.041761,-15.031584,-15.425472
252,-15.039445,-15.027004,-15.417465
253,-15.034791,-15.022707,-15.409905
254,-15.030969,-15.019877,-15.403878
255,-15.027251,-15.015955,-15.398158
256,-15.024114,-15.012448,-15.391728
257,-15.020096,-15.010329,-15.383877
258,-15.015484,-15.007441,-15.375956
259,-15.010726,-15.002248,-15.370347
260,-15.007000,-14.997424,-15.363698
261,-15.002965,-14.995904,-15.357597
262,-15.000446,-14.993097,-15.350700
263,-14.997567,-14.991407,-15.342774
264,-14.993630,-14.990497,-15.337280
265,-14.990513,-14.989157,-15.333248
266,-14.987860,-14.986445,-15.328127
267,-14.985549,-14.983384,-15.323235
268,-14.984722,-14.980221,-15.316667
269,-14.980794,-14.979171,-15.311883
270,-14.974605,-14.975939,-15.308490
271,-14.972441,-14.971944,-15.304105
272,-14.971122,-14.968443,-15.300309
273,-14.967434,-14.964490,-15.296317
274,-14.965432,-14.959514,-15.290781
275,-14.964968,-14.953021,-15.286603
276,-14.962204,-14.948294,-15.282676
277,-14.959800,-14.947060,-15.278434
278,-14.956645,-14.945430,-15.273595
279,-14.957649,-14.944455,-15.270233
280,-14.955397,-14.940543,-15.265906
281,-14.953062,-14.938162,-15.260480
282,-14.948420,-14.936955,-15.255630
283,-14.943617,-14.933805,-15.251727
284,-14.939233,-14.931968,-15.247287
285,-14.935449,-14.929797,-15.242484
286,-14.930636,-14.925939,-15.234832
287,-14.925969,-14.924521,-15.229366
288,-14.921871,-14.922478,-15.225785
289,-14.919935,-14.918476,-15.221327
290,-14.919336,-14.916911,-15.219090
291,-14.917608,-14.913411,-15.214760
292,-14.916219,-14.907534,-15.210561
293,-14.915479,-14.902042,-15.206113
294,-14.911111,-14.897046,-15.201971
295,-14.903531,-14.893314,-15.198838
296,-14.898625,-14.889994,-15.195987
297,-14.895805,-14.886223,-15.194262
298,-14.893822,-14.881318,-15.191989
299,-14.891171,-14.876446,-15.189931
300,-14.888800,-14.871275,-15.184787
301,-14.885093,-14.869834,-15.179878
302,-14.882678,-14.869879,-15.176869
303,-14.884242,-14.870183,-15.173786
304,-14.881801,-14.866997,-15.169416
305,-14.879170,-14.864082,-15.165584
306,-14.876091,-14.862711,-15.160720
307,-14.871624,-14.858977,-15.156768
308,-14.866694,-14.856286,-15.152566
309,-14.863926,-14.855629,-15.149570
310,-14.866996,-14.856561,-15.146967
311,-14.866331,-14.852664,-15.143523
312,-14.862873,-14.847700,-15.139137
313,-14.857371,-14.844391,-15.134537
314,-14.852187,-14.841138,-15.130128
315,-14.848005,-14.838728,-15.127282
316,-14.845819,-14.835711,-15.124985
317,-14.844687,-14.830597,-15.122137
318,-14.842569,-14.825640,-15.119942
319,-14.841329,-14.821360,-15.117414
320,-14.840121,-14.817659,-15.114194
321,-14.836820,-14.816487,-15.110832
322,-14.833936,-14.815537,-15.104844
323,-14.833473,-14.813685,-15.102055
324,-14.832780,-14.811176,-15.100948
325,-14.829100,-14.808599,-15.099324
326,-14.823939,-14.807437,-15.094723
327,-14.819843,-14.806338,-15.093077
328,-14.815664,-14.805291,-15.092200
329,-14.811222,-14.800638,-15.090755
330,-14.808168,-14.796605,-15.086486
331,-14.808108,-14.793046,-15.079601
332,-14.805873,-14.792134,-15.075975
333,-14.801784,-14.791628,-15.073216
334,-14.797579,-14.788772,-15.068767
335,-14.793142,-14.786354,-15.064750
336,-14.789729,-14.783638,-15.061486
337,-14.787230,-14.782608,-15.058802
338,-14.783844,-14.780041,-15.056509
339,-14.780189,-14.777427,-15.052847
340,-14.776193,-14.774706,-15.048336
341,-14.772951,-14.773877,-15.045513
342,-14.772053,-14.772843,-15.043253
343,-14.770680,-14.771591,-15.040854
344,-14.767902,-14.769011,-15.038405
345,-14.766561,-14.765951,-15.034315
346,-14.764450,-14.761406,-15.031232
347,-14.762471,-14.756184,-15.028411
348,-14.761825,-14.751572,-15.022116
349,-14.760949,-14.746457,-15.015952
350,-14.761490,-14.742135,-15.011159
351,-14.758500,-14.739559,-15.008657
352,-14.755069,-14.739650,-15.005132
353,-14.753681,-14.738660,-15.003023
354,-14.751647,-14.736288,-14.998153
355,-14.749667,-14.733283,-14.996347
356,-14.747492,-14.732167,-14.994159
357,-14.745786,-14.730307,-14.990733
358,-14.743693,-14.725774,-14.987688
359,-14.740832,-14.723133,-14.987302
360,-14.739764,-14.719410,-14.986540
361,-14.738206,-14.715104,-14.983720
362,-14.735243,-14.713680,-14.978076
363,-14.734288,-14.710670,-14.974247
364,-14.734235,-14.708986,-14.972074
365,-14.736035,-14.708542,-14.970158
366,-14.732187,-14.706487,-14.967879
367,-14.727673,-14.705906,-14.966135
368,-14.724244,-14.706856,-14.964364
369,-14.719822,-14.704131,-14.962275
370,-14.716355,-14.703847,-14.960143
371,-14.712305,-14.701823,-14.958277
372,-14.708059,-14.697894,-14.956912
373,-14.704776,-14.695029,-14.955784
374,-14.701933,-14.694705,-14.953558
375,-14.701332,-14.693222,-14.954060
376,-14.700304,-14.690338,-14.956934
377,-14.699771,-14.686950,-14.957410
378,-14.697693,-14.684562,-14.955457
379,-14.696275,-14.680900,-14.950158
380,-14.695696,-14.680146,-14.946473
381,-14.694032,-14.683033,-14.944565
382,-14.689866,-14.682722,-14.941512
383,-14.688026,-14.683032,-14.940807
384,-14.686614,-14.680815,-14.935997
385,-14.685632,-14.678319,-14.931615
386,-14.684889,-14.677594,-14.929606
387,-14.681961,-14.675171,-14.929548
388,-14.679621,-14.673207,-14.926779
389,-14.680380,-14.668397,-14.923660
390,-14.679771,-14.664904,-14.918701
391,-14.679682,-14.666532,-14.916011
392,-14.678294,-14.666884,-14.910758
393,-14.679260,-14.665415,-14.905821
394,-14.679573,-14.664186,-14.900380
395,-14.680933,-14.663633,-14.897018
396,-14.680264,-14.661331,-14.894786
397,-14.676671,-14.658045,-14.890458
398,-14.673124,-14.656467,-14.888312
399,-14.669668,-14.655064,-14.884744
400,-14.664668,-14.652957,-14.882840
401,-14.660898,-14.652774,-14.881265
402,-14.657434,-14.653535,-14.880465
403,-14.657444,-14.650347,-14.880235
404,-14.656812,-14.645691,-14.876439
405,-14.655010,-14.644296,-14.875078
406,-14.653567,-14.640998,-14.869538
407,-14.651266,-14.637011,-14.866674
408,-14.647108,-14.634178,-14.863618
409,-14.644984,-14.630768,-14.861124
410,-14.642161,-14.628884,-14.859440
411,-14.638963,-14.626092,-14.856843
412,-14.638644,-14.622938,-14.853255
413,-14.638418,-14.622987,-14.850606
414,-14.639202,-14.622036,-14.849913
415,-14.637794,-14.621353,-14.848632
416,-14.635457,-14.620875,-14.849490
417,-14.632132,-14.618782,-14.848755
418,-14.630233,-14.614903,-14.848140
419,-14.629476,-14.611161,-14.846527
420,-14.629513,-14.612048,-14.845582
421,-14.628590,-14.611286,-14.844918
422,-14.628982,-14.612499,-14.841403
423,-14.630789,-14.614117,-14.838544
424,-14.627944,-14.614688,-14.837852
425,-14.624492,-14.615307,-14.836404
426,-14.624805,-14.618413,-14.833437
427,-14.623447,-14.618686,-14.833396
428,-14.618783,-14.618318,-14.831418
429,-14.615143,-14.613091,-14.828309
430,-14.610504,-14.606892,-14.827333
431,-14.608572,-14.604186,-14.824186
432,-14.607380,-14.603199,-14.819936
433,-14.607138,-14.599211,-14.815320
434,-14.605429,-14.594543,-14.813583
435,-14.604005,-14.590429,-14.813409
436,-14.603399,-14.588056,-14.810981
437,-14.600367,-14.585700,-14.809397
438,-14.596332,-14.583704,-14.807401
439,-14.593954,-14.580757,-14.808062
440,-14.593905,-14.577387,-14.807927
441,-14.593101,-14.574831,-14.805813
442,-14.593083,-14.572508,-14.804644
443,-14.593452,-14.571205,-14.806360
444,-14.594238,-14.571568,-14.808513
445,-14.592456,-14.571837,-14.805103
446,-14.589839,-14.569204,-14.803864
447,-14.587280,-14.569387,-14.804401
448,-14.586564,-14.567343,-14.802529
449,-14.583201,-14.564849,-14.797298
450,-14.581704,-14.563318,-14.793926
451,-14.580255,-14.563153,-14.791172
452,-14.577428,-14.562367,-14.789168
453,-14.574086,-14.561849,-14.788627
454,-14.573124,-14.563179,-14.787821
455,-14.570588,-14.567349,-14.783830
456,-14.570578,-14.568112,-14.781169
457,-14.572498,-14.568131,-14.778686
458,-14.572044,-14.567458,-14.774376
459,-14.569732,-14.569875,-14.774453
460,-14.566146,-14.570086,-14.774749
461,-14.563135,-14.567553,-14.771485
462,-14.562560,-14.563233,-14.768034
463,-14.563233,-14.559809,-14.766328
464,-14.563161,-14.555616,-14.763070
465,-14.562582,-14.550605,-14.760268
466,-14.560289,-14.546386,-14.759548
467,-14.558964,-14.545109,-14.757968
468,-14.558661,-14.544112,-14.757940
469,-14.555362,-14.543467,-14.756039
470,-14.553085,-14.543532,-14.755395
471,-14.551390,-14.542341,-14.753502
472,-14.548723,-14.539185,-14.751596
473,-14.546922,-14.538056,-14.752732
474,-14.546098,-14.536836,-14.753146
475,-14.545947,-14.538347,-14.751399
476,-14.545532,-14.538521,-14.751277
477,-14.543644,-14.537646,-14.750485
478,-14.541994,-14.535089,-14.748598
479,-14.541536,-14.536180,-14.746158
480,-14.541923,-14.535066,-14.746078
481,-14.541051,-14.532119,-14.743631
482,-14.539777,-14.526595,-14.742311
483,-14.538794,-14.524207,-14.739135
484,-14.538244,-14.523242,-14.735497
485,-14.538557,-14.522013,-14.732882
486,-14.536899,-14.518680,-14.733114
487,-14.536072,-14.516839,-14.731708
488,-14.536604,-14.515608,-14.727633
489,-14.538939,-14.518703,-14.726231
490,-14.538053,-14.519058,-14.724297
491,-14.538764,-14.519331,-14.721355
492,-14.539553,-14.516563,-14.717914
493,-14.536228,-14.514591,-14.714189
494,-14.533465,-14.512703,-14.713590
495,-14.530726,-14.512691,-14.709704
496,-14.527192,-14.511378,-14.710742
497,-14.525770,-14.510446,-14.711393
498,-14.527520,-14.506801,-14.709595
499,-14.526601,-14.504437,-14.708762
500,-14.528792,-14.500714,-14.706228
501,-14.531762,-14.499020,-14.707263
502,-14.532555,-14.499538,-14.704849
503,-14.530805,-14.498741,-14.701781
504,-14.528967,-14.502689,-14.696563
505,-14.530153,-14.502826,-14.692151
506,-14.529409,-14.501200,-14.688366
507,-14.528077,-14.500914,-14.685188
508,-14.523231,-14.497951,-14.687218
509,-14.519677,-14.492015,-14.688098
510,-14.515828,-14.489369,-14.685975
511,-14.512958,-14.483026,-14.681367
512,-14.511789,-14.481826,-14.677056
513,-14.509713,-14.479492,-14.674148
514,-14.505044,-14.476976,-14.671975
515,-14.502286,-14.476526,-14.670097
516,-14.502213,-14.476383,-14.668632
517,-14.501798,-14.476419,-14.668788
518,-14.501599,-14.475699,-14.669683
519,-14.501104,-14.474416,-14.666628
520,-14.501244,-14.472971,-14.665931
521,-14.498508,-14.469586,-14.663281
522,-14.499000,-14.468775,-14.664765
523,-14.499034,-14.469691,-14.665566
524,-14.497827,-14.468861,-14.666280
525,-14.501924,-14.469330,-14.665225
526,-14.504532,-14.469127,-14.664175
527,-14.501671,-14.467774,-14.663290
528,-14.498936,-14.467687,-14.661074
529,-14.492885,-14.467848,-14.662725
530,-14.488646,-14.468595,-14.663090
531,-14.484813,-14.468658,-14.662033
532,-14.482771,-14.468003,-14.658774
533,-14.479928,-14.466678,-14.655056
534,-14.477533,-14.464138,-14.651003
535,-14.476837,-14.463236,-14.647951
536,-14.473994,-14.460504,-14.643976
537,-14.470870,-14.459120,-14.640872
538,-14.468551,-14.460981,-14.641954
539,-14.466474,-14.459044,-14.641438
540,-14.464606,-14.455837,-14.639735
541,-14.464459,-14.455847,-14.639175
542,-14.464610,-14.454523,-14.635534
543,-14.466706,-14.453724,-14.633307
544,-14.467000,-14.453215,-14.633812
545,-14.465257,-14.453190,-14.633617
546,-14.466191,-14.454622,-14.633497
547,-14.464271,-14.453843,-14.635385
548,-14.461302,-14.451223,-14.634160
549,-14.459413,-14.450863,-14.634036
550,-14.458696,-14.450826,-14.630870
551,-14.456354,-14.448513,-14.628930
552,-14.457378,-14.445550,-14.628732
553,-14.458499,-14.443955,-14.625952
554,-14.459324,-14.441509,-14.622483
555,-14.459036,-14.441224,-14.621309
556,-14.460326,-14.439170,-14.621303
557,-14.463148,-14.438485,-14.618591
558,-14.462872,-14.437098,-14.618375
559,-14.460018,-14.434213,-14.617612
560,-14.457458,-14.433905,-14.617004
561,-14.455044,-14.434436,-14.617247
562,-14.451122,-14.434749,-14.614459
563,-14.450526,-14.434824,-14.611225
564,-14.450709,-14.435731,-14.609653
565,-14.449390,-14.435325,-14.609649
566,-14.451198,-14.434050,-14.608255
567,-14.450796,-14.435194,-14.604954
568,-14.449443,-14.435448,-14.603086
569,-14.448717,-14.437460,-14.601652
570,-14.447747,-14.438765,-14.603111
571,-14.447870,-14.440784,-14.603026
572,-14.448197,-14.440654,-14.601745
573,-14.447692,-14.438962,-14.600442
574,-14.448050,-14.435861,-14.601625
575,-14.448847,-14.432924,-14.600896
576,-14.450488,-14.430531,-14.599032
577,-14.449382,-14.430052,-14.599175
578,-14.447947,-14.430105,-14.598701
579,-14.447301,-14.429124,-14.594090
580,-14.447406,-14.429558,-14.591882
581,-14.447079,-14.428931,-14.589455
582,-14.446358,-14.429434,-14.589786
583,-14.445060,-14.427852,-14.589470
584,-14.443589,-14.428558,-14.589953
585,-14.444167,-14.429533,-14.589641
586,-14.442886,-14.430261,-14.590464
587,-14.440484,-14.429840,-14.594007
588,-14.439709,-14.431538,-14.594247
589,-14.439201,-14.430606,-14.593692
590,-14.442981,-14.428061,-14.594892
591,-14.446938,-14.422808,-14.593856
592,-14.445727,-14.423616,-14.594522
593,-14.441784,-14.427269,-14.594144
594,-14.439537,-14.429648,-14.589625
595,-14.437406,-14.430140,-14.586292
596,-14.434612,-14.429210,-14.581832
597,-14.433599,-14.428442,-14.582987
598,-14.432188,-14.429782,-14.583397
599,-14.431721,-14.428318,-14.584560
600,-14.431816,-14.428495,-14.585980
601,-14.430160,-14.428118,-14.585660
602,-14.429614,-14.428489,-14.579440
603,-14.427886,-14.430921,-14.578732
604,-14.426024,-14.432665,-14.575331
605,-14.424097,-14.429941,-14.570607
606,-14.423662,-14.426177,-14.568316
607,-14.423338,-14.421046,-14.567785
608,-14.426004,-14.417832,-14.568825
609,-14.425610,-14.416552,-14.570562
610,-14.425903,-14.416546,-14.572026
611,-14.425732,-14.415470,-14.570802
612,-14.425419,-14.412215,-14.570913
613,-14.425067,-14.409718,-14.569297
614,-14.421005,-14.408652,-14.569392
615,-14.419224,-14.405801,-14.570846
616,-14.416189,-14.402151,-14.571511
617,-14.415739,-14.399554,-14.567560
618,-14.413379,-14.400671,-14.566260
619,-14.412520,-14.400681,-14.563355
620,-14.410247,-14.398120,-14.560454
621,-14.407312,-14.396955,-14.557005
622,-14.407680,-14.398026,-14.554019
623,-14.407116,-14.400447,-14.552719
624,-14.403595,-14.401958,-14.552818
625,-14.401711,-14.401104,-14.555997
626,-14.401722,-14.398762,-14.558341
627,-14.401309,-14.395700,-14.558114
628,-14.399379,-14.395270,-14.555015
629,-14.397364,-14.394750,-14.551511
630,-14.395125,-14.394228,-14.550096
631,-14.394474,-14.394723,-14.546401
632,-14.394844,-14.394193,-14.547361
633,-14.393396,-14.394918,-14.549523
634,-14.391008,-14.393532,-14.547670
635,-14.388982,-14.389084,-14.545398
636,-14.387681,-14.386468,-14.542181
637,-14.386218,-14.383282,-14.543241
638,-14.382789,-14.380623,-14.544472
639,-14.381429,-14.383085,-14.542985
640,-14.380178,-14.384723,-14.541458
641,-14.379086,-14.383562,-14.541892
642,-14.377811,-14.380234,-14.541802
643,-14.378443,-14.379171,-14.540368
644,-14.379355,-14.377961,-14.542060
645,-14.379666,-14.375567,-14.543196
646,-14.378388,-14.374210,-14.545991
647,-14.375498,-14.374638,-14.545981
648,-14.374300,-14.377548,-14.545964
649,-14.374065,-14.380672,-14.546826
650,-14.375137,-14.384113,-14.542621
651,-14.376545,-14.383836,-14.537457
652,-14.378390,-14.385959,-14.534272
653,-14.378033,-14.388787,-14.532791
654,-14.375137,-14.388573,-14.531908
655,-14.374713,-14.385907,-14.530019
656,-14.376599,-14.379954,-14.531223
657,-14.377034,-14.378526,-14.533264
658,-14.377495,-14.378468,-14.531712
659,-14.378841,-14.377045,-14.530658
660,-14.378190,-14.373007,-14.529320
661,-14.379328,-14.368150,-14.529352
662,-14.379442,-14.366849,-14.526947
663,-14.378574,-14.367510,-14.528693
664,-14.375037,-14.368623,-14.531250
665,-14.375581,-14.370266,-14.527900
666,-14.375926,-14.370885,-14.526403
667,-14.376224,-14.372074,-14.523938
668,-14.374967,-14.370499,-14.522931
669,-14.375786,-14.368287,-14.527123
670,-14.376303,-14.369725,-14.527738
671,-14.377070,-14.366856,-14.529026
672,-14.377874,-14.364879,-14.527796
673,-14.378580,-14.365686,-14.529870
674,-14.377847,-14.366637,-14.532704
675,-14.375006,-14.367710,-14.528768
676,-14.374200,-14.368887,-14.529844
677,-14.375253,-14.366455,-14.529371
678,-14.375042,-14.363477,-14.525914
679,-14.375577,-14.361431,-14.524752
680,-14.375696,-14.360408,-14.524948
681,-14.372857,-14.360555,-14.521432
682,-14.372097,-14.358905,-14.523202
683,-14.369986,-14.359215,-14.525293
684,-14.368762,-14.357113,-14.523863
685,-14.367050,-14.356256,-14.519730
686,-14.366374,-14.357209,-14.513592
687,-14.366465,-14.355868,-14.509447
688,-14.364338,-14.355316,-14.505214
689,-14.362782,-14.350990,-14.502243
690,-14.361276,-14.348129,-14.498807
691,-14.359766,-14.346921,-14.496693
692,-14.359741,-14.344936,-14.496782
693,-14.361015,-14.341985,-14.496339
694,-14.363258,-14.340967,-14.497532
695,-14.362305,-14.339364,-14.498056
696,-14.361159,-14.337335,-14.495743
697,-14.360289,-14.338427,-14.495121
