Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
295,-16.617812,-16.704107,-17.520638
296,-16.618123,-16.700672,-17.505807
297,-16.620285,-16.701962,-17.510950
298,-16.620354,-16.698072,-17.506691
299,-16.613959,-16.702528,-17.506819
300,-16.613820,-16.701545,-17.499732
301,-16.612433,-16.693903,-17.501145
302,-16.608219,-16.698972,-17.508495
303,-16.615577,-16.706071,-17.507067
304,-16.622548,-16.696942,-17.504802
305,-16.623075,-16.699149,-17.502973
306,-16.621874,-16.700388,-17.488118
307,-16.615874,-16.691385,-17.492443
308,-16.615472,-16.691890,-17.482491
309,-16.623160,-16.684067,-17.478354
310,-16.622098,-16.682494,-17.483906
311,-16.621272,-16.677615,-17.490629
312,-16.625481,-16.677908,-17.492468
313,-16.626691,-16.684206,-17.474787
314,-16.621430,-16.675620,-17.469659
315,-16.615107,-16.679002,-17.468596
316,-16.616815,-16.680133,-17.468154
317,-16.621449,-16.682713,-17.457660
318,-16.607265,-16.683779,-17.439076
319,-16.609159,-16.684973,-17.445239
320,-16.610470,-16.687657,-17.445973
321,-16.610546,-16.687698,-17.433610
322,-16.608539,-16.678282,-17.432861
323,-16.607009,-16.676266,-17.429478
324,-16.600412,-16.679452,-17.425363
325,-16.598113,-16.677291,-17.418399
326,-16.594636,-16.682531,-17.413509
327,-16.594043,-16.677223,-17.412537
328,-16.594283,-16.673360,-17.404488
329,-16.597009,-16.673156,-17.390672
330,-16.592417,-16.681005,-17.396771
331,-16.596047,-16.688128,-17.401055
332,-16.593324,-16.690084,-17.397080
333,-16.596917,-16.693537,-17.390795
334,-16.599789,-16.696373,-17.394825
335,-16.605797,-16.695082,-17.402017
336,-16.602868,-16.695013,-17.396401
337,-16.598822,-16.690936,-17.396417
338,-16.604944,-16.701130,-17.392667
339,-16.604404,-16.693563,-17.393970
340,-16.603734,-16.691889,-17.383332
341,-16.611055,-16.695547,-17.375169
342,-16.606255,-16.685893,-17.373035
343,-16.606609,-16.679927,-17.380402
344,-16.606430,-16.680083,-17.370853
345,-16.611894,-16.679291,-17.370539
346,-16.612111,-16.674991,-17.364483
347,-16.608246,-16.672330,-17.363912
348,-16.609365,-16.675240,-17.360606
349,-16.606710,-16.677551,-17.353080
350,-16.604728,-16.680488,-17.355716
351,-16.599021,-16.680897,-17.357173
352,-16.598905,-16.682781,-17.359344
353,-16.593722,-16.681253,-17.355999
354,-16.595950,-16.684337,-17.343429
355,-16.597852,-16.672887,-17.343663
356,-16.600989,-16.674756,-17.336579
357,-16.596945,-16.677596,-17.340289
358,-16.598233,-16.674010,-17.335589
359,-16.594680,-16.667315,-17.329102
360,-16.594954,-16.666002,-17.331036
361,-16.593570,-16.670298,-17.331948
362,-16.593468,-16.663843,-17.336792
363,-16.587437,-16.656997,-17.321737
364,-16.595178,-16.661708,-17.321623
365,-16.590862,-16.654463,-17.321147
366,-16.591846,-16.652655,-17.317898
367,-16.591951,-16.654765,-17.315400
368,-16.587751,-16.660985,-17.313933
369,-16.589865,-16.653326,-17.318145
370,-16.584902,-16.651827,-17.310784
371,-16.593621,-16.663807,-17.313237
372,-16.593120,-16.669674,-17.310563
373,-16.589040,-16.668229,-17.309986
374,-16.594253,-16.664994,-17.313074
375,-16.603366,-16.660907,-17.307587
376,-16.596695,-16.665300,-17.305875
377,-16.594437,-16.663967,-17.296302
378,-16.598296,-16.665006,-17.289959
379,-16.590528,-16.666214,-17.282996
380,-16.581492,-16.658616,-17.289650
381,-16.582121,-16.651285,-17.287128
382,-16.581929,-16.652135,-17.292573
383,-16.585101,-16.651629,-17.284840
384,-16.594872,-16.650273,-17.282544
385,-16.590463,-16.643767,-17.285385
386,-16.579867,-16.638514,-17.288388
387,-16.572903,-16.641755,-17.286216
388,-16.573944,-16.641834,-17.281557
389,-16.571097,-16.642771,-17.281276
390,-16.569731,-16.641846,-17.280012
391,-16.575382,-16.649105,-17.278285
392,-16.571827,-16.648390,-17.265766
393,-16.573831,-16.642003,-17.263882
394,-16.574943,-16.650951,-17.264471
395,-16.572919,-16.646735,-17.261560
396,-16.573118,-16.649280,-17.255449
397,-16.580008,-16.651479,-17.241700
398,-16.577493,-16.656748,-17.247316
399,-16.573218,-16.660790,-17.238148
400,-16.575064,-16.666023,-17.242267
401,-16.574109,-16.657648,-17.241514
402,-16.576647,-16.652363,-17.238822
403,-16.580444,-16.654691,-17.231999
404,-16.578650,-16.646249,-17.234368
405,-16.581585,-16.648759,-17.242215
406,-16.573729,-16.651379,-17.241290
407,-16.569814,-16.647175,-17.231706
408,-16.567583,-16.641625,-17.226814
409,-16.570066,-16.640383,-17.227116
410,-16.565010,-16.643241,-17.228487
411,-16.572422,-16.642100,-17.222204
412,-16.571641,-16.634804,-17.226144
413,-16.578502,-16.632714,-17.207086
414,-16.571134,-16.631949,-17.211077
415,-16.563755,-16.641483,-17.204884
416,-16.575277,-16.637502,-17.206148
417,-16.567748,-16.641361,-17.201725
418,-16.574366,-16.642230,-17.197916
419,-16.579102,-16.644125,-17.199671
420,-16.579809,-16.644957,-17.195233
421,-16.572442,-16.642121,-17.189374
422,-16.564334,-16.638155,-17.176774
423,-16.563429,-16.637458,-17.181659
424,-16.557342,-16.638838,-17.191571
425,-16.561078,-16.635123,-17.191861
426,-16.562599,-16.635011,-17.184652
427,-16.566323,-16.626780,-17.188873
428,-16.561549,-16.626852,-17.181351
429,-16.573939,-16.623751,-17.181795
430,-16.575003,-16.622410,-17.185093
431,-16.573181,-16.628699,-17.185227
432,-16.571130,-16.633430,-17.181083
433,-16.568785,-16.629456,-17.185042
434,-16.569132,-16.625771,-17.177313
435,-16.567345,-16.623022,-17.181896
436,-16.568677,-16.637431,-17.183387
437,-16.575660,-16.640133,-17.178043
438,-16.573841,-16.645877,-17.174997
439,-16.572748,-16.636742,-17.179433
440,-16.581104,-16.635125,-17.173011
441,-16.576011,-16.631952,-17.174764
442,-16.567923,-16.629084,-17.171796
443,-16.566061,-16.629438,-17.167818
444,-16.557649,-16.624356,-17.162339
445,-16.561131,-16.628496,-17.174154
446,-16.559006,-16.628724,-17.173024
447,-16.555112,-16.627282,-17.170839
448,-16.553562,-16.628809,-17.164415
449,-16.555228,-16.618759,-17.165040
450,-16.560313,-16.630441,-17.166593
451,-16.559438,-16.631125,-17.160652
452,-16.557963,-16.624798,-17.153312
453,-16.561786,-16.624860,-17.153456
454,-16.555707,-16.617070,-17.149387
455,-16.550763,-16.620621,-17.146567
456,-16.548544,-16.620760,-17.152626
457,-16.546818,-16.617653,-17.148271
458,-16.550881,-16.607421,-17.149801
459,-16.558141,-16.604775,-17.144351
460,-16.560324,-16.607704,-17.148106
461,-16.559007,-16.614838,-17.134477
462,-16.547767,-16.615675,-17.127843
463,-16.546277,-16.623462,-17.124949
464,-16.550185,-16.623272,-17.117589
465,-16.543598,-16.623594,-17.110966
466,-16.552875,-16.618847,-17.109568
467,-16.548241,-16.626886,-17.117232
468,-16.543804,-16.617305,-17.127343
469,-16.543580,-16.619821,-17.120273
470,-16.542173,-16.620137,-17.125082
471,-16.546915,-16.615633,-17.133096
472,-16.549513,-16.617085,-17.131680
473,-16.546119,-16.615630,-17.136502
474,-16.542476,-16.617650,-17.134460
475,-16.546280,-16.615440,-17.136964
476,-16.540969,-16.619490,-17.127484
477,-16.540241,-16.623503,-17.123584
478,-16.551166,-16.613006,-17.127540
479,-16.541802,-16.611951,-17.126880
480,-16.539093,-16.612405,-17.131168
481,-16.541836,-16.602830,-17.127991
482,-16.540602,-16.608148,-17.126663
483,-16.537937,-16.607205,-17.124142
484,-16.538900,-16.603437,-17.115861
485,-16.531984,-16.592374,-17.105612
486,-16.539968,-16.593981,-17.101502
487,-16.537838,-16.598964,-17.100756
488,-16.539557,-16.596077,-17.095397
489,-16.539685,-16.602985,-17.089158
490,-16.544999,-16.609473,-17.092165
491,-16.551714,-16.605189,-17.090203
492,-16.549299,-16.600584,-17.088559
493,-16.539134,-16.603897,-17.094891
494,-16.540549,-16.603910,-17.089341
495,-16.539748,-16.606427,-17.083059
496,-16.541894,-16.609612,-17.081561
497,-16.542137,-16.606983,-17.078172
498,-16.539476,-16.606377,-17.086099
499,-16.540083,-16.602484,-17.083518
500,-16.553760,-16.598616,-17.075550
501,-16.552759,-16.606771,-17.078455
502,-16.552939,-16.600928,-17.079378
503,-16.553326,-16.604668,-17.082862
504,-16.552125,-16.609865,-17.080686
505,-16.552251,-16.604844,-17.079212
506,-16.552604,-16.606468,-17.077647
507,-16.546528,-16.604641,-17.074559
508,-16.544612,-16.598228,-17.065196
509,-16.541007,-16.602294,-17.059986
510,-16.544111,-16.608362,-17.051371
511,-16.544639,-16.611867,-17.048025
512,-16.545074,-16.608196,-17.054515
513,-16.544138,-16.607381,-17.059786
514,-16.540413,-16.612358,-17.064083
515,-16.546494,-16.612223,-17.065483
516,-16.544824,-16.618335,-17.064511
517,-16.546426,-16.612946,-17.059036
518,-16.547550,-16.609585,-17.065572
519,-16.541981,-16.616044,-17.065957
520,-16.544828,-16.618403,-17.064470
521,-16.544419,-16.613263,-17.058188
522,-16.549286,-16.605967,-17.066816
523,-16.545003,-16.604828,-17.053685
524,-16.546071,-16.602295,-17.053236
525,-16.548784,-16.599297,-17.043384
526,-16.561125,-16.599488,-17.035098
527,-16.566370,-16.597417,-17.024256
528,-16.555789,-16.600842,-17.022000
529,-16.557686,-16.596970,-17.022813
530,-16.563608,-16.590096,-17.016245
531,-16.559350,-16.591544,-17.021626
532,-16.554307,-16.593556,-17.025361
533,-16.555589,-16.594778,-17.021870
534,-16.550751,-16.592854,-17.015963
535,-16.551135,-16.590008,-17.015810
536,-16.549844,-16.591456,-17.025440
537,-16.551463,-16.591091,-17.021581
538,-16.547621,-16.600048,-17.018718
539,-16.542070,-16.595743,-17.026116
540,-16.542238,-16.599904,-17.033555
541,-16.538054,-16.593954,-17.031606
542,-16.543975,-16.602950,-17.031140
543,-16.547342,-16.609329,-17.033150
544,-16.536092,-16.606853,-17.023624
545,-16.523445,-16.600636,-17.016859
546,-16.533894,-16.595409,-17.022397
547,-16.543623,-16.596594,-17.017478
548,-16.543994,-16.595973,-17.019445
549,-16.541506,-16.597320,-17.020367
550,-16.539854,-16.592212,-17.026235
551,-16.540820,-16.601653,-17.035974
552,-16.544995,-16.595198,-17.036419
553,-16.542576,-16.588606,-17.034513
554,-16.541838,-16.584125,-17.033650
555,-16.540983,-16.586498,-17.035120
556,-16.537371,-16.591831,-17.025836
557,-16.526952,-16.586301,-17.027667
558,-16.523973,-16.589279,-17.030018
559,-16.516030,-16.591160,-17.028253
560,-16.517768,-16.590793,-17.023262
561,-16.520318,-16.594156,-17.015698
562,-16.520007,-16.593783,-17.013781
563,-16.517324,-16.593434,-17.009579
564,-16.515645,-16.593666,-17.017312
565,-16.524581,-16.587615,-17.015416
566,-16.526138,-16.584495,-17.009995
567,-16.534139,-16.587536,-17.013351
568,-16.525426,-16.584825,-17.003538
569,-16.531861,-16.589562,-17.004631
570,-16.534760,-16.595741,-17.001619
571,-16.526545,-16.589502,-17.003944
572,-16.526553,-16.586758,-17.007315
573,-16.532164,-16.587891,-17.002905
574,-16.527588,-16.585585,-16.989015
575,-16.526613,-16.580532,-16.982058
576,-16.524296,-16.578010,-16.985828
577,-16.526383,-16.578298,-16.983419
578,-16.524514,-16.577266,-16.981601
579,-16.524107,-16.578044,-16.989386
580,-16.523898,-16.571377,-16.979552
581,-16.522658,-16.574788,-16.979529
582,-16.528439,-16.570057,-16.983444
583,-16.534148,-16.570392,-16.983066
584,-16.536197,-16.578525,-16.988571
585,-16.536878,-16.573465,-16.986145
586,-16.536356,-16.573428,-16.986886
587,-16.542973,-16.573180,-16.987310
588,-16.537992,-16.573042,-16.979999
589,-16.543866,-16.571068,-16.979057
590,-16.542000,-16.566539,-16.985842
591,-16.542954,-16.579403,-16.992430
592,-16.547724,-16.577285,-16.986859
593,-16.541625,-16.575451,-16.979396
594,-16.532633,-16.577910,-16.983038
595,-16.532748,-16.569511,-16.969976
596,-16.530663,-16.574903,-16.974304
597,-16.534596,-16.577491,-16.971718
598,-16.525106,-16.569415,-16.969229
599,-16.518730,-16.563069,-16.965450
600,-16.513171,-16.560990,-16.965196
601,-16.524151,-16.560787,-16.970774
602,-16.521683,-16.564211,-16.967147
603,-16.525474,-16.566314,-16.965218
604,-16.526387,-16.571403,-16.969660
605,-16.531053,-16.577513,-16.972326
606,-16.531839,-16.577006,-16.967868
607,-16.524668,-16.579818,-16.975524
608,-16.519118,-16.577461,-16.972615
609,-16.520780,-16.569777,-16.970059
610,-16.518225,-16.574228,-16.962357
611,-16.516250,-16.566775,-16.959021
612,-16.517255,-16.564644,-16.956540
613,-16.521411,-16.566227,-16.952607
614,-16.522917,-16.561311,-16.942752
615,-16.522339,-16.563921,-16.948893
616,-16.521303,-16.561538,-16.952288
617,-16.519249,-16.559968,-16.951123
618,-16.514773,-16.560531,-16.953651
619,-16.518375,-16.561681,-16.963694
620,-16.519667,-16.562445,-16.949607
621,-16.525060,-16.562790,-16.947595
622,-16.521471,-16.570739,-16.954360
623,-16.516857,-16.567678,-16.952312
624,-16.518709,-16.567038,-16.939389
625,-16.514993,-16.565394,-16.942228
626,-16.520477,-16.559430,-16.936862
627,-16.519336,-16.561676,-16.938168
628,-16.524579,-16.566394,-16.943999
629,-16.522916,-16.565376,-16.942006
630,-16.519141,-16.569009,-16.937061
631,-16.527655,-16.567529,-16.935761
632,-16.535083,-16.562655,-16.933497
633,-16.532929,-16.561651,-16.932140
634,-16.532557,-16.556232,-16.928318
635,-16.531650,-16.561473,-16.934746
636,-16.532800,-16.564114,-16.931669
637,-16.536280,-16.553774,-16.922021
638,-16.537142,-16.557880,-16.916701
639,-16.531818,-16.555049,-16.916310
640,-16.520828,-16.560851,-16.920113
641,-16.520905,-16.557312,-16.916162
642,-16.519035,-16.562534,-16.911536
643,-16.523046,-16.570923,-16.917218
644,-16.522945,-16.568349,-16.919487
645,-16.524801,-16.568184,-16.923729
646,-16.527023,-16.570136,-16.911352
647,-16.530001,-16.568305,-16.904272
648,-16.523430,-16.570888,-16.913738
649,-16.528992,-16.574380,-16.914961
650,-16.528885,-16.576312,-16.907265
651,-16.522141,-16.575943,-16.906237
652,-16.521206,-16.568982,-16.913382
653,-16.524533,-16.574082,-16.914028
654,-16.511603,-16.572452,-16.915504
655,-16.514352,-16.569731,-16.917066
656,-16.514631,-16.575947,-16.911698
657,-16.518918,-16.569367,-16.908519
658,-16.528823,-16.570484,-16.909026
659,-16.520475,-16.574742,-16.917166
660,-16.510699,-16.572597,-16.914386
661,-16.511547,-16.568707,-16.919050
662,-16.511359,-16.567795,-16.917507
663,-16.516771,-16.563821,-16.916265
664,-16.522387,-16.574170,-16.901770
665,-16.526880,-16.564936,-16.909296
666,-16.521698,-16.559129,-16.901517
667,-16.517891,-16.557959,-16.909029
668,-16.512459,-16.559284,-16.905390
669,-16.513799,-16.568308,-16.905371
670,-16.521906,-16.567885,-16.892668
671,-16.525125,-16.561318,-16.889928
672,-16.522950,-16.560650,-16.891439
673,-16.513465,-16.560700,-16.893861
674,-16.513571,-16.568984,-16.893302
675,-16.505512,-16.567170,-16.890347
676,-16.507418,-16.571177,-16.880466
677,-16.498746,-16.571197,-16.878176
678,-16.497399,-16.564475,-16.883093
679,-16.490543,-16.564794,-16.874348
680,-16.492473,-16.563025,-16.874722
681,-16.493358,-16.560706,-16.883061
682,-16.492554,-16.556794,-16.888785
683,-16.496174,-16.557371,-16.881206
684,-16.492895,-16.558680,-16.884854
685,-16.493548,-16.564595,-16.888940
686,-16.495216,-16.567413,-16.887948
687,-16.495437,-16.569185,-16.877356
688,-16.503477,-16.565925,-16.885448
689,-16.500972,-16.567505,-16.886402
690,-16.500123,-16.563309,-16.889959
691,-16.500776,-16.563420,-16.880177
692,-16.511139,-16.545292,-16.875063
693,-16.515174,-16.547877,-16.880723
694,-16.513579,-16.551937,-16.879534
695,-16.504282,-16.547164,-16.878027
696,-16.500490,-16.547549,-16.877714
