Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
1,-35.808038,-31.248253,-52.721552
2,-23.749328,-22.501755,-42.901286
3,-20.234804,-19.824604,-37.389090
4,-19.110838,-18.882968,-33.923480
5,-18.695694,-18.496878,-31.594866
6,-18.514108,-18.305912,-29.939852
7,-18.412399,-18.190965,-28.707181
8,-18.341490,-18.106251,-27.742023
9,-18.281395,-18.032471,-27.008934
10,-18.223511,-17.963660,-26.394814
11,-18.165737,-17.896931,-25.904455
12,-18.109261,-17.830239,-25.453934
13,-18.049828,-17.763566,-25.075336
14,-17.990718,-17.697545,-24.708240
15,-17.931126,-17.632623,-24.403977
16,-17.871986,-17.568928,-24.088435
17,-17.811293,-17.507486,-23.809498
18,-17.750542,-17.446436,-23.559883
19,-17.688562,-17.387280,-23.334758
20,-17.629140,-17.330558,-23.118544
21,-17.572362,-17.273774,-22.901847
22,-17.514235,-17.216954,-22.721774
23,-17.455970,-17.164979,-22.539124
24,-17.398827,-17.112320,-22.393369
25,-17.343897,-17.062994,-22.225865
26,-17.291481,-17.015835,-22.081831
27,-17.241032,-16.968773,-21.931171
28,-17.191254,-16.922760,-21.783244
29,-17.141880,-16.878796,-21.656588
30,-17.096969,-16.836704,-21.532839
31,-17.050926,-16.795216,-21.396151
32,-17.008452,-16.755194,-21.300857
33,-16.965473,-16.715669,-21.177267
34,-16.926008,-16.680380,-21.084698
35,-16.886930,-16.643471,-20.988721
36,-16.848742,-16.610117,-20.908970
37,-16.808814,-16.576211,-20.790001
38,-16.773633,-16.543873,-20.731723
39,-16.738615,-16.513168,-20.658403
40,-16.707825,-16.481380,-20.599231
41,-16.675190,-16.450549,-20.508857
42,-16.644018,-16.423844,-20.432884
43,-16.615456,-16.397740,-20.346324
44,-16.587334,-16.371603,-20.294298
45,-16.559345,-16.342829,-20.242736
46,-16.532578,-16.318794,-20.181740
47,-16.506171,-16.295414,-20.118756
48,-16.482418,-16.272077,-20.065393
49,-16.458067,-16.250095,-20.015004
50,-16.433917,-16.227769,-19.959313
51,-16.411277,-16.207884,-19.917600
52,-16.389306,-16.188029,-19.870265
53,-16.368242,-16.168068,-19.806036
54,-16.348360,-16.147239,-19.720129
55,-16.328545,-16.130248,-19.678645
56,-16.308743,-16.112769,-19.645908
57,-16.287546,-16.095706,-19.601220
58,-16.272330,-16.078603,-19.576926
59,-16.253960,-16.063955,-19.529998
60,-16.237128,-16.047813,-19.477995
61,-16.222986,-16.033215,-19.461995
62,-16.208666,-16.019829,-19.431003
63,-16.192499,-16.006626,-19.394125
64,-16.177472,-15.994994,-19.357489
65,-16.161811,-15.979891,-19.325663
66,-16.148446,-15.966510,-19.294700
67,-16.133776,-15.956809,-19.255266
68,-16.118909,-15.945922,-19.230141
69,-16.106704,-15.932905,-19.220216
70,-16.095536,-15.922483,-19.177678
71,-16.083978,-15.911797,-19.158650
72,-16.071678,-15.901977,-19.117634
73,-16.060827,-15.892776,-19.089763
74,-16.051367,-15.884207,-19.085992
75,-16.041692,-15.876263,-19.055084
76,-16.031530,-15.865571,-19.040970
77,-16.022114,-15.859306,-19.005496
78,-16.011590,-15.852955,-19.002840
79,-16.002625,-15.842805,-18.982204
80,-15.994777,-15.836084,-18.963504
81,-15.985821,-15.829533,-18.936614
82,-15.976309,-15.821040,-18.913266
83,-15.967323,-15.814429,-18.914281
84,-15.959441,-15.808412,-18.900111
85,-15.952045,-15.801587,-18.882285
86,-15.943210,-15.795547,-18.867985
87,-15.937264,-15.790513,-18.859011
88,-15.928558,-15.785566,-18.835492
89,-15.923057,-15.781266,-18.836946
90,-15.915532,-15.773864,-18.807359
91,-15.909790,-15.766918,-18.813455
92,-15.902518,-15.761746,-18.797423
93,-15.897694,-15.754468,-18.788079
94,-15.891092,-15.749650,-18.777895
95,-15.884504,-15.745006,-18.777312
96,-15.879670,-15.743667,-18.754276
97,-15.873856,-15.739804,-18.738583
98,-15.868875,-15.735356,-18.708190
99,-15.862233,-15.731537,-18.735950
100,-15.858307,-15.726457,-18.710185
101,-15.852742,-15.723660,-18.705565
102,-15.847442,-15.721107,-18.697762
103,-15.843313,-15.715681,-18.680818
104,-15.837531,-15.712991,-18.667600
105,-15.831528,-15.709191,-18.676839
106,-15.826596,-15.705751,-18.666136
107,-15.823358,-15.702908,-18.650942
108,-15.819716,-15.698264,-18.649982
109,-15.817843,-15.695828,-18.639322
