0.5,-0.010,1.5,5.86711e-05,0.49832,0.48846,0.36634,0.74747,1.66461,0.67857,0.25446,1.24846,-0.05288
0.5,-0.010,1.6,6.41159e-05,0.61301,0.51737,0.44149,1.04621,1.79136,0.69474,0.29642,1.52863,-0.25614
0.5,-0.010,1.7,6.74599e-05,0.74085,0.54445,0.52448,1.42737,1.92935,0.70909,0.34154,1.85861,-0.62925
0.5,-0.010,1.8,6.89099e-05,0.88070,0.56926,0.61480,1.90230,2.07757,0.72156,0.38964,2.24377,-1.26494
0.5,-0.010,1.9,6.88300e-05,1.03144,0.59162,0.71191,2.48234,2.23512,0.73224,0.44056,2.68959,-2.29005
0.5,-0.010,2.0,6.76127e-05,1.19216,0.61154,0.81539,3.17909,2.40132,0.74128,0.49419,3.20176,-3.87382
0.5,-0.010,2.1,6.56088e-05,1.36210,0.62917,0.92488,4.00457,2.57566,0.74888,0.55043,3.78622,-6.23784
0.5,-0.010,2.2,6.31016e-05,1.54070,0.64469,1.04010,4.97132,2.75778,0.75525,0.60923,4.44922,-9.66760
0.5,-0.010,2.3,6.03053e-05,1.72756,0.65834,1.16087,6.09251,2.94746,0.76057,0.67057,5.19735,-14.52614
0.5,-0.010,2.4,5.73754e-05,1.92239,0.67033,1.28703,7.38199,3.14455,0.76500,0.73440,6.03753,-21.26969
0.5,-0.010,2.5,5.44200e-05,2.12502,0.68087,1.41848,8.85425,3.34899,0.76870,0.80073,6.97706,-30.46568
