0.5,-2.0000,0.001000,1.77694e-11,0.000001,0.014209,0.000000,0.000000,1.000001,0.119203,0.000000,0.000000,1.00000,0.00028
0.5,-2.0000,0.002000,7.10778e-11,0.000001,0.014209,0.000000,0.000000,1.000001,0.119203,0.000000,0.000001,1.00000,0.00028
0.5,-2.0000,0.003000,1.59925e-10,0.000001,0.014209,0.000000,0.000000,1.000001,0.119203,0.000000,0.000003,1.00000,0.00028
0.5,-2.0000,0.004000,2.84312e-10,0.000001,0.014209,0.000000,0.000000,1.000001,0.119203,0.000000,0.000005,1.00000,0.00028
0.5,-2.0000,0.005000,4.44239e-10,0.000001,0.014209,0.000000,0.000000,1.000002,0.119203,0.000000,0.000008,1.00000,0.00028
0.5,-2.0000,0.006000,6.39705e-10,0.000001,0.014210,0.000000,0.000000,1.000002,0.119204,0.000001,0.000012,1.00000,0.00028
0.5,-2.0000,0.007000,8.70713e-10,0.000001,0.014210,0.000000,0.000000,1.000002,0.119204,0.000001,0.000016,1.00000,0.00028
0.5,-2.0000,0.008000,1.13726e-09,0.000001,0.014210,0.000000,0.000000,1.000003,0.119205,0.000001,0.000021,1.00000,0.00028
0.5,-2.0000,0.009000,1.43935e-09,0.000001,0.014210,0.000000,0.000000,1.000004,0.119205,0.000002,0.000027,1.00000,0.00028
0.5,-2.0000,0.010000,1.77699e-09,0.000001,0.014210,0.000000,0.000000,1.000004,0.119206,0.000002,0.000033,1.00000,0.00028
0.5,-2.0000,0.011000,2.15016e-09,0.000001,0.014210,0.000001,0.000000,1.000005,0.119206,0.000002,0.000040,1.00000,0.00028
0.5,-2.0000,0.012000,2.55889e-09,0.000002,0.014210,0.000001,0.000000,1.000006,0.119207,0.000003,0.000048,0.99999,0.00028
0.5,-2.0000,0.013000,3.00315e-09,0.000002,0.014211,0.000001,0.000000,1.000007,0.119208,0.000003,0.000056,0.99999,0.00028
0.5,-2.0000,0.014000,3.48297e-09,0.000002,0.014211,0.000001,0.000000,1.000008,0.119209,0.000004,0.000065,0.99999,0.00028
0.5,-2.0000,0.015000,3.99833e-09,0.000002,0.014211,0.000001,0.000000,1.000009,0.119210,0.000004,0.000075,0.99999,0.00028
0.5,-2.0000,0.016000,4.54925e-09,0.000002,0.014211,0.000001,0.000000,1.000010,0.119211,0.000005,0.000085,0.99999,0.00028
0.5,-2.0000,0.017000,5.13571e-09,0.000002,0.014211,0.000001,0.000000,1.000011,0.119212,0.000006,0.000096,0.99999,0.00028
0.5,-2.0000,0.018000,5.75773e-09,0.000002,0.014212,0.000002,0.000000,1.000012,0.119213,0.000006,0.000108,0.99999,0.00028
0.5,-2.0000,0.019000,6.41531e-09,0.000003,0.014212,0.000002,0.000000,1.000014,0.119214,0.000007,0.000120,0.99999,0.00028
0.5,-2.0000,0.020000,7.10844e-09,0.000003,0.014212,0.000002,0.000000,1.000015,0.119216,0.000008,0.000133,0.99999,0.00028
0.5,-2.0000,0.021000,7.83713e-09,0.000003,0.014213,0.000002,0.000000,1.000017,0.119217,0.000009,0.000147,0.99998,0.00028
0.5,-2.0000,0.022000,8.60138e-09,0.000003,0.014213,0.000002,0.000000,1.000019,0.119218,0.000010,0.000161,0.99998,0.00028
0.5,-2.0000,0.023000,9.40119e-09,0.000003,0.014213,0.000003,0.000000,1.000020,0.119220,0.000011,0.000176,0.99998,0.00028
0.5,-2.0000,0.024000,1.02366e-08,0.000004,0.014214,0.000003,0.000000,1.000022,0.119221,0.000011,0.000192,0.99998,0.00028
0.5,-2.0000,0.025000,1.11075e-08,0.000004,0.014214,0.000003,0.000000,1.000024,0.119223,0.000012,0.000208,0.99998,0.00028
0.5,-2.0000,0.026000,1.20140e-08,0.000004,0.014215,0.000003,0.000000,1.000026,0.119225,0.000013,0.000225,0.99998,0.00028
0.5,-2.0000,0.027000,1.29561e-08,0.000004,0.014215,0.000003,0.000000,1.000028,0.119227,0.000014,0.000243,0.99997,0.00028
0.5,-2.0000,0.028000,1.39338e-08,0.000004,0.014215,0.000004,0.000000,1.000030,0.119228,0.000016,0.000261,0.99997,0.00028
0.5,-2.0000,0.029000,1.49470e-08,0.000005,0.014216,0.000004,0.000000,1.000032,0.119230,0.000017,0.000280,0.99997,0.00028
0.5,-2.0000,0.030000,1.59958e-08,0.000005,0.014216,0.000004,0.000000,1.000034,0.119232,0.000018,0.000300,0.99997,0.00028
0.5,-2.0000,0.031000,1.70802e-08,0.000005,0.014217,0.000005,0.000000,1.000037,0.119234,0.000019,0.000320,0.99997,0.00028
0.5,-2.0000,0.032000,1.82002e-08,0.000006,0.014217,0.000005,0.000000,1.000039,0.119237,0.000020,0.000341,0.99996,0.00028
0.5,-2.0000,0.033000,1.93558e-08,0.000006,0.014218,0.000005,0.000000,1.000042,0.119239,0.000022,0.000363,0.99996,0.00028
0.5,-2.0000,0.034000,2.05470e-08,0.000006,0.014218,0.000005,0.000000,1.000044,0.119241,0.000023,0.000385,0.99996,0.00028
0.5,-2.0000,0.035000,2.17738e-08,0.000006,0.014219,0.000006,0.000000,1.000047,0.119243,0.000024,0.000408,0.99996,0.00028
0.5,-2.0000,0.036000,2.30361e-08,0.000007,0.014220,0.000006,0.000000,1.000050,0.119246,0.000026,0.000432,0.99995,0.00028
0.5,-2.0000,0.037000,2.43341e-08,0.000007,0.014220,0.000006,0.000000,1.000053,0.119248,0.000027,0.000456,0.99995,0.00029
