Epoch,chi_Mean_0.25,chi_Mean_1.0,chi_Mean_4.0
1,-49.041107,-44.059074,-63.076912
2,-33.141266,-30.723358,-49.483452
3,-26.916759,-24.891617,-43.963248
4,-23.474604,-21.763723,-41.064334
5,-21.556663,-20.738340,-39.090162
6,-22.188032,-21.367377,-37.335197
7,-23.502591,-22.240172,-35.944463
8,-24.385802,-22.915444,-34.626165
9,-24.953229,-23.312824,-33.563686
10,-25.256259,-23.594788,-32.710613
11,-25.343851,-23.783112,-32.076146
12,-25.309684,-23.922195,-31.629250
13,-25.188374,-23.992544,-31.383593
14,-25.134447,-24.082842,-31.119231
15,-25.024789,-24.080829,-30.942277
16,-24.989115,-24.055299,-30.806987
17,-24.788808,-23.978044,-30.765101
18,-24.701256,-24.024613,-30.689151
19,-24.587168,-24.016538,-30.602253
20,-24.445493,-23.953194,-30.482766
21,-24.360032,-23.998323,-30.419674
22,-24.255721,-23.898779,-30.292737
23,-24.176642,-23.755591,-30.221641
24,-24.056375,-23.765324,-30.196069
25,-23.950622,-23.721541,-30.043974
26,-23.857011,-23.651545,-30.005281
27,-23.757081,-23.591437,-29.873766
28,-23.682889,-23.511141,-29.708470
29,-23.714412,-23.452403,-29.659910
30,-23.572520,-23.425241,-29.581136
31,-23.469647,-23.362358,-29.439054
32,-23.434076,-23.234586,-29.282478
33,-23.270645,-23.131388,-29.156303
34,-23.185930,-23.098312,-29.087606
35,-23.072777,-23.001748,-28.912252
36,-23.089361,-22.942561,-28.786481
37,-22.955526,-22.931298,-28.629997
38,-22.794868,-22.838503,-28.465156
39,-22.728587,-22.714267,-28.389036
40,-22.618922,-22.635475,-28.286565
41,-22.626959,-22.580525,-28.111904
42,-22.568720,-22.483913,-27.976744
43,-22.498145,-22.402465,-27.907434
44,-22.365604,-22.312866,-27.763344
45,-22.225107,-22.281388,-27.636087
46,-22.139602,-22.125847,-27.480867
47,-22.109218,-22.115276,-27.340674
48,-22.070185,-22.030352,-27.262735
49,-21.996090,-21.918232,-27.171848
50,-21.917159,-21.916057,-27.000005
51,-21.862861,-21.800454,-26.923356
52,-21.775722,-21.815678,-26.794544
53,-21.711231,-21.735062,-26.645073
54,-21.563506,-21.632859,-26.511365
55,-21.590951,-21.567277,-26.399330
56,-21.441844,-21.509320,-26.293599
57,-21.350461,-21.457129,-26.122491
58,-21.313593,-21.365669,-26.094666
59,-21.295189,-21.292804,-25.992152
60,-21.149628,-21.206901,-25.920582
61,-21.081016,-21.173797,-25.799583
62,-21.036327,-21.131565,-25.694410
63,-21.029578,-21.030937,-25.585051
64,-20.881092,-20.986017,-25.508998
65,-20.825468,-20.893579,-25.405494
66,-20.842005,-20.815120,-25.286772
67,-20.819098,-20.791757,-25.298459
68,-20.757029,-20.778703,-25.187699
69,-20.698225,-20.714952,-25.051766
70,-20.642665,-20.654066,-24.962776
71,-20.582770,-20.600201,-24.914325
72,-20.580089,-20.559108,-24.813048
73,-20.516745,-20.459990,-24.677834
74,-20.412016,-20.414256,-24.599316
75,-20.304105,-20.358867,-24.536851
76,-20.263568,-20.344210,-24.529520
77,-20.217214,-20.239222,-24.414394
78,-20.125532,-20.177532,-24.271136
79,-20.087419,-20.102291,-24.215150
80,-20.048886,-20.035841,-24.158310
81,-19.955318,-20.010572,-24.101763
82,-19.972277,-19.973598,-24.027808
83,-19.842921,-19.938102,-23.986792
84,-19.816582,-19.886674,-23.935897
