Epoch,chi_Mean_0.25,chi_Mean_1.0,chi_Mean_4.0
1,-47.710197,-45.722826,-62.475793
2,-31.656870,-30.214624,-44.648817
3,-29.008230,-27.019704,-38.438759
4,-28.107608,-26.008531,-36.121325
5,-27.587182,-25.526972,-35.300493
6,-27.226435,-25.247558,-35.004100
7,-26.940553,-25.042638,-35.076676
8,-26.745213,-24.912651,-35.138422
9,-26.614506,-24.816533,-35.451016
10,-26.525804,-24.755483,-35.745668
11,-26.477862,-24.746108,-36.140605
12,-26.444576,-24.728660,-36.458361
13,-26.447412,-24.742136,-36.709163
14,-26.484570,-24.765965,-37.129290
15,-26.541122,-24.762306,-37.501572
16,-26.578403,-24.744852,-37.782354
17,-26.649262,-24.767444,-37.976619
18,-26.679750,-24.786581,-38.294183
19,-26.720504,-24.805532,-38.427153
20,-26.778448,-24.806600,-38.603256
21,-26.837339,-24.815843,-38.697802
22,-26.878415,-24.830493,-38.825001
23,-26.956197,-24.812973,-38.885713
24,-27.003609,-24.839020,-38.867253
25,-27.065627,-24.809465,-38.908209
26,-27.129870,-24.835592,-38.935716
27,-27.139531,-24.846279,-38.915414
28,-27.174187,-24.805014,-38.868817
29,-27.208104,-24.807461,-38.795950
30,-27.245920,-24.776209,-38.799052
31,-27.284720,-24.778640,-38.745277
32,-27.306172,-24.755163,-38.708782
33,-27.356447,-24.730273,-38.626764
34,-27.340673,-24.737585,-38.561206
35,-27.347143,-24.721218,-38.505474
36,-27.420348,-24.713251,-38.500898
37,-27.396644,-24.684689,-38.465244
38,-27.443253,-24.682017,-38.356789
39,-27.453979,-24.667700,-38.270317
40,-27.456188,-24.652797,-38.212025
41,-27.465056,-24.616721,-38.188782
42,-27.464773,-24.627719,-38.107137
43,-27.472565,-24.575358,-38.036964
44,-27.496755,-24.564122,-38.002261
45,-27.485327,-24.521252,-37.944014
46,-27.464215,-24.518151,-37.904903
47,-27.517779,-24.519942,-37.797560
48,-27.488684,-24.479908,-37.726508
49,-27.495051,-24.479912,-37.640638
50,-27.499484,-24.430168,-37.543066
51,-27.512354,-24.455984,-37.514570
52,-27.505006,-24.440100,-37.455733
53,-27.483790,-24.422616,-37.474299
54,-27.489034,-24.408299,-37.409416
55,-27.480110,-24.381404,-37.413704
56,-27.517575,-24.379396,-37.322624
57,-27.520485,-24.372541,-37.360109
58,-27.481233,-24.357736,-37.271016
59,-27.511139,-24.337654,-37.156476
60,-27.518130,-24.331436,-37.131842
61,-27.517457,-24.315212,-37.091732
62,-27.507623,-24.303056,-37.073364
63,-27.496881,-24.287552,-37.012374
64,-27.499387,-24.306904,-36.926404
65,-27.508619,-24.283541,-36.897403
66,-27.488943,-24.257790,-36.887450
67,-27.483042,-24.239509,-36.834727
68,-27.511836,-24.241485,-36.756629
69,-27.496850,-24.214483,-36.694351
70,-27.481465,-24.192854,-36.595134
71,-27.472875,-24.187289,-36.495793
72,-27.480551,-24.171152,-36.443964
73,-27.477767,-24.144284,-36.456332
74,-27.487064,-24.132504,-36.370868
75,-27.492398,-24.138491,-36.322504
76,-27.451585,-24.118084,-36.259576
77,-27.460966,-24.130351,-36.171840
78,-27.454655,-24.112942,-36.197823
