Epoch,beta_max/4,beta_max,4beta_max
128,-16.894201,-16.606852,-16.976918
129,-16.888963,-16.601726,-16.953076
130,-16.883586,-16.597316,-16.930030
131,-16.878363,-16.592216,-16.908631
132,-16.873488,-16.586675,-16.889677
133,-16.868633,-16.581937,-16.865780
134,-16.863272,-16.576368,-16.846182
135,-16.858709,-16.571431,-16.825567
136,-16.853990,-16.566455,-16.807370
137,-16.849381,-16.561299,-16.789946
138,-16.844213,-16.556514,-16.771483
139,-16.839592,-16.551663,-16.753337
140,-16.834439,-16.547119,-16.735507
141,-16.829581,-16.542002,-16.717929
142,-16.824395,-16.537184,-16.703010
143,-16.819022,-16.532328,-16.686545
144,-16.814300,-16.527544,-16.668794
145,-16.809399,-16.522713,-16.652170
146,-16.804231,-16.518039,-16.635917
147,-16.799463,-16.512979,-16.620970
148,-16.794869,-16.508611,-16.604733
149,-16.790038,-16.504286,-16.589986
150,-16.785651,-16.499818,-16.575595
151,-16.780965,-16.495470,-16.559317
152,-16.775948,-16.491126,-16.545216
153,-16.771142,-16.486558,-16.532144
154,-16.766568,-16.482491,-16.519718
155,-16.761648,-16.478259,-16.505574
156,-16.757292,-16.473994,-16.491899
157,-16.753232,-16.469612,-16.478004
158,-16.748665,-16.465135,-16.464942
159,-16.744225,-16.460641,-16.451908
160,-16.739965,-16.456289,-16.439929
161,-16.736073,-16.451932,-16.427839
162,-16.731731,-16.447673,-16.417035
163,-16.727565,-16.443490,-16.404772
164,-16.723244,-16.439269,-16.393710
165,-16.719204,-16.435264,-16.381627
166,-16.715423,-16.431272,-16.372672
167,-16.711485,-16.427154,-16.359638
168,-16.707377,-16.423001,-16.347933
169,-16.703141,-16.418284,-16.336334
170,-16.698702,-16.414598,-16.323886
171,-16.694407,-16.410791,-16.313280
172,-16.689776,-16.406632,-16.302342
173,-16.685497,-16.403190,-16.291253
174,-16.681150,-16.398543,-16.280763
175,-16.676618,-16.394772,-16.269452
176,-16.672696,-16.391061,-16.260381
177,-16.668514,-16.386961,-16.250823
178,-16.664899,-16.383089,-16.241756
179,-16.660926,-16.378809,-16.232073
180,-16.656623,-16.375295,-16.223239
181,-16.652679,-16.370989,-16.215661
182,-16.649158,-16.367347,-16.206930
183,-16.645272,-16.363199,-16.198271
184,-16.641683,-16.359079,-16.188084
185,-16.638325,-16.355005,-16.180557
186,-16.634416,-16.351411,-16.171995
187,-16.630736,-16.348022,-16.164533
188,-16.627172,-16.343290,-16.155273
189,-16.623888,-16.339122,-16.148383
190,-16.619960,-16.335411,-16.140791
191,-16.616204,-16.331855,-16.132995
192,-16.612541,-16.327840,-16.125064
193,-16.608651,-16.323944,-16.116357
194,-16.605057,-16.320522,-16.107700
195,-16.601747,-16.316841,-16.101266
196,-16.597765,-16.313165,-16.092689
197,-16.593969,-16.309719,-16.084878
198,-16.589894,-16.305776,-16.078961
199,-16.586584,-16.302690,-16.071734
200,-16.582832,-16.298611,-16.064408
201,-16.578965,-16.295301,-16.056623
202,-16.575452,-16.291990,-16.048779
203,-16.571679,-16.288812,-16.042221
204,-16.568163,-16.285202,-16.035225
205,-16.564581,-16.281517,-16.027952
206,-16.561224,-16.277961,-16.021194
207,-16.557551,-16.274041,-16.014345
208,-16.554937,-16.270145,-16.005495
209,-16.551759,-16.266977,-15.998737
210,-16.548250,-16.263801,-15.992893
211,-16.545191,-16.259589,-15.986716
212,-16.541748,-16.256313,-15.980111
213,-16.538229,-16.252462,-15.974304
214,-16.535280,-16.249231,-15.968297
215,-16.531574,-16.245310,-15.962291
216,-16.528026,-16.242249,-15.956969
217,-16.524447,-16.238206,-15.951111
218,-16.520907,-16.234332,-15.945521
219,-16.517318,-16.230544,-15.940093
220,-16.513661,-16.227685,-15.934878
221,-16.510599,-16.224474,-15.930405
222,-16.507556,-16.220602,-15.925307
223,-16.504251,-16.217602,-15.919853
224,-16.501146,-16.214390,-15.912917
225,-16.498143,-16.211289,-15.908515
226,-16.494570,-16.207950,-15.902600
227,-16.491260,-16.204861,-15.897378
228,-16.487646,-16.201250,-15.890637
229,-16.484397,-16.197657,-15.885352
230,-16.481348,-16.194154,-15.880156
231,-16.478201,-16.190581,-15.874872
232,-16.474721,-16.187261,-15.870405
233,-16.471626,-16.183311,-15.866376
234,-16.468598,-16.179858,-15.860654
235,-16.465424,-16.176533,-15.856158
236,-16.462294,-16.173586,-15.851062
237,-16.459130,-16.170396,-15.844807
238,-16.455768,-16.167395,-15.838557
239,-16.453063,-16.163673,-15.834388
240,-16.450073,-16.160553,-15.829739
241,-16.446942,-16.156831,-15.825985
242,-16.444530,-16.153689,-15.821101
243,-16.441562,-16.150537,-15.816871
244,-16.438442,-16.146957,-15.813133
245,-16.434827,-16.143381,-15.809079
246,-16.431811,-16.140105,-15.804408
247,-16.428324,-16.136725,-15.799876
248,-16.425679,-16.134058,-15.794814
249,-16.422741,-16.130667,-15.790975
250,-16.419757,-16.127388,-15.786829
251,-16.416708,-16.124339,-15.781593
252,-16.413866,-16.121040,-15.777464
253,-16.410956,-16.117610,-15.772744
254,-16.407733,-16.114678,-15.768092
255,-16.404492,-16.111907,-15.764436
256,-16.401190,-16.108516,-15.760027
257,-16.398096,-16.105267,-15.756376
258,-16.395246,-16.102160,-15.752736
259,-16.391989,-16.099291,-15.749097
260,-16.388827,-16.096160,-15.745154
261,-16.385817,-16.092793,-15.740838
262,-16.382986,-16.089503,-15.736488
263,-16.379561,-16.086445,-15.733081
264,-16.376624,-16.083141,-15.729568
265,-16.373696,-16.079797,-15.725509
266,-16.370319,-16.076663,-15.722377
267,-16.367003,-16.073520,-15.717889
268,-16.364108,-16.071066,-15.714431
269,-16.361367,-16.067890,-15.711163
270,-16.357909,-16.064515,-15.707372
271,-16.354898,-16.061966,-15.703982
272,-16.351832,-16.058832,-15.699803
273,-16.348775,-16.055727,-15.696181
274,-16.345804,-16.052529,-15.693344
275,-16.343277,-16.050054,-15.688567
276,-16.340606,-16.047335,-15.685465
277,-16.337241,-16.043970,-15.681763
278,-16.334453,-16.040909,-15.678496
279,-16.330845,-16.038030,-15.673601
280,-16.327631,-16.035550,-15.670248
281,-16.325106,-16.032792,-15.667388
282,-16.322802,-16.029591,-15.662797
283,-16.319884,-16.026883,-15.658594
284,-16.316695,-16.024437,-15.655015
285,-16.313657,-16.021148,-15.651303
286,-16.310327,-16.018068,-15.648181
287,-16.307132,-16.015266,-15.645257
288,-16.304140,-16.012194,-15.641295
289,-16.301166,-16.008532,-15.638344
290,-16.298217,-16.005577,-15.635182
291,-16.295268,-16.002525,-15.632317
292,-16.292424,-15.999951,-15.629219
293,-16.289581,-15.996920,-15.625975
294,-16.286600,-15.993558,-15.623994
295,-16.283438,-15.990491,-15.619189
296,-16.280073,-15.987452,-15.616411
297,-16.277389,-15.984503,-15.612707
298,-16.274496,-15.982008,-15.609041
299,-16.271309,-15.979074,-15.605939
300,-16.268291,-15.976112,-15.601858
301,-16.265616,-15.973406,-15.598544
302,-16.262757,-15.970241,-15.594025
303,-16.259784,-15.967543,-15.591017
304,-16.257025,-15.964423,-15.587676
305,-16.254091,-15.961618,-15.584009
306,-16.251299,-15.958573,-15.582292
307,-16.248610,-15.955850,-15.579930
308,-16.245744,-15.953450,-15.576257
309,-16.242336,-15.950562,-15.573610
310,-16.239367,-15.947593,-15.570014
311,-16.236320,-15.945146,-15.567927
312,-16.232843,-15.941856,-15.565339
313,-16.229792,-15.938525,-15.561582
314,-16.227325,-15.935742,-15.558176
315,-16.224770,-15.932288,-15.555566
316,-16.221755,-15.929451,-15.552867
317,-16.218698,-15.927329,-15.551834
318,-16.215606,-15.923974,-15.549945
319,-16.212304,-15.921276,-15.546766
320,-16.209262,-15.918539,-15.544421
321,-16.206151,-15.915567,-15.540722
322,-16.203396,-15.912798,-15.537818
323,-16.200371,-15.909541,-15.534662
324,-16.197766,-15.906511,-15.531895
325,-16.195133,-15.903348,-15.528397
326,-16.192262,-15.900459,-15.526068
327,-16.189240,-15.897701,-15.523063
328,-16.186777,-15.895546,-15.519292
329,-16.183492,-15.893088,-15.516312
330,-16.180841,-15.890043,-15.513240
331,-16.178240,-15.887962,-15.511269
332,-16.174964,-15.885702,-15.508613
333,-16.171858,-15.882981,-15.506831
334,-16.168814,-15.879710,-15.503704
335,-16.165521,-15.876597,-15.500512
336,-16.162368,-15.873598,-15.499757
337,-16.159510,-15.870829,-15.496957
338,-16.156475,-15.867703,-15.495420
339,-16.154044,-15.864932,-15.492396
340,-16.151449,-15.862246,-15.489093
341,-16.148898,-15.859213,-15.486031
342,-16.145846,-15.856976,-15.482727
343,-16.142674,-15.854802,-15.480633
344,-16.139680,-15.852123,-15.478649
345,-16.137030,-15.849142,-15.476692
346,-16.134170,-15.846395,-15.474553
347,-16.131156,-15.843238,-15.470807
348,-16.128424,-15.840812,-15.468989
349,-16.125549,-15.838328,-15.467313
350,-16.122707,-15.835000,-15.465047
351,-16.119657,-15.832236,-15.462858
352,-16.116888,-15.829537,-15.461200
353,-16.113710,-15.826997,-15.457779
354,-16.110833,-15.824529,-15.454835
355,-16.108024,-15.821278,-15.452253
356,-16.105120,-15.818761,-15.449788
357,-16.101930,-15.816324,-15.447804
358,-16.098530,-15.813430,-15.445734
359,-16.095684,-15.810081,-15.444367
360,-16.092887,-15.807294,-15.441950
361,-16.090248,-15.804346,-15.438652
362,-16.088004,-15.801307,-15.436778
363,-16.085157,-15.798928,-15.433914
364,-16.082536,-15.796336,-15.431603
365,-16.079747,-15.794050,-15.428771
366,-16.077279,-15.791267,-15.425734
367,-16.074299,-15.789101,-15.424246
368,-16.071842,-15.786884,-15.422498
369,-16.069383,-15.783582,-15.420628
370,-16.066208,-15.780829,-15.418844
371,-16.063318,-15.778384,-15.416575
372,-16.060734,-15.776222,-15.415151
373,-16.057829,-15.773710,-15.412532
374,-16.054713,-15.770787,-15.410420
375,-16.051896,-15.768485,-15.408075
376,-16.049295,-15.766477,-15.405453
377,-16.046653,-15.763141,-15.404140
378,-16.043580,-15.760289,-15.402458
379,-16.040909,-15.757762,-15.401031
380,-16.037375,-15.755122,-15.398894
381,-16.034534,-15.752299,-15.396560
382,-16.031641,-15.750153,-15.394476
383,-16.028953,-15.747714,-15.390489
384,-16.026278,-15.744878,-15.388395
385,-16.023901,-15.742733,-15.387026
386,-16.021064,-15.740083,-15.386145
387,-16.018497,-15.737172,-15.384397
388,-16.015474,-15.734376,-15.381807
389,-16.012763,-15.731851,-15.379800
390,-16.009983,-15.729454,-15.378884
391,-16.007612,-15.727354,-15.377455
392,-16.004709,-15.724884,-15.375176
393,-16.002236,-15.722043,-15.373420
394,-15.999347,-15.719555,-15.371660
395,-15.996728,-15.716635,-15.368785
396,-15.994073,-15.714328,-15.366765
397,-15.991313,-15.711154,-15.365722
398,-15.988567,-15.708679,-15.363794
399,-15.986175,-15.706410,-15.361557
400,-15.983659,-15.703843,-15.358666
401,-15.981385,-15.701861,-15.355318
402,-15.978738,-15.699171,-15.353404
403,-15.975912,-15.696765,-15.352465
404,-15.973320,-15.693956,-15.349267
405,-15.970294,-15.691403,-15.345796
406,-15.967576,-15.688856,-15.343509
407,-15.965303,-15.686690,-15.341690
408,-15.962551,-15.683951,-15.339137
409,-15.959666,-15.681437,-15.337804
410,-15.956428,-15.679154,-15.335929
411,-15.954248,-15.676782,-15.333656
412,-15.951602,-15.674117,-15.331598
413,-15.949035,-15.671636,-15.329383
414,-15.946397,-15.669053,-15.328173
415,-15.943418,-15.667032,-15.327029
416,-15.941137,-15.664728,-15.324430
417,-15.938420,-15.662571,-15.322468
418,-15.935675,-15.659759,-15.321902
419,-15.933237,-15.657519,-15.320663
420,-15.930492,-15.655618,-15.317676
421,-15.928056,-15.653398,-15.314669
422,-15.925169,-15.651357,-15.314200
423,-15.921625,-15.649295,-15.313107
424,-15.918627,-15.647064,-15.310482
425,-15.916012,-15.644159,-15.310335
426,-15.913611,-15.641652,-15.308849
427,-15.910868,-15.639129,-15.307976
428,-15.908297,-15.636898,-15.306832
429,-15.906203,-15.635038,-15.305120
430,-15.904173,-15.633199,-15.304343
431,-15.901193,-15.630621,-15.302696
432,-15.898463,-15.628163,-15.301068
433,-15.896230,-15.625490,-15.299675
434,-15.893360,-15.623136,-15.299206
435,-15.891411,-15.620281,-15.296489
436,-15.888301,-15.618211,-15.295616
437,-15.885401,-15.615270,-15.293144
438,-15.883030,-15.613119,-15.289509
439,-15.880479,-15.610933,-15.287204
440,-15.877929,-15.608912,-15.285079
441,-15.875554,-15.606898,-15.283911
442,-15.873012,-15.604740,-15.281937
443,-15.870653,-15.602490,-15.279544
444,-15.868458,-15.600615,-15.277641
445,-15.865842,-15.598407,-15.277632
446,-15.863450,-15.595849,-15.276329
447,-15.860656,-15.593176,-15.274069
448,-15.858206,-15.590866,-15.272087
449,-15.855854,-15.588550,-15.271052
450,-15.852894,-15.586445,-15.268245
451,-15.850456,-15.584200,-15.266419
452,-15.848282,-15.581862,-15.264307
453,-15.845944,-15.579415,-15.262487
454,-15.843278,-15.576929,-15.261549
455,-15.840924,-15.574212,-15.260089
456,-15.838375,-15.571563,-15.257728
457,-15.836042,-15.569375,-15.256784
458,-15.833863,-15.567289,-15.255298
459,-15.831479,-15.564634,-15.252921
460,-15.828752,-15.562233,-15.253619
461,-15.826089,-15.560067,-15.252704
462,-15.823405,-15.558287,-15.249685
463,-15.821228,-15.555814,-15.247906
464,-15.818429,-15.553724,-15.245585
465,-15.815852,-15.552001,-15.243198
466,-15.813276,-15.550029,-15.242225
467,-15.810860,-15.547818,-15.240410
468,-15.808045,-15.545994,-15.238202
469,-15.805614,-15.543754,-15.236925
470,-15.803568,-15.541494,-15.235550
471,-15.800646,-15.538919,-15.233890
472,-15.798091,-15.536002,-15.231237
473,-15.795186,-15.533638,-15.229502
474,-15.791997,-15.531386,-15.228576
475,-15.790112,-15.528762,-15.227119
476,-15.787707,-15.526512,-15.225229
477,-15.785138,-15.523958,-15.222243
478,-15.782873,-15.522064,-15.221878
479,-15.780224,-15.519502,-15.219578
480,-15.777643,-15.517056,-15.218061
481,-15.774965,-15.514659,-15.215939
482,-15.772200,-15.512479,-15.214879
483,-15.770170,-15.510783,-15.212791
484,-15.767684,-15.509443,-15.209756
485,-15.765607,-15.507343,-15.206837
486,-15.762858,-15.505309,-15.205323
487,-15.760955,-15.503236,-15.204119
488,-15.758890,-15.501407,-15.203840
489,-15.756325,-15.499519,-15.202517
490,-15.754299,-15.497870,-15.201233
491,-15.751701,-15.495905,-15.199897
492,-15.749188,-15.493485,-15.197867
493,-15.746303,-15.491209,-15.196389
494,-15.744178,-15.489983,-15.195596
495,-15.741832,-15.487889,-15.194404
496,-15.739245,-15.486026,-15.194202
497,-15.737230,-15.484353,-15.191472
498,-15.734406,-15.482198,-15.189966
499,-15.731778,-15.480102,-15.189874
500,-15.729327,-15.478766,-15.188992
501,-15.727440,-15.476251,-15.188319
502,-15.725376,-15.474401,-15.186146
503,-15.722963,-15.471969,-15.184525
504,-15.720710,-15.469928,-15.183069
505,-15.718886,-15.467327,-15.182300
506,-15.715973,-15.465153,-15.180045
507,-15.713937,-15.463571,-15.177525
508,-15.711689,-15.461684,-15.173580
509,-15.709244,-15.459641,-15.173166
510,-15.706773,-15.457369,-15.171881
511,-15.704751,-15.455196,-15.171858
512,-15.702311,-15.453071,-15.168926
513,-15.700853,-15.450739,-15.166538
514,-15.698448,-15.448765,-15.166134
515,-15.695825,-15.447041,-15.164000
516,-15.693682,-15.445147,-15.162467
517,-15.691607,-15.442408,-15.162374
518,-15.689280,-15.440497,-15.161689
519,-15.687020,-15.438259,-15.159814
520,-15.684677,-15.435630,-15.159044
521,-15.681657,-15.433240,-15.156307
522,-15.679422,-15.431039,-15.154612
523,-15.676930,-15.429354,-15.153319
524,-15.675554,-15.427648,-15.152401
525,-15.673375,-15.425644,-15.152563
526,-15.671210,-15.422995,-15.152521
527,-15.668593,-15.421091,-15.153150
528,-15.666109,-15.419008,-15.152117
529,-15.663509,-15.417295,-15.150977
530,-15.661514,-15.415365,-15.150882
531,-15.659343,-15.413323,-15.148950
532,-15.656911,-15.411051,-15.148270
533,-15.654683,-15.409172,-15.146769
534,-15.652572,-15.407166,-15.144675
535,-15.650508,-15.405262,-15.142395
536,-15.648307,-15.403749,-15.139956
537,-15.645714,-15.401409,-15.137936
538,-15.643464,-15.399120,-15.135699
539,-15.640841,-15.397052,-15.133871
540,-15.638314,-15.395082,-15.132641
541,-15.635652,-15.392981,-15.131493
542,-15.633107,-15.390924,-15.129104
543,-15.631369,-15.389173,-15.127671
544,-15.629762,-15.387646,-15.126769
545,-15.627263,-15.386086,-15.125875
546,-15.625028,-15.384706,-15.125758
547,-15.622489,-15.382319,-15.124337
548,-15.620458,-15.379984,-15.123759
549,-15.618406,-15.378323,-15.123352
550,-15.615939,-15.376085,-15.120888
551,-15.612970,-15.373883,-15.119436
552,-15.610859,-15.372235,-15.116164
553,-15.608991,-15.370424,-15.115516
554,-15.606654,-15.368633,-15.113638
555,-15.603936,-15.367219,-15.112671
556,-15.601660,-15.365298,-15.111462
557,-15.599066,-15.363860,-15.110995
558,-15.597216,-15.361639,-15.109985
559,-15.594988,-15.359841,-15.108221
560,-15.592796,-15.358009,-15.107012
561,-15.590812,-15.356752,-15.105541
562,-15.588700,-15.355077,-15.104308
563,-15.586516,-15.353597,-15.102489
564,-15.584742,-15.351340,-15.101699
565,-15.582359,-15.350140,-15.101149
566,-15.580322,-15.348613,-15.099042
567,-15.577669,-15.346211,-15.099260
568,-15.575663,-15.344245,-15.100099
569,-15.574148,-15.342314,-15.099225
570,-15.572117,-15.341133,-15.099412
571,-15.569708,-15.338527,-15.098976
572,-15.568076,-15.336116,-15.097688
573,-15.565473,-15.334264,-15.095998
574,-15.563328,-15.332629,-15.096998
575,-15.561253,-15.331455,-15.093960
576,-15.558720,-15.329246,-15.091994
577,-15.556251,-15.327396,-15.091137
578,-15.554402,-15.325295,-15.091767
579,-15.551958,-15.323123,-15.090234
580,-15.550201,-15.321725,-15.088538
581,-15.548651,-15.320089,-15.088388
582,-15.546536,-15.317879,-15.085397
583,-15.545169,-15.316215,-15.083532
584,-15.542425,-15.314117,-15.082045
585,-15.540198,-15.311429,-15.082031
586,-15.538175,-15.309288,-15.080012
587,-15.536311,-15.307959,-15.078835
588,-15.534595,-15.306863,-15.077198
589,-15.533128,-15.304036,-15.075180
590,-15.531643,-15.302352,-15.072447
591,-15.529626,-15.300745,-15.071015
592,-15.527565,-15.299149,-15.070508
593,-15.524897,-15.297111,-15.070017
594,-15.522693,-15.295817,-15.068248
595,-15.520570,-15.294852,-15.068313
596,-15.518385,-15.293217,-15.067621
597,-15.516426,-15.291521,-15.066426
598,-15.514466,-15.289777,-15.066465
599,-15.512161,-15.287459,-15.064643
600,-15.510168,-15.284859,-15.063859
601,-15.508630,-15.283071,-15.062761
602,-15.506446,-15.281302,-15.062440
603,-15.503726,-15.279812,-15.060858
604,-15.501367,-15.277553,-15.060294
605,-15.499729,-15.275774,-15.057933
606,-15.497012,-15.274169,-15.057669
607,-15.495358,-15.271506,-15.058292
608,-15.493267,-15.269695,-15.056218
609,-15.491824,-15.267142,-15.055421
610,-15.489151,-15.265565,-15.053993
611,-15.487555,-15.263363,-15.051563
612,-15.485349,-15.261681,-15.049261
613,-15.483403,-15.259947,-15.048957
614,-15.481545,-15.259584,-15.046572
615,-15.480255,-15.257961,-15.045726
616,-15.477447,-15.255916,-15.044195
617,-15.476157,-15.253996,-15.044457
618,-15.474226,-15.252880,-15.043604
619,-15.471438,-15.250717,-15.042046
620,-15.469778,-15.248744,-15.041809
621,-15.467636,-15.247761,-15.041661
622,-15.465467,-15.246029,-15.040011
623,-15.464078,-15.244700,-15.039039
624,-15.462224,-15.243033,-15.037828
625,-15.459632,-15.241036,-15.037860
626,-15.457247,-15.239843,-15.037051
627,-15.455306,-15.237755,-15.036534
628,-15.453420,-15.235642,-15.036018
629,-15.451723,-15.234847,-15.035398
630,-15.449932,-15.232973,-15.035719
631,-15.447984,-15.231219,-15.034692
632,-15.446177,-15.230049,-15.033417
633,-15.443763,-15.227925,-15.032144
634,-15.441575,-15.225767,-15.032350
635,-15.439685,-15.224365,-15.032127
636,-15.438268,-15.222898,-15.034528
637,-15.436838,-15.220829,-15.032200
638,-15.434774,-15.218815,-15.032499
639,-15.432275,-15.216876,-15.030288
640,-15.430484,-15.215800,-15.030470
641,-15.428757,-15.214377,-15.027811
642,-15.427153,-15.212657,-15.026733
643,-15.425830,-15.211111,-15.025353
644,-15.423876,-15.208915,-15.023276
645,-15.422874,-15.206946,-15.021318
646,-15.420728,-15.205287,-15.019106
647,-15.419259,-15.203845,-15.019335
648,-15.417312,-15.203148,-15.018676
649,-15.415912,-15.201529,-15.016579
650,-15.413403,-15.200535,-15.015567
651,-15.411353,-15.199333,-15.013696
652,-15.410087,-15.198235,-15.010902
653,-15.408049,-15.196996,-15.010041
654,-15.406214,-15.195045,-15.009516
655,-15.404351,-15.192909,-15.008294
656,-15.401728,-15.190810,-15.007521
657,-15.399532,-15.189852,-15.005922
658,-15.398124,-15.189146,-15.004600
659,-15.395925,-15.186914,-15.003437
660,-15.394150,-15.185905,-15.002945
661,-15.391731,-15.183973,-15.002148
662,-15.390475,-15.182476,-15.000224
663,-15.388116,-15.180531,-14.999013
664,-15.386810,-15.179191,-14.997544
665,-15.385053,-15.178319,-14.995939
666,-15.382782,-15.177172,-14.993582
667,-15.381871,-15.176142,-14.992742
668,-15.380932,-15.174145,-14.991921
669,-15.379037,-15.172975,-14.990965
670,-15.378025,-15.171762,-14.990700
671,-15.375960,-15.169398,-14.990555
672,-15.374351,-15.168300,-14.988587
673,-15.372707,-15.166483,-14.987531
674,-15.370574,-15.163992,-14.986975
675,-15.368724,-15.163074,-14.986013
676,-15.367014,-15.162176,-14.985417
677,-15.365006,-15.160588,-14.984024
678,-15.363768,-15.159448,-14.982728
679,-15.361554,-15.158819,-14.983373
680,-15.359679,-15.157686,-14.982053
681,-15.357340,-15.154946,-14.979629
682,-15.355867,-15.153251,-14.979542
683,-15.354598,-15.151777,-14.979729
684,-15.352936,-15.150710,-14.978570
685,-15.351562,-15.149756,-14.978144
686,-15.349550,-15.148841,-14.978102
687,-15.347579,-15.147722,-14.976435
688,-15.345178,-15.146816,-14.976705
689,-15.343439,-15.144925,-14.974488
690,-15.342065,-15.144128,-14.974286
691,-15.341127,-15.142343,-14.973897
692,-15.339523,-15.141125,-14.974034
693,-15.337965,-15.139848,-14.974825
694,-15.336220,-15.138162,-14.973972
695,-15.334098,-15.136241,-14.971670
696,-15.332864,-15.135162,-14.968925
697,-15.331283,-15.133131,-14.968059
